Time,Filtered_Respiration
6804.623739811049,-4.74113415770356
6804.624739582971,-4.739873168728338
6804.625739354894,-4.7386043664523845
6804.626739126817,-4.737327720798334
6804.62773889874,-4.736043201622107
6804.628738670663,-4.734750778712775
6804.629738442585,-4.733450421792422
6804.630738214508,-4.7321421005160085
6804.63173798643,-4.730825784471231
6804.632737758354,-4.729501443178385
6804.633737530276,-4.72816904609022
6804.634737302199,-4.726828562591808
6804.635737074122,-4.725479962000397
6804.636736846044,-4.724123213565268
6804.637736617968,-4.722758286467598
6804.63873638989,-4.721385149820315
6804.639736161813,-4.720003772667957
6804.640735933735,-4.718614123986531
6804.641735705658,-4.717216172683364
6804.642735477581,-4.715809887596969
6804.643735249504,-4.714395237496901
6804.644735021427,-4.7129721910836055
6804.645734793349,-4.711540716988281
6804.646734565272,-4.710100783772728
6804.647734337194,-4.708652359929215
6804.648734109118,-4.707195413880325
6804.64973388104,-4.705729913978815
6804.650733652963,-4.70425582850747
6804.651733424886,-4.702773125678955
6804.652733196808,-4.7012817736356745
6804.653732968731,-4.699781740449623
6804.654732740654,-4.698272994122245
6804.655732512577,-4.696755502584287
6804.656732284499,-4.6952292336956525
6804.657732056422,-4.693694155245261
6804.658731828345,-4.692150234950894
6804.659731600268,-4.690597440459051
6804.660731372191,-4.689035739344803
6804.661731144113,-4.6874650991116535
6804.662730916036,-4.68588548719139
6804.663730687958,-4.684296870943939
6804.664730459882,-4.682699217657223
6804.665730231804,-4.68109249454702
6804.666730003727,-4.679476668756811
6804.66772977565,-4.677851707357641
6804.668729547572,-4.6762175773479795
6804.669729319496,-4.6745742456535675
6804.670729091418,-4.672921679127284
6804.671728863341,-4.671259844548998
6804.672728635263,-4.669588708625429
6804.673728407186,-4.667908237990001
6804.674728179109,-4.666218399202706
6804.675727951032,-4.664519158749964
6804.676727722955,-4.662810483044477
6804.677727494877,-4.661092338425093
6804.6787272668,-4.659364691156667
6804.679727038722,-4.657627507429917
6804.680726810646,-4.6558807533612905
6804.681726582568,-4.654124394992823
6804.682726354491,-4.652358398292001
6804.683726126414,-4.650582729151622
6804.684725898336,-4.64879735338966
6804.685725670259,-4.64700223674913
6804.686725442182,-4.645197344897956
6804.687725214105,-4.643382643428837
6804.688724986027,-4.6415580978591136
6804.68972475795,-4.639723673630631
6804.690724529873,-4.637879336109614
6804.691724301796,-4.6360250505865315
6804.692724073719,-4.6341607822759725
6804.693723845641,-4.632286496316515
6804.694723617564,-4.630402157770594
6804.695723389486,-4.628507731624383
6804.69672316141,-4.626603182787658
6804.697722933332,-4.624688476093679
6804.698722705255,-4.622763576299066
6804.699722477178,-4.620828448083676
6804.7007222491,-4.618883056050481
6804.701722021024,-4.616927364725444
6804.702721792946,-4.614961338557404
6804.703721564869,-4.612984941917959
6804.704721336791,-4.610998139101341
6804.705721108714,-4.609000894324307
6804.706720880637,-4.606993171726023
6804.70772065256,-4.604974935367948
6804.708720424483,-4.602946149233726
6804.709720196405,-4.600906777229072
6804.710719968328,-4.598856783181667
6804.71171974025,-4.596796130841043
6804.712719512174,-4.594724783878486
6804.713719284096,-4.592642705886918
6804.714719056019,-4.590549860380801
6804.715718827942,-4.58844621079603
6804.716718599864,-4.5863317204898415
6804.717718371788,-4.584206352740711
6804.71871814371,-4.58207007074826
6804.719717915633,-4.579922837633152
6804.720717687555,-4.577764616437004
6804.721717459478,-4.57559537012229
6804.7227172314015,-4.573415061572256
6804.723717003324,-4.571223653590829
6804.724716775247,-4.569021108902532
6804.725716547169,-4.566807390152395
6804.726716319092,-4.564582459905874
6804.727716091014,-4.562346280648766
6804.728715862938,-4.560098814787131
6804.72971563486,-4.557840024647212
6804.730715406783,-4.55556987247536
6804.731715178706,-4.55328832043796
6804.732714950628,-4.550995330621359
6804.733714722552,-4.548690865031798
6804.734714494474,-4.546374885595341
6804.735714266397,-4.544047354157813
