Time,Filtered_ECG
6836.67714238661,-0.033864907347997276
6836.678142158826,-0.03441683989402503
6836.67914193104,-0.034965887618336675
6836.680141703256,-0.03551189777470243
6836.681141475471,-0.036054717309481274
6836.682141247687,-0.03659419290989816
6836.683141019902,-0.03713017105274663
6836.6841407921165,-0.03766249805349409
6836.685140564332,-0.03819102011576674
6836.686140336547,-0.03871558338119098
6836.687140108763,-0.039236033979567826
6836.688139880978,-0.03975221807935717
6836.689139653194,-0.040263981938448316
6836.690139425408,-0.0407711719551935
6836.691139197624,-0.04127363471968103
6836.692138969839,-0.0417712170652244
6836.693138742055,-0.04226376612004412
6836.69413851427,-0.04275112935911815
6836.6951382864845,-0.04323315465617733
6836.6961380587,-0.043709690335821505
6836.697137830915,-0.04418058522573183
6836.698137603131,-0.044645688708954565
6836.699137375346,-0.045104850776231255
6836.700137147562,-0.0455579220783499
6836.701136919776,-0.04600475397849132
6836.702136691992,-0.04644519860454517
6836.703136464207,-0.0468791089013695
6836.704136236423,-0.047306338682968234
6836.705136008638,-0.04772674268456085
6836.7061357808525,-0.048140176614519144
6836.707135553068,-0.04854649720614607
6836.708135325283,-0.048945562269272075
6836.709135097499,-0.04933723074164496
6836.710134869714,-0.04972136274008962
6836.711134641929,-0.05009781961141439
6836.712134414144,-0.05046646398304159
6836.71313418636,-0.05082715981334005
6836.714133958575,-0.05117977244163821
6836.715133730791,-0.05152416863789657
6836.716133503005,-0.05186021665201916
6836.7171332752205,-0.052187786262783746
6836.718133047436,-0.052506748826371144
6836.719132819651,-0.052816977324474115
6836.720132591867,-0.053118346411966715
6836.721132364082,-0.05341073246411508
6836.722132136297,-0.053694013623311096
6836.723131908512,-0.053968069845310676
6836.724131680728,-0.054232782944959
6836.725131452943,-0.054488036641385615
6836.726131225159,-0.05473371660265305
6836.727130997373,-0.054969710489843476
6836.7281307695885,-0.05519590800056858
6836.729130541804,-0.05541220091188875
6836.730130314019,-0.05561848312262813
6836.731130086235,-0.055814650695073076
6836.73212985845,-0.05600060189604162
6836.733129630665,-0.05617623723731287
6836.73412940288,-0.056341459515405076
6836.735129175096,-0.05649617385069205
6836.736128947311,-0.05664028772584804
6836.737128719527,-0.05677371102361171
6836.738128491741,-0.05689635606386006
6836.739128263956,-0.057008137639983525
6836.740128036172,-0.057108973054553605
6836.741127808387,-0.05719878215427447
6836.742127580603,-0.05727748736421031
6836.743127352818,-0.05734501372128026
6836.744127125033,-0.057401288907012904
6836.745126897248,-0.05744624327955293
6836.746126669464,-0.05747980990491248
6836.747126441679,-0.057501924587460375
6836.748126213895,-0.05751252589964255
6836.749125986109,-0.057511555210927275
6836.750125758324,-0.057498956715969045
6836.75112553054,-0.05747467746198517
6836.752125302755,-0.057438667375339016
6836.753125074971,-0.05739087928732422
6836.754124847186,-0.057331268959143714
6836.755124619401,-0.057259795106077746
6836.756124391616,-0.057176419420834686
6836.757124163832,-0.057081106596078214
6836.758123936047,-0.05697382434612416
6836.759123708262,-0.0568545434278002
6836.760123480477,-0.05672323766046092
6836.761123252692,-0.05657988394515079
6836.762123024908,-0.05642446228290717
6836.763122797123,-0.056256955792195376
6836.764122569339,-0.05607735072546795
6836.765122341554,-0.0558856364848399
6836.766122113769,-0.05568180563687203
6836.767121885984,-0.055465853926454374
6836.7681216582,-0.05523778028978222
6836.769121430415,-0.05499758686641694
6836.77012120263,-0.05474527901042441
6836.771120974845,-0.05448086530058352
6836.77212074706,-0.05420435754965765
6836.773120519276,-0.05391577081272189
6836.774120291491,-0.05361512339453909
6836.775120063707,-0.053302436855977436
6836.776119835921,-0.052977736019462804
6836.777119608137,-0.05264104897345868
6836.778119380352,-0.0522924070759667
6836.779119152568,-0.05193184495704063
6836.780118924783,-0.051559400520306733
6836.7811186969975,-0.051175114943483514
6836.782118469213,-0.05077903267789388
6836.783118241428,-0.0503712014469631
6836.784118013644,-0.049951672243696246
6836.785117785859,-0.04952049932712916
6836.786117558075,-0.04907774021774763
6836.787117330289,-0.04862345569186983
6836.788117102505,-0.04815770977498786
6836.78911687472,-0.047680569734064475
6836.790116646936,-0.04719210606878169
6836.791116419151,-0.046692392501738414
6836.7921161913655,-0.04618150596759459
6836.793115963581,-0.04565952660115955
6836.794115735796,-0.0451265377244227
6836.795115508012,-0.044582625832524994
6836.796115280227,-0.04402788057866979
6836.797115052443,-0.0434623947579718
6836.798114824657,-0.04288626429024336
6836.799114596873,-0.042299588201717114
6836.800114369088,-0.04170246860570438
6836.801114141304,-0.04109501068218869
6836.802113913519,-0.04047732265635412
6836.8031136857335,-0.0398495157760483
6836.804113457949,-0.039211704288180174
6836.805113230164,-0.03856400541405316
6836.80611300238,-0.037906539323634685
6836.807112774595,-0.03723942910876376
6836.808112546811,-0.036562800755298615
6836.809112319025,-0.03587678311420735
6836.810112091241,-0.03518150787160487
6836.811111863456,-0.03447710951774032
6836.812111635672,-0.03376372531493958
6836.813111407887,-0.033041495264508
6836.8141111801015,-0.03231056207259907
6836.815110952317,-0.0315710711150551
6836.816110724532,-0.030823170401226542
6836.817110496748,-0.0300670105367768
6836.818110268963,-0.029302744685479724
6836.819110041179,-0.028530528530017366
6836.820109813393,-0.027750520231785706
6836.821109585609,-0.02696288038971653
6836.822109357824,-0.02616777199812402
6836.82310913004,-0.025365360403585026
6836.824108902255,-0.0245558132608626
6836.825108674469,-0.02373930048788292
6836.826108446685,-0.02291599421977647
6836.8271082189,-0.0220860687619949
6836.828107991116,-0.021249700542515598
6836.829107763331,-0.02040706806314676
6836.830107535547,-0.01955835184994645
