right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
-651.4130199097115,3706.122496908488,40.33557996072807,-604.4542350754695,3694.4112212145965,29.072624793951466,-571.9023440791389,3684.1160281120337,4.901488270810288,-556.45623018982,3683.161209592556,-22.580287850507148,-546.6792342584447,3688.344841679158,-45.1200626406701,-584.9101907779033,3670.4332365307564,-29.0610026742036,-561.1362160591108,3683.6435480287096,-64.4477748063049,-558.8641012734388,3712.7846044030234,-63.721635958569244,-570.3471796091712,3746.1948808914935,-58.78203341373252,-610.3025670048755,3689.1491558863736,-38.70376221802825,-584.1395932941572,3700.291425390723,-71.90621147305478,-583.2791605890345,3729.934561463652,-69.58546821153669,-598.1480411988454,3768.7915205409286,-63.86192005934368,-633.2611718173505,3709.1433679097163,-43.167041693312626,-608.9829647377715,3720.1581029002687,-74.9425962899037,-608.6083397183562,3748.5085256498846,-72.80020739303798,-621.7926272210748,3783.665314863378,-66.89575044227485,-652.513555899289,3728.847478909887,-43.84390998095732,-632.3181243656912,3738.2533809874535,-71.93672778111006,-629.8463380875456,3758.653077116307,-71.81724194142781,-639.9474128130344,3786.4986814169865,-66.78210562819038
-647.6229913873517,3700.1450552613387,38.70415506059958,-604.2700775608744,3694.621776842728,30.038511236942654,-574.5775509903788,3688.436364723494,6.30003156406604,-558.7616352202535,3685.18489590517,-21.77080491789571,-545.9449798204055,3685.5418440302383,-43.83003737348014,-585.7458380788864,3666.289262395821,-27.11962888758924,-559.5413308661487,3677.313935467375,-61.026526279656395,-550.4280227364187,3699.1029460591326,-64.61448218034099,-553.682461030471,3724.4969827167934,-62.91250043432849,-609.0462372860352,3682.1700295826577,-37.874828742261556,-579.8670655239541,3691.279191888978,-70.0645481886345,-571.7626792203866,3713.4292252838873,-71.06037900007317,-576.5251364564665,3741.5060561885457,-67.35111801069716,-628.9197724115835,3699.994645976204,-42.92075547153686,-602.1430007310037,3709.9545626993377,-73.83020704227496,-595.8853081028774,3732.434790325463,-73.9132958795714,-601.3774493523379,3760.1490785324063,-69.84646562018838,-643.8529249463819,3716.7624685057854,-44.04717321086302,-623.6482359378135,3728.0010515666145,-71.00474670378648,-617.6938739398621,3746.19412941412,-72.84856235205723,-621.7332884147619,3769.072153436312,-69.49276638832634
-644.5656139033384,3696.111241080168,38.11164029719903,-602.9995978229288,3693.0127077386423,30.91854546518004,-574.4692810522746,3688.2410644185597,7.616153839583506,-558.1962880722748,3683.0801128020116,-20.26267259568654,-544.037473203429,3680.6706186043175,-41.7868648659382,-583.9989521837498,3660.022577665197,-24.844145055285637,-557.0557402595514,3668.6665883695987,-57.823509942757774,-544.4688271600639,3686.354540362765,-63.95806085922371,-543.1421641104191,3707.669855790115,-63.99067826606103,-606.6294426494957,3674.6576667599506,-35.8970244141591,-576.6532963857165,3682.637630319202,-67.19517013031847,-564.8679284940185,3701.1979043826286,-70.45551493431165,-564.5312901155256,3724.996246250635,-68.19928424084215,-625.4494796425355,3691.7533714367974,-41.17686503414995,-597.8552604193156,3700.6795198195473,-71.23954341077076,-588.7291745018592,3720.657094085766,-72.91263412543695,-590.5431849536928,3746.0776590143773,-70.1043324691006,-638.9373940817347,3707.8237158419797,-42.582672653869245,-618.5969450504173,3719.0971586623323,-68.76560294695324,-610.761396745329,3736.1266791208354,-71.837014095211,-611.9479490243625,3757.7139518042213,-69.57209535896968
-643.0499800414038,3693.9880371575773,38.06582054645913,-601.1668036059087,3689.760219440553,31.827376737714154,-571.8188448519628,3683.5815007208694,9.160497460623809,-554.9318264068326,3677.0804821781367,-18.074544167077587,-540.8940482707843,3674.2102608011724,-39.229221008340076,-580.2154089935952,3652.222406634258,-22.3159987946154,-554.0244423867937,3659.7329595452757,-55.24512106796979,-541.2575938140977,3676.918492709481,-62.2177426819868,-539.0953529623631,3698.170652984585,-62.60953212049817,-603.3705017432388,3667.06896474834,-33.24426821016001,-574.2583894482138,3675.181051941707,-64.08477375752334,-562.1506743879492,3694.097496904107,-68.62133342892704,-561.3271978750593,3719.4153186201083,-67.22238382754772,-622.7132108601527,3684.784447300114,-38.620873520124746,-595.4656857847834,3693.054328049517,-68.0701414497955,-585.9350554973945,3713.489884844445,-70.9679992313447,-587.1835472444476,3740.5066871401996,-69.02447392430699,-636.9638189267209,3702.1845285629297,-40.23081709048717,-616.0408024848529,3711.9466751780706,-66.06590509652558,-607.373417239816,3728.4761668790425,-69.95612209498641,-607.7990888708177,3751.0126589785195,-68.43257677218256
-642.4167802199461,3691.054486634553,37.89352779113631,-599.4740435055253,3685.291592623901,33.11992633197802,-568.5768082227662,3676.9504051440017,11.315131616260004,-551.050867645689,3669.623929964439,-15.67822238112348,-537.2705873018693,3667.325307677263,-36.80385338901266,-576.764746849885,3645.094321828072,-19.790310392681686,-551.7610110834487,3654.146281591542,-53.21764136404124,-539.5175177520133,3672.1048037975884,-60.88683179355165,-537.0608830168783,3693.6029960978635,-61.7048630964708,-600.3294291108951,3660.282514110623,-30.999631613856756,-571.9432670704543,3669.4398548055087,-61.83736439743883,-559.9393437740666,3689.504508075395,-67.56372026472938,-558.7044515010051,3715.9497952968827,-66.89505048116642,-619.9305729040321,3678.795697479244,-36.68779069936044,-592.8460595041619,3687.1346036868968,-65.8029514994132,-582.6438680220829,3707.9395056823837,-70.13647363211945,-582.4513520162642,3735.03813742027,-69.14449739454176,-634.613140098724,3697.7731088339915,-38.54976902006318,-612.9621270362421,3706.284322047206,-64.10006308430444,-603.0766811984103,3721.9710059048907,-69.02427594607582,-601.6273039353237,3743.710887267999,-68.386504119284
-640.3440196729842,3684.084750568637,38.3872193480889,-597.3007988042924,3678.721101050008,35.17128553299849,-565.651410665757,3669.526789676437,14.014897077315075,-547.7905469155428,3661.8824668506336,-13.245763055289702,-533.680623369884,3659.60174702729,-34.408486107540476,-574.5326903903563,3639.2657917664246,-17.22076224375882,-550.5366748858219,3650.9770736647947,-50.83510300066705,-537.8085088195418,3668.7336963547236,-59.93670018140804,-533.1357506367294,3687.808338093382,-61.98403977804585,-597.7448475246297,3654.1099340142696,-29.04105931639887,-569.4524501697024,3664.104920314445,-59.88923375365023,-556.1279108876577,3683.479021306302,-67.1498135604712,-551.8537207613558,3706.9682951440595,-67.41539478565839,-616.7166622202319,3672.763183245667,-35.104839893246215,-589.421135743237,3681.3615474955013,-63.9220488473133,-577.1529334284412,3700.569861289321,-69.76817326493338,-573.2112974086327,3724.0177338705853,-69.79248073996942,-630.732428306507,3692.431550585443,-37.130821562945336,-608.9383727132451,3700.688144514974,-62.09315532161964,-597.4016036295025,3714.9777696487986,-68.10745330648128,-592.593578027319,3733.5316212485377,-68.43342338209408
-635.8241677288786,3672.9443883991116,40.697871316315556,-594.1028245986121,3669.738933636177,38.119887312785536,-562.8948580751091,3661.691373389132,17.022971121664792,-545.1481669142069,3654.538913889516,-10.356815420102691,-530.1964159014749,3650.82147730175,-31.203745984009267,-572.4563661869323,3632.967024966681,-14.245834611141516,-548.682210669504,3645.102941563577,-47.2393849592484,-534.8068214204977,3661.4835533271407,-57.69641256594883,-526.9854850765432,3676.673373714592,-60.927159039997726,-595.0275225315418,3647.047895627995,-26.33481346708932,-566.5867022662023,3656.4649592743003,-56.92078851544787,-551.070622055296,3673.2317811047446,-65.48937281853232,-542.8494085562879,3691.929201188407,-66.64781116880596,-613.2363932979029,3665.092457034539,-32.46277196715498,-585.7229805029888,3672.9806217798237,-60.922091139239754,-571.0583436140577,3689.154347308898,-67.77552362183692,-563.3662572650766,3708.0228021858834,-68.53807638975357,-626.4803545334776,3684.384460548321,-34.389447627601285,-604.8333591971675,3692.059535005389,-58.637153190605886,-591.9673528460428,3704.6461912074187,-65.33909287765837,-584.4927759183347,3720.222478191292,-66.39869722809958
-630.9348224705441,3661.141077077489,44.454126424025596,-590.7881362061665,3660.0431728028007,41.828834257603695,-560.3005501181138,3654.180417632381,20.589875459605935,-542.7628702628682,3648.3329689477914,-6.3679843283997055,-526.8294724332,3642.3877250138453,-26.581864027966077,-569.5068933555254,3624.2974350295126,-10.532524209139966,-544.6937138666686,3634.1108678345536,-42.479462059707025,-529.8877806965418,3649.110752156335,-53.29086252122182,-520.2774914610927,3661.9558297083086,-56.77654419321546,-591.7276095333332,3637.8764529007517,-22.517119848898894,-562.8743828924509,3645.6219241116905,-52.736304704868324,-545.5316597252588,3659.46370050886,-61.750412369471455,-535.1710863111816,3675.2611487749455,-63.35966509490033,-609.5118551500617,3654.9526011770263,-28.507740083638804,-581.6366343967046,3661.193372463671,-56.700666588218375,-565.2599335211502,3674.401760706246,-63.945697464406486,-555.8376184045142,3690.7319831557943,-65.11610473356032,-622.3127530907631,3673.0707242769895,-30.224310817185245,-600.0846609736237,3678.9653236139807,-54.07724713524963,-586.0704814041771,3689.565959162828,-61.18240368396198,-577.2955871136478,3703.5185858969367,-62.774667617752385
-627.9032321117022,3652.0752628718806,48.270394525250204,-588.1839081780237,3651.3253940617597,46.00188462298873,-557.6292004117397,3646.4334845042104,25.193010383508934,-539.7390985238832,3641.4227024106276,-1.0527315833200026,-523.0679834304951,3634.0859668971193,-20.68716161311157,-565.5599230257271,3613.449405968421,-5.96825909204165,-539.0993017569704,3620.842638086042,-37.14479802075401,-523.7579030737622,3634.95994554828,-47.61540216375815,-514.0844256446817,3647.511078435451,-50.77567523123723,-587.6785057926448,3627.152046072951,-18.117079077828677,-558.1216200150825,3633.943502498014,-48.09151610091329,-539.8688635803079,3646.2121182195697,-56.91799964448262,-529.4441028403791,3661.827918253156,-58.604680416522086,-605.2043315923785,3643.695386784916,-24.273158393096928,-576.727625821125,3648.982543149036,-52.35620543846215,-559.4449349639148,3660.6954393840815,-59.7656281313289,-549.8172023491791,3676.7108821447296,-61.199271836440026,-617.6425319827043,3660.952888198367,-26.035285769418792,-594.2818646309403,3665.353916205677,-49.86639449138396,-578.8964640819618,3674.1601680511926,-57.41673206784438,-568.9652957992535,3686.8598287126915,-59.45583266462666
-625.8676866681474,3645.613592464997,51.82242526148274,-585.4645234681316,3643.330432932935,50.47613108324633,-553.8812573668572,3636.3440917160965,30.77543097345983,-534.7666355660723,3629.961863153359,5.260150886085851,-517.6216030685208,3622.404973048681,-13.916866907759559,-560.7572719295778,3602.559563368186,-0.4626250451855525,-533.1315772802508,3608.3728552089365,-31.379224845185735,-517.3368957043199,3621.30028230748,-41.55426997068189,-508.0338867858229,3633.846979735381,-44.514791874630724,-582.6887542015693,3616.693815880924,-13.256270804946706,-552.5458844026055,3623.765682186931,-43.146286106976056,-534.2085192492284,3636.272166964229,-51.92582828126853,-524.3686377613699,3653.1363915265847,-53.7699557022428,-600.1488394015022,3633.656836162043,-20.048123758601882,-571.1207073066599,3639.2749587745575,-48.13324422361391,-553.6338545549652,3651.3428659972833,-55.7602117797981,-544.1206007677079,3668.2185927689407,-57.375109556302256,-612.6470561705081,3651.584503461827,-22.27464583299863,-588.7498027868137,3656.1008346865506,-46.18876431172249,-572.2670296187797,3664.0927155344443,-54.13124017524379,-561.0309517147123,3675.711684193947,-56.4093838488118
