left_hand_wrist_x,left_hand_wrist_y,left_hand_wrist_z,left_hand_thumb_cmc_x,left_hand_thumb_cmc_y,left_hand_thumb_cmc_z,left_hand_thumb_mcp_x,left_hand_thumb_mcp_y,left_hand_thumb_mcp_z,left_hand_thumb_ip_x,left_hand_thumb_ip_y,left_hand_thumb_ip_z,left_hand_thumb_tip_x,left_hand_thumb_tip_y,left_hand_thumb_tip_z,left_hand_index_finger_mcp_x,left_hand_index_finger_mcp_y,left_hand_index_finger_mcp_z,left_hand_index_finger_pip_x,left_hand_index_finger_pip_y,left_hand_index_finger_pip_z,left_hand_index_finger_dip_x,left_hand_index_finger_dip_y,left_hand_index_finger_dip_z,left_hand_index_finger_tip_x,left_hand_index_finger_tip_y,left_hand_index_finger_tip_z,left_hand_middle_finger_mcp_x,left_hand_middle_finger_mcp_y,left_hand_middle_finger_mcp_z,left_hand_middle_finger_pip_x,left_hand_middle_finger_pip_y,left_hand_middle_finger_pip_z,left_hand_middle_finger_dip_x,left_hand_middle_finger_dip_y,left_hand_middle_finger_dip_z,left_hand_middle_finger_tip_x,left_hand_middle_finger_tip_y,left_hand_middle_finger_tip_z,left_hand_ring_finger_mcp_x,left_hand_ring_finger_mcp_y,left_hand_ring_finger_mcp_z,left_hand_ring_finger_pip_x,left_hand_ring_finger_pip_y,left_hand_ring_finger_pip_z,left_hand_ring_finger_dip_x,left_hand_ring_finger_dip_y,left_hand_ring_finger_dip_z,left_hand_ring_finger_tip_x,left_hand_ring_finger_tip_y,left_hand_ring_finger_tip_z,left_hand_pinky_mcp_x,left_hand_pinky_mcp_y,left_hand_pinky_mcp_z,left_hand_pinky_pip_x,left_hand_pinky_pip_y,left_hand_pinky_pip_z,left_hand_pinky_dip_x,left_hand_pinky_dip_y,left_hand_pinky_dip_z,left_hand_pinky_tip_x,left_hand_pinky_tip_y,left_hand_pinky_tip_z
-271.69507781146166,3997.8042436376873,123.68381341518653,-264.1943068800809,3954.434425213988,100.09421293047684,-259.6987787282907,3930.288673163657,67.21279949305243,-264.40956938619524,3930.4153061963666,40.41473449536869,-273.45260922052404,3942.5399604409363,22.111162412861628,-252.977586588796,3979.043230888045,40.47384174927725,-260.78422234130227,3979.15344143885,1.4045973034894228,-268.31434492192665,3967.6708337735067,-18.9276681357481,-276.0207069341861,3958.0763192001573,-31.744815648723065,-259.8338122951623,4008.387301391507,38.11538502460087,-266.9862455968356,4007.94450795283,-0.37909925272386724,-274.00768215446533,3992.700086086132,-19.84351295121669,-282.44475676171913,3979.7755838890284,-33.524068032363175,-268.0012006156841,4024.9663118082894,37.70304813322463,-275.47592946338216,4025.531711088951,1.3820951944908109,-280.5447592102,4009.220978505463,-16.45537147624222,-286.8502314911844,3993.8068274979432,-28.19089575617072,-277.87415781870305,4034.8254178021652,39.03256770070779,-282.17843929597547,4031.049030766448,8.42782790686205,-284.4865746863199,4013.9725452790776,-7.231099006757691,-287.79856870691316,3997.793217195229,-16.726255875241648
-270.92364259415046,4006.4000708529916,121.35802636682618,-278.6104542094994,3976.51303410348,98.64183112474387,-279.7896975536655,3954.1814541119697,66.8292667685829,-281.22861693431037,3946.5221308171913,40.92372539692634,-281.9427285703774,3949.987465734894,23.458987029200124,-251.49808856950511,3977.8494059568848,44.112971724777815,-257.4301159097605,3970.744294502026,6.470641488351205,-268.2979555525817,3964.808430784903,-14.444953694167836,-278.6839157594948,3960.4409907963486,-27.86455163199347,-252.36726441600302,4001.5701134443684,41.937142400400106,-261.5752562443919,4000.255019617323,4.262558958523267,-273.7653969756758,3994.583531320432,-15.824911785778658,-285.8299845753073,3989.506029594391,-30.364819722658478,-255.79918326159319,4015.6820225774227,40.90799144941287,-264.8892322860049,4014.155091191832,5.521973377855568,-275.8818443926255,4008.3757128734824,-13.536654068502044,-286.71458392616427,4002.7577451061525,-27.021992382487305,-260.7925167830088,4022.1927321989874,41.021527064666884,-266.1362988975909,4016.5213544309677,10.879154341197292,-273.55430782169316,4008.6501801637464,-6.520645193177719,-281.27120607061204,4001.264902909894,-18.025325427134252
-271.3169687825575,4011.3512678497154,119.42348963767509,-285.70275424185354,3986.778052247524,97.8704860069555,-288.65926845711505,3963.7622782931876,66.4969864963783,-287.40313559220056,3951.4639354339415,41.141253833951374,-283.80208179357595,3951.151875773472,24.143896962440152,-251.87225719291445,3978.984623644521,46.317441099544794,-256.594899184725,3968.5867875809618,9.52443971297238,-268.52067267175335,3964.690559839171,-11.723651148569266,-279.60428438394695,3961.9241360847454,-25.38523549545719,-250.13472760126047,4000.633253890117,44.10196543426792,-260.19302128707614,3998.727560390271,6.848970797035649,-274.3325232322557,3996.5349134812072,-13.667097087779169,-287.443352148717,3993.528557463854,-28.522545942115347,-251.31714575849347,4013.3308365731586,42.76416762239878,-261.09115797546633,4010.910245085393,7.908884227278293,-274.1885684779039,4008.5879106133525,-11.61837150422172,-286.2894575589522,4005.367960216113,-25.73963924832419,-253.87515406919263,4018.013638038503,42.43915699396197,-259.40353587419014,4010.8897757482414,12.785426378837945,-268.68973566732734,4006.382256261401,-5.2160609822397594,-277.8847069602151,4001.8688348481614,-17.48056989275567
-272.22135488912926,4011.9421741079386,117.84193371363541,-284.5473821539653,3984.30876883312,97.42261882650766,-285.96907055480233,3959.0919182657135,65.82296981015541,-283.68642236523624,3946.417039818879,40.435387908957594,-280.0267136149534,3946.7719260284216,23.126434008399304,-253.4294135233194,3981.2929584059884,46.585466900170445,-257.88930058915196,3971.5816765557843,10.11537898496932,-268.9014241908654,3966.618128205717,-11.151359555223989,-279.1067605843109,3962.468719935121,-24.73139568654647,-252.59950427086932,4004.4957710573717,44.20611029384298,-262.40883765904744,4002.378479914799,7.146880719438206,-275.4730270960321,3998.026431595642,-13.475305589608007,-287.3325497947822,3992.0932851979915,-28.221025497151658,-254.19780318281423,4017.331913460083,42.91921684574312,-263.65730850944965,4014.8292547391816,8.320732093494614,-275.3381736351328,4009.5326608058094,-10.941686456233825,-285.7895940749295,4002.3715958456855,-24.7338294729788,-256.8866524852962,4022.0964378315216,42.87663465554393,-261.770502425532,4013.9436004269546,13.7766444539919,-269.838522828183,4007.2457373341604,-3.748544614741024,-277.74508472060523,4000.1034342726407,-15.637925470954222
-272.47989197055614,4010.6243389234955,116.25801610165945,-280.125909144367,3977.502617986468,96.42689578389908,-279.9740779511453,3951.211455787982,64.48658797728342,-278.6791008076328,3940.9038195605235,38.846986006931665,-276.35516852693513,3942.0336107197677,20.83502956632321,-254.48239093017497,3982.372234366278,45.474048598248544,-259.0581627570795,3974.0018970926385,9.442781093562868,-268.98927236301654,3967.510381156857,-11.594939973273451,-278.43887066147454,3962.0612332363617,-25.009003765659575,-255.69735572220705,4008.1852228727194,43.05106774912876,-264.94654254954304,4005.857882974408,6.470170173031719,-276.4196513372684,3998.4992106032123,-13.939225059181947,-286.8869240392758,3989.6625475575947,-28.532511719802663,-258.6112126800073,4022.304353865386,42.04077863120408,-267.2403353415952,4019.2626270091023,7.866894762205097,-277.0708403923062,4010.3567326002726,-10.997026106324624,-285.755146331234,3999.521189823075,-24.435057872579293,-262.235243237572,4028.217550931837,42.479340982131184,-266.18774957619576,4019.117900181543,14.019937595986097,-272.40927968503286,4009.163972504507,-2.8745812213497532,-278.5736545373556,3998.7616354200245,-14.293197263023458
-272.30623158676667,4010.2265581653696,114.53252348296903,-276.4831809356671,3972.5142381543155,94.86880712387888,-276.00395063943216,3946.5767723710187,63.04555320375446,-276.5670411588545,3938.8902336014994,37.6136391214495,-274.9207542683618,3938.729488543197,19.505214815747205,-254.78957857953222,3982.0211707537846,43.93499464658328,-258.9743059287853,3973.0549897135083,8.980633368377218,-268.46915188674706,3965.838484468293,-11.617239296378377,-277.9533627924343,3960.5590101169805,-24.855985782552327,-257.8729905541681,4010.311732881536,41.60469497497381,-266.52386861906416,4007.306350811446,6.0354389193288895,-277.26799610715796,3998.812095133951,-13.964069462645924,-287.3065373543633,3989.7538865244123,-28.408666449635145,-261.9488551900825,4026.5713396512315,40.97993778098926,-269.6359384726726,4022.3461571847765,7.658780244682902,-278.7821536638739,4012.327447363751,-10.94990235686825,-286.9990180707901,4001.343295392067,-24.344641616993602,-266.3011880199608,4034.178235048719,41.915260179180976,-269.35740259415473,4024.189355242921,14.229922817721185,-274.4346458782902,4012.5913909765186,-2.311837456270572,-279.64912108324546,4001.093964377828,-13.605011270256048
-272.50270459475695,4011.0239535924707,112.93110143135046,-272.58882438381346,3967.3548448560273,93.66633567096794,-271.638151616674,3941.1561966565514,62.4578794724944,-273.7245368693789,3935.2072598069353,37.631830128103,-272.8538105330131,3934.257806627547,20.086271578582753,-254.79401563086228,3981.233808105547,42.67315812326245,-258.2154236016904,3970.695907005584,9.141443863513489,-267.58222449821693,3963.224867315648,-10.879081862270834,-277.44213990994956,3958.8269656848847,-23.8885588018773,-260.5475649992637,4013.227481778202,40.37758139293293,-268.48423991354986,4009.373148620931,6.072029758507559,-278.77830285825803,4000.73821290047,-13.508942583186915,-288.784765627873,3992.784476600068,-27.719105174765687,-266.5631195027311,4033.1411301895537,40.16011290958167,-273.52920989819233,4028.297949864328,7.986941819929317,-282.17359039245787,4018.111813903584,-10.187160837788008,-290.2203669311604,4008.1062023087898,-23.34579728553187,-272.4026290276053,4043.7560083072235,41.71984158111224,-274.7213249555275,4033.422336218678,14.978946015665379,-278.7578862844087,4021.0369605374367,-1.0276335512902446,-283.11957825494443,4009.295656551496,-12.00012322871399
-272.93605410221795,4011.368482207088,111.7509836289113,-266.94758890639196,3959.5793475538767,93.38814151373117,-264.5738243158023,3931.6825894938,62.83239461206507,-267.7436146747221,3927.0130406265835,38.248352216616,-268.8768920720891,3928.4603409500446,20.905223869687276,-254.0523388449905,3979.9606551238,42.10675336936946,-257.39369276619914,3969.3938666413505,9.426348202386711,-266.84166592856144,3962.074378197782,-10.1877237216639,-277.1572057221898,3958.520995966569,-23.016318977344625,-263.5751218227837,4016.977638670866,39.681467818671166,-270.9520588327322,4012.9439753592333,6.2750406240167385,-280.5926105897044,4004.1173082678606,-13.109650950356535,-290.49572250364145,3996.856965639521,-27.172932732604846,-272.90257971336285,4041.7410560727767,39.7224951189333,-279.64019302215564,4037.607373298798,8.47926091446865,-287.16930326888763,4026.5959734125495,-9.005910604739938,-294.51103011442046,4016.258372432965,-21.54877970767877,-281.7284348754987,4056.7150302593313,41.8599546523498,-283.6955736281559,4046.882494356183,16.00505228023547,-286.4484770097794,4033.680591918382,0.9231072227931287,-289.6108850225517,4021.0956246183982,-9.273773505214233
-273.0833279316315,4010.8813020086286,111.01713555813635,-262.92863638478104,3954.0667164997967,93.63453126807715,-259.5496371609411,3924.824628831528,63.40468610383407,-263.54737788234326,3921.219814078507,38.51176302273772,-266.55460834158976,3925.9221579700725,20.711322443011973,-252.45752601567077,3978.1700356577144,42.389122005978514,-256.58458201239216,3969.164402168698,9.556179860626113,-266.5802032742406,3962.7188661620817,-10.190563271500192,-277.5330947504801,3960.027689042977,-23.114677129470273,-264.4238284419958,4018.1739281050304,39.74815067206178,-271.7093575075216,4014.7235599295036,6.475419580976479,-281.1590371381479,4006.2969939333,-13.085342255248836,-291.302705789068,3999.586117414982,-27.317940494418746,-276.4360937568334,4046.0828336854247,39.733669491858706,-283.2740388059143,4043.063864314092,8.692494682665485,-290.132989196125,4031.8259498340053,-8.520119021199386,-297.1429669711849,4021.1333701319945,-20.761439540782792,-287.9863719748781,4064.2018417056215,42.006466463253005,-290.129783064267,4055.2743900898254,16.511179501486602,-292.3803949963554,4042.2008468777763,1.9757860548654604,-295.073921181934,4029.4126088664384,-7.757505157124842
-273.18244513348003,4010.9074159277075,110.55186499233879,-265.1976664748945,3957.4389034427927,93.64970851930957,-262.63345055468653,3929.102037224484,63.54948844269023,-266.7437689466801,3925.444485518605,38.56230541673202,-269.14336537792525,3929.5445342403646,20.634783665923123,-251.65821690577977,3977.3050179228303,43.0434735103661,-256.2295466039238,3969.0033633409935,9.763153478528771,-266.9221503694468,3963.6302430663623,-10.55765532448203,-278.40193969396245,3961.645733135697,-23.84942511510171,-262.30324293572687,4015.15810095143,40.29783945680249,-269.70784519902406,4012.223465554124,6.686354184907033,-279.9014213622703,4005.2950942404104,-13.294190300487113,-290.7796177674415,3999.697619599871,-27.889422174835254,-273.7091624336197,4041.631074227449,40.047001255002996,-280.49052938137044,4038.863933506969,8.595744459502741,-288.2337282447575,4029.4822597074253,-9.256388854032355,-296.16286144723625,4020.355541779953,-22.037380303372075,-285.0952327030993,4058.865364437391,42.05137153301743,-287.7196685047772,4050.653726191631,16.248376657359238,-291.0239638147049,4039.5184601710703,1.2392334297694738,-294.82807234176323,4028.602574214905,-8.95985557953862
