left_hand_wrist_x,left_hand_wrist_y,left_hand_wrist_z,left_hand_thumb_cmc_x,left_hand_thumb_cmc_y,left_hand_thumb_cmc_z,left_hand_thumb_mcp_x,left_hand_thumb_mcp_y,left_hand_thumb_mcp_z,left_hand_thumb_ip_x,left_hand_thumb_ip_y,left_hand_thumb_ip_z,left_hand_thumb_tip_x,left_hand_thumb_tip_y,left_hand_thumb_tip_z,left_hand_index_finger_mcp_x,left_hand_index_finger_mcp_y,left_hand_index_finger_mcp_z,left_hand_index_finger_pip_x,left_hand_index_finger_pip_y,left_hand_index_finger_pip_z,left_hand_index_finger_dip_x,left_hand_index_finger_dip_y,left_hand_index_finger_dip_z,left_hand_index_finger_tip_x,left_hand_index_finger_tip_y,left_hand_index_finger_tip_z,left_hand_middle_finger_mcp_x,left_hand_middle_finger_mcp_y,left_hand_middle_finger_mcp_z,left_hand_middle_finger_pip_x,left_hand_middle_finger_pip_y,left_hand_middle_finger_pip_z,left_hand_middle_finger_dip_x,left_hand_middle_finger_dip_y,left_hand_middle_finger_dip_z,left_hand_middle_finger_tip_x,left_hand_middle_finger_tip_y,left_hand_middle_finger_tip_z,left_hand_ring_finger_mcp_x,left_hand_ring_finger_mcp_y,left_hand_ring_finger_mcp_z,left_hand_ring_finger_pip_x,left_hand_ring_finger_pip_y,left_hand_ring_finger_pip_z,left_hand_ring_finger_dip_x,left_hand_ring_finger_dip_y,left_hand_ring_finger_dip_z,left_hand_ring_finger_tip_x,left_hand_ring_finger_tip_y,left_hand_ring_finger_tip_z,left_hand_pinky_mcp_x,left_hand_pinky_mcp_y,left_hand_pinky_mcp_z,left_hand_pinky_pip_x,left_hand_pinky_pip_y,left_hand_pinky_pip_z,left_hand_pinky_dip_x,left_hand_pinky_dip_y,left_hand_pinky_dip_z,left_hand_pinky_tip_x,left_hand_pinky_tip_y,left_hand_pinky_tip_z
-248.88050778515122,3986.291698347987,136.09950647347836,-260.9185525669907,3981.6367648055675,106.6455857307945,-264.40974157548305,3974.5317241817197,71.57252673583118,-265.8580748387542,3972.4239426706586,44.71646987633048,-265.67868714188285,3973.190340171732,26.246171679704933,-232.35900859390637,3979.360096148529,51.06097776376841,-238.44453553498357,3964.5365040740007,10.835392810551188,-253.30564924225726,3961.374414232084,-10.86214638362501,-268.19402489222585,3961.8779560933567,-24.703097567729483,-228.98442884420913,3990.1731473387104,48.20006771725179,-234.78165275281697,3976.130641916599,7.900394195394693,-248.3590264753538,3968.7693315974807,-13.877785854482456,-262.52079229502726,3964.0236485746955,-29.702740452402438,-230.43407926074363,3995.8436217395165,47.035940794493584,-236.42684692998077,3984.4128380026523,8.632010496910066,-248.71926229520517,3976.724917513648,-12.55949157688194,-260.92914409289745,3969.102449891191,-27.759680514775457,-235.47667001998417,3997.6298530596982,47.12092565793246,-238.04685359022653,3984.482176154846,14.306848354935928,-246.16731434762576,3975.5093599338284,-5.326608680380438,-254.73098502459098,3967.3322939872933,-18.977633656101215
-250.05336964464556,3997.5501782828514,127.87277330551183,-262.78396553731426,3982.8963091227024,101.86460614601006,-265.62296508928296,3970.1809681250306,68.52431333199374,-265.2617410290141,3964.0930069388396,42.254606697344826,-262.7594321379892,3961.7527824076215,26.185381721939038,-228.82977370960117,3975.5170165066957,47.23910896911407,-235.39431461020163,3964.3282549252554,7.565871029645161,-250.12549571726302,3961.1820933389895,-12.525409807542161,-263.93124639099165,3959.3914625135403,-24.482410273864943,-228.02088887610725,3991.5157119083624,45.36057903466892,-237.25592921335829,3985.311313074388,5.802252671120537,-252.26897281858382,3981.3007002245513,-14.141132829853298,-267.01303654814825,3978.4125096588923,-28.253669963337412,-232.28073284637998,4001.902822729152,44.77450704858859,-242.52065058275343,3997.0832466045845,7.787466658476233,-256.5194891931636,3992.188863973721,-11.832038542059244,-270.16541749440637,3988.3350555716406,-25.39622793078048,-239.57551101197478,4007.1162609533512,45.297057624023864,-246.31862797239106,3999.2826047122635,14.739136911330597,-256.11443389261143,3993.362130433365,-2.6821085561254447,-266.13389956,3988.509891893398,-14.102223990366184
-250.97287638176746,4000.946977801965,122.63532599306839,-261.07673229021157,3983.1087892554915,98.70889502202508,-262.9128582114129,3967.3993754637863,66.65339245286137,-262.5150232464535,3957.738075090405,41.12555816685508,-259.9241596595348,3952.6025645834143,26.20035264643436,-228.53825709524244,3976.922827612265,44.977953784789875,-234.597211695796,3966.2588486792574,6.491672464338697,-248.90777848367642,3962.5906541734166,-12.738612233964052,-262.1088750993104,3959.467206823989,-23.960221280832755,-230.45848567563186,3994.5526527637085,43.86370653988548,-240.06063330734492,3989.7937345279042,5.761111337177135,-255.08937164909392,3986.641177435335,-13.292768237216226,-269.5813026788841,3983.9317265048376,-26.568879196432643,-236.87515390208665,4005.9837198241253,44.00515402472163,-247.64227487917154,4002.530676886476,9.119461749299912,-261.19185123569724,3998.719761254076,-8.46443661964288,-274.4758365336407,3996.2342564657692,-20.117664926227206,-245.5357558832775,4011.8857701968923,45.279694637522596,-252.74882524024983,4005.5441978927665,16.99531819546966,-261.8467994364825,4000.4600788685525,2.0907660215463935,-271.3527121399701,3996.7114870870464,-7.012857623878456
-251.44656627311264,3999.2644673794694,120.23232948556753,-258.28407111634925,3983.6140275073526,97.21824951426912,-259.3721166009118,3966.5281696234815,66.04496233743254,-259.86385259386634,3953.9147173678216,41.29501105139773,-258.6728444573719,3947.4251633488734,26.410799044673453,-230.54017782408306,3980.2360510192175,44.59335433457914,-235.42825890713743,3967.95403239543,7.5814761633026455,-249.08774341284843,3963.7567256540483,-11.579067077317077,-262.11166804501784,3960.5958193440006,-23.22597000686744,-234.0468038466189,3997.0564978813973,43.698208529047825,-241.89545860953507,3989.1213540053677,7.389472939866133,-256.0605380649807,3985.2180967717077,-11.909272008203017,-269.8425202472221,3981.800351330329,-25.434981356756474,-241.0333772240865,4007.249186193977,44.33487146494006,-249.7926478480224,4000.8618185200908,11.911170254022258,-261.24742564256724,3996.6957236590342,-3.064012924748867,-272.5729484035917,3993.4552151234266,-12.53927879428056,-249.5577546627523,4012.1557432353547,46.3325001713988,-254.5774999852251,4003.4982890245205,19.90870095848903,-261.41869483707063,3997.367914424505,7.387633822160237,-268.84477811656785,3992.5960884034075,0.39450793651030225
-251.77414740322524,4000.450393590724,118.50653290104802,-259.16157697482817,3986.0007370137864,96.47688959085302,-260.42366073280107,3966.581361882893,66.10626787704237,-260.842365735639,3951.8359970605566,41.989991197279664,-260.239324364308,3946.3046382419784,27.063148111784187,-232.00602929146237,3979.7390234757368,45.2411999864686,-236.0290733946484,3966.715850113287,9.271086459042051,-249.12207998153602,3962.833908557489,-10.222014393463713,-262.0304397777777,3960.6236058050076,-22.630120732094248,-234.8301082776094,3996.6060127270057,43.93248440168137,-241.67869885146985,3986.7819397823714,8.839976742969668,-255.4618836236285,3982.8445213390046,-11.227919556831385,-268.9296689829768,3979.5827559163963,-25.575988359887496,-240.56528599675778,4006.721538976609,44.41713304811042,-248.30769938004897,3997.6489719555157,13.710238309722389,-258.4279151939679,3993.242409057218,0.7621390969872885,-268.1279778333391,3989.2621953358735,-7.284339245588096,-247.63376441030525,4011.3778667835977,46.545655201545166,-251.35254922797492,3999.6049341187163,21.05176129264985,-257.0375497914997,3992.479151058215,9.709908954398948,-262.9418505810365,3986.4822177405695,3.76209357872845
-252.7473876800682,4006.1183173679055,116.47377228655017,-263.292242471703,3989.6191758768546,95.88407869814303,-265.01167937520063,3966.9361320477583,66.26376481585196,-264.44456395838415,3951.191209335723,42.72709164233554,-263.3119300616946,3947.8777851318055,28.17021139011892,-232.404146869361,3976.6721310131343,45.88267281034926,-236.11009853259515,3964.638796464062,10.54084719326997,-248.8773110694927,3961.881678605622,-9.426483046195834,-261.53716465916466,3961.021839481915,-22.36847619225632,-233.64177591520445,3995.155429467651,43.97381401140076,-240.78712590132943,3986.420664556507,9.307840803299767,-254.74335224231015,3983.6447609616016,-11.301515104743032,-268.28142924317785,3981.5633764088598,-26.37491949307927,-237.73755125748974,4006.7144198279098,43.922026681199306,-246.0457401974626,3997.4418265280383,13.515384468685086,-256.78149894842807,3993.9514925200315,0.3803074827260413,-266.5486930864475,3990.5671512336908,-8.27551039240704,-243.3258903830964,4012.1592677470235,45.66678721104448,-247.59127860623013,3999.2194942745678,20.19363634007312,-254.0684151657514,3992.382098021082,8.265381486005825,-260.1660653180353,3986.46367865993,1.6189241060625417
-254.72984225022083,4011.2926899432314,114.97824146596821,-266.16505597782776,3993.1226522850925,95.30478121348466,-267.4012162451395,3968.7578544102025,66.02347402351705,-266.47233241535054,3953.1524129136656,43.160723669369155,-265.34622910729547,3950.9774434689216,29.05129434491421,-233.09394313328428,3976.435131349399,46.094357455646794,-236.57354355536737,3965.661827951796,11.438616976476904,-249.12194429393242,3963.9515028778,-9.06742790494178,-261.4342775917262,3964.056125207948,-22.366714434973403,-234.28098561233233,3996.287741048028,44.008208618885575,-241.51358716761268,3989.1668271581716,9.485897341090565,-255.30432379936204,3987.6485150150347,-11.244301619694467,-268.6430991574789,3986.5682040582856,-26.70692647617041,-238.1676912597734,4008.742396305017,43.675363872904796,-246.63433548150886,4001.0288977852565,12.58081597912469,-258.694812629501,3999.3454784114815,-2.771325449057577,-269.53323163641323,3997.2176747504272,-13.704190207760066,-243.6356592939501,4014.949368592517,45.13235343810067,-248.51627314646362,4003.645152104542,19.260438732608204,-256.1389247418279,3998.2298122977118,5.753262598276485,-263.2356606361302,3993.490493477685,-2.7624906659001445
-256.95275128805116,4012.6145701655446,114.66335006180937,-266.59626997502795,3996.2428041348107,94.71046022687345,-266.5594010967606,3972.9678352802025,65.18375344156131,-266.1160355061292,3957.9244172783037,42.88697785796587,-265.74579156831624,3954.899496131837,28.820671452649503,-234.52984377296806,3980.124128795284,46.17217421235324,-237.64255753178395,3969.591520233371,12.130849041436486,-249.98479548446016,3968.0022554530124,-8.906667831450047,-261.94723782834046,3967.902854404999,-22.511667740583345,-237.0963859034283,3999.986878277908,44.44448090987642,-243.76413623173363,3993.6081628266274,10.008756067632108,-256.9639392263937,3992.5965277250584,-10.782805728692747,-269.76500210500933,3991.493622718243,-26.430251431226168,-241.94999346364136,4011.9440781340895,44.23190279497041,-249.58716549464822,4006.315106698267,12.250901204481588,-262.16175110894363,4005.981919087746,-5.411675308807842,-273.64770419031316,4004.221238528664,-18.426865903855454,-248.31903352107483,4018.3587061637904,45.71067174645113,-253.01154180099013,4010.233085503644,19.317851441433127,-260.8760561672532,4006.2825722480843,4.441457950791517,-268.5347787244026,4002.5077976481375,-5.729068204148985
-258.1897028229747,4011.380931853429,114.66248764611461,-267.77683176002614,3998.1735681236064,94.01291498415601,-267.08058564884277,3976.842376602904,64.08239595074116,-266.54886555006124,3961.945632595006,41.89413256044323,-265.95743495953735,3957.8550973153274,27.36963762335697,-235.8803111476168,3983.4666669942194,46.443424811361446,-238.6008920490981,3971.9996677936283,12.40395388936836,-250.90978286253798,3969.6651383123844,-9.02627098077128,-262.7047704004158,3968.3764966361764,-22.728865725231962,-238.7105613774943,4002.9069282899495,45.13536354906801,-245.0601545083071,3996.823753767524,10.455786735831511,-258.1036648655871,3995.5230757881236,-10.563758834414008,-270.7344170804659,3993.6745602677083,-26.18100978633807,-243.64528604260042,4014.1611679104894,44.997281982964154,-250.67812740662555,4009.8254666348107,12.168631235428085,-263.1904786085939,4009.2696311531495,-6.731923965113284,-274.7815600749433,4006.6088779834768,-20.545344604833353,-250.08157739818867,4020.2343963598523,46.38068189687378,-254.54823723888848,4014.004639721963,19.239637197790138,-262.38848018173286,4010.3765980483577,3.4524786918086234,-270.3025357519334,4006.5411249020653,-7.519577347706316
-258.1275332624928,4009.761592015777,113.91234449847984,-271.0120841507582,3997.102344685021,93.22847461050557,-270.7887532532179,3976.0562387458776,63.25046840377144,-269.1021663144558,3961.0689893400177,40.71730166337266,-267.1136352681235,3957.9228621777957,25.44585446100857,-236.462133193546,3982.651778443971,46.758668767703234,-238.90783961736406,3970.0880956425535,12.247210746635055,-251.53403301609183,3967.3128391764285,-9.31351774252809,-263.5879637853056,3965.365528046725,-22.79367423898575,-237.4056620854141,4002.455479932317,45.49324177147723,-243.9679177434053,3996.4997112185006,10.237285660549157,-257.68829502941094,3994.855890745555,-10.955716703527026,-270.9597981560418,3992.66840252858,-26.181851977300038,-240.73730381608664,4014.028791891464,45.09165889073147,-247.81057313308287,4009.3560884561994,11.3880995140719,-260.75775188027717,4007.8312577563343,-8.114772666621386,-272.84251869887413,4004.5429212521794,-21.932421019913413,-245.6668867736365,4019.647464745475,45.9910595891261,-250.13857787378552,4012.4963498508373,17.88002277277521,-258.6138176139018,4008.214769585659,1.1862724262764082,-267.254556390375,4004.0536838541143,-10.1884832545742
