left_hand_wrist_x,left_hand_wrist_y,left_hand_wrist_z,left_hand_thumb_cmc_x,left_hand_thumb_cmc_y,left_hand_thumb_cmc_z,left_hand_thumb_mcp_x,left_hand_thumb_mcp_y,left_hand_thumb_mcp_z,left_hand_thumb_ip_x,left_hand_thumb_ip_y,left_hand_thumb_ip_z,left_hand_thumb_tip_x,left_hand_thumb_tip_y,left_hand_thumb_tip_z,left_hand_index_finger_mcp_x,left_hand_index_finger_mcp_y,left_hand_index_finger_mcp_z,left_hand_index_finger_pip_x,left_hand_index_finger_pip_y,left_hand_index_finger_pip_z,left_hand_index_finger_dip_x,left_hand_index_finger_dip_y,left_hand_index_finger_dip_z,left_hand_index_finger_tip_x,left_hand_index_finger_tip_y,left_hand_index_finger_tip_z,left_hand_middle_finger_mcp_x,left_hand_middle_finger_mcp_y,left_hand_middle_finger_mcp_z,left_hand_middle_finger_pip_x,left_hand_middle_finger_pip_y,left_hand_middle_finger_pip_z,left_hand_middle_finger_dip_x,left_hand_middle_finger_dip_y,left_hand_middle_finger_dip_z,left_hand_middle_finger_tip_x,left_hand_middle_finger_tip_y,left_hand_middle_finger_tip_z,left_hand_ring_finger_mcp_x,left_hand_ring_finger_mcp_y,left_hand_ring_finger_mcp_z,left_hand_ring_finger_pip_x,left_hand_ring_finger_pip_y,left_hand_ring_finger_pip_z,left_hand_ring_finger_dip_x,left_hand_ring_finger_dip_y,left_hand_ring_finger_dip_z,left_hand_ring_finger_tip_x,left_hand_ring_finger_tip_y,left_hand_ring_finger_tip_z,left_hand_pinky_mcp_x,left_hand_pinky_mcp_y,left_hand_pinky_mcp_z,left_hand_pinky_pip_x,left_hand_pinky_pip_y,left_hand_pinky_pip_z,left_hand_pinky_dip_x,left_hand_pinky_dip_y,left_hand_pinky_dip_z,left_hand_pinky_tip_x,left_hand_pinky_tip_y,left_hand_pinky_tip_z
-246.10192397956294,4010.0353444335465,132.35653506630806,-261.68903790879153,4013.1187487620496,97.67097166686438,-263.92302584235347,3986.741889544012,59.340994664985246,-266.24841161902543,3973.5697403475533,32.32060250192178,-270.37469199883594,3982.6484435523507,14.173162307126828,-228.85544509021446,3966.8948602258856,37.37252043001333,-233.51614575162503,3945.988658113725,0.9139573807696072,-246.98242573385136,3941.5626025494958,-19.250393777343188,-259.51787035272815,3939.4590351151683,-32.78423027701464,-225.86760264400814,3957.407008531495,37.33365205217236,-233.17560649583083,3944.3900693776295,0.46762293747123346,-247.031725703904,3939.347946732308,-18.934986840168662,-261.4045159302838,3942.1253720693558,-33.888830909415844,-227.25788260786203,3952.821556185815,39.62521228873762,-236.46305193196912,3940.025934282874,6.005958390063741,-250.3119361159474,3932.670244162815,-9.060766429050258,-264.3717691366296,3938.6579035514274,-18.869198718820314,-231.66162317507226,3948.316202965303,43.4286248207631,-236.3679686840653,3928.983225308113,15.37321811020825,-245.64101837868904,3920.176921275971,2.3214626259719724,-256.27058587912256,3924.676831807086,-5.578712238487513
-245.80378765893275,3990.077162294626,119.1456945994181,-256.117828869906,3978.1763129258698,92.02721497518907,-254.64247834049112,3955.776757961232,60.7938100615059,-254.1182761907616,3942.7741063659664,37.01264827169429,-257.93253658301603,3945.738546983819,21.088034165572314,-226.78119748639176,3966.7955963612567,38.452263723968784,-232.60584746844424,3954.2916727848547,2.232530641135486,-245.9301322152915,3946.4109524514806,-16.95400050512426,-258.2361206206709,3940.1719767945137,-27.898033988113404,-227.9616625259598,3979.389383783233,36.451100902887,-235.39696080046213,3972.8229380911134,-1.6098117723048464,-248.36267831626344,3964.494271849627,-21.772763918098757,-261.31132148709685,3958.463927096459,-35.70679648163172,-232.2309076852238,3986.0350838317304,36.621819956545245,-240.54707174623678,3980.042373547208,1.3615346041359007,-253.24337780403374,3972.0271540558842,-16.728178072419038,-265.40277505297223,3967.071418383224,-28.450292238943614,-238.89592400879602,3988.0572573081927,38.82304245246798,-243.64601176424736,3978.5092708685875,10.97210517626285,-251.16258635467202,3967.816059966638,-3.125752833556433,-259.211529873849,3961.0511267567704,-11.460818178257796
-245.60993159571416,3980.8232558526406,111.64985746171814,-255.47738355713372,3964.3960458938004,87.32184179726738,-252.72906880460326,3942.835168823909,58.93933811144302,-250.3444578428233,3927.528731129901,36.97463900845248,-252.22613773600764,3924.562916369683,22.32058677918641,-225.72686381741732,3964.77951692691,37.49687213506976,-231.9759741472981,3957.596781014434,2.5874447050029223,-245.19653985564182,3949.378475366203,-16.614720450795463,-257.4426394949675,3941.943037928395,-27.028154199436134,-227.80470383460587,3986.241068510938,35.399685122565856,-235.7460105077823,3983.5218575459126,-2.0440306474294774,-249.0574786313455,3974.958775090773,-22.341575078224544,-261.84850508094365,3965.830621161648,-35.45109277612695,-232.26094188536456,3997.7890870803803,35.11288019563331,-241.85470846682736,3996.1277497458004,0.27219227439635335,-255.44209041382243,3989.408155826998,-17.491391543042354,-267.3113362124534,3980.5434407894554,-28.312566940819128,-239.3289980328695,4004.0071723122833,36.87373535438666,-245.59784543174618,3999.5577604826262,9.479211082983644,-254.24804072429333,3990.3417746134965,-4.1711433881765885,-262.40742451979736,3980.2874356360935,-11.532893616531632
-245.34913195921544,3980.3322163305484,109.44938796421809,-257.8503000006037,3968.234570991516,84.0431028408507,-255.8904776779474,3945.756817605297,54.868728113010874,-253.0354300972302,3927.6058283363764,33.36239391344141,-252.70352046354492,3920.7798784746856,19.291187250621068,-225.78332652846683,3962.0150906299577,35.24878284571206,-231.5220665828193,3956.491142615933,2.15319648746892,-244.60474060170188,3950.456021113327,-17.775767558364993,-256.9630270446877,3944.675546375355,-29.378056273559583,-226.5367810382137,3980.5462817723196,34.40657146762659,-235.0253207925586,3978.669336376771,-0.9698663976613733,-249.33435749295165,3972.366098445998,-20.962205012250735,-262.83181572306125,3965.358478287041,-33.821696573984944,-229.35440144625846,3990.9119371032357,34.96107342167446,-241.21280428894602,3990.708827784821,2.2618322210376243,-256.62188138794966,3986.6735500493064,-12.831439698033478,-269.2143309369147,3980.0665741056428,-21.065741418511493,-235.26920710769167,3998.161437895158,37.18789188363244,-243.5504895551601,3994.437727012459,10.489148718123797,-254.88376835839824,3989.1885302352307,-1.7977720830967663,-264.85121695534684,3982.623488947386,-7.613650630362896
-245.06805048702384,3981.271007112925,108.4965261457055,-258.2657830276993,3972.33138391719,82.25118990555396,-257.1467493040371,3949.9289961222094,52.073126488975504,-254.96354323386686,3931.8474615005275,30.61665294970349,-254.39458269785038,3924.971552560504,17.34565506883206,-226.0642025595603,3960.285982342138,34.07360882040069,-230.81741383281218,3954.152489638594,1.918853079055278,-243.70985233850735,3950.2269006927945,-18.50945406101205,-256.21214588469,3946.7730418029987,-31.220534569909088,-226.67951398257304,3975.493010493291,34.024599967820016,-235.2294731307767,3972.945637703506,0.3610267270231077,-249.8287212871582,3968.8397540257465,-19.47416693662687,-263.6242045957372,3964.7691891520735,-32.75288893792231,-229.05607194318245,3984.275340372507,35.23351507165763,-241.63693607630358,3983.8167041812994,4.483801234728496,-257.3674864741171,3981.797141320249,-8.855032722896462,-270.0459142523896,3978.102910476726,-15.78842034971748,-234.2916823860285,3991.1312825602195,37.879944214075174,-243.19265946244496,3986.858399987838,11.93073220671792,-255.36276213509592,3984.476929554002,0.44369554243582254,-265.879004568429,3981.3517578678116,-4.8345401985581065
-245.2085566144521,3982.0457339150466,106.89764220841242,-256.14494646403716,3969.751332030823,81.64453640947261,-255.0157991124831,3948.0655845078154,51.86316837792919,-253.85798253384388,3932.7824370460494,30.53189679918584,-254.5842876872555,3928.385417674241,18.41070415128494,-225.7193547666208,3959.0651155342844,34.92682929084947,-229.73588678366366,3951.5372787577853,2.4947821152076375,-242.51609505694557,3948.6107975566906,-17.96301651506627,-255.081262145158,3946.7196475966894,-30.879954411966104,-228.1955899891514,3976.9475895128394,34.61541771544933,-236.40899659981503,3973.6473390282845,1.3006587697938532,-250.46598195581024,3970.5204993330435,-18.71104382782497,-263.83653308221943,3967.7330687143763,-32.56789608426638,-232.25476308534252,3987.7268635637215,35.72597115969335,-243.80118463133348,3986.377118831733,5.59254144065942,-258.28080568415174,3984.8331146518067,-7.970503053137902,-270.2020661098159,3982.037714966923,-15.487040942796714,-238.40128750103156,3995.3574458599874,38.419435103384444,-246.4862160654975,3990.633442668507,12.982222370796928,-257.0838518524407,3988.223229744908,1.3829006699679462,-266.202929879277,3985.1276358419755,-4.346222379708442
-245.77580439715362,3984.0259972258896,105.44343551507225,-254.6375378913894,3965.811790752711,81.49416052275579,-253.18250544985466,3943.7609923122395,52.62286712768646,-252.5007042680753,3931.1083418953285,31.340477398002605,-253.82823184388673,3928.8556682130647,19.960954943517937,-224.75951743357416,3956.943691929213,36.568773406267574,-228.692007657501,3948.434423917084,3.508223858529433,-241.57919085162436,3946.301184752503,-16.985199645802094,-254.19086299309936,3945.473495293332,-29.795595439226183,-228.85756998954398,3980.1583286724504,35.80982866689689,-236.9142685173261,3976.720916842854,2.001402493037204,-250.62136038363187,3974.144230022067,-18.275001001235797,-263.6389409220009,3971.7524835307686,-32.33401412931842,-234.7172195077511,3995.0009202614115,36.617388914817745,-245.34625732437107,3993.0273570433847,6.151045980214031,-259.02302378501383,3991.465443440607,-8.153063365697896,-270.5197852217073,3988.7412561705046,-16.381600313551306,-242.30561259363338,4005.0349278651834,39.2394230780755,-249.6678782662483,3999.8946509366647,13.81831466729534,-258.78431680128745,3996.1605384574173,1.877426448606228,-266.584663766285,3991.7624160194173,-4.184661900182313
-245.92131599275646,3985.494540367427,104.71452664737706,-254.73540197094562,3964.3410108375365,81.19584800641442,-253.21849769692565,3941.278574686975,52.672935984434886,-252.32619145938727,3930.028653085889,31.220771759020096,-253.1594531264575,3929.0318615696424,19.684441136360846,-223.6394339447199,3953.766890818491,37.40492536348421,-228.01307345798685,3945.956411349144,4.166252058763943,-241.23992396256864,3945.3665336653403,-16.584320138014924,-254.03206242751696,3945.8885077085956,-29.58469838161574,-227.76842288821297,3979.879672187425,36.656830301226634,-236.26758927539612,3977.57536766342,2.517957103754953,-250.38881059621093,3976.285058018699,-17.897796831818376,-263.67382235167497,3974.8586401288685,-31.878064847698404,-234.02252337070664,3997.673481026165,37.41521923203951,-245.20326248518853,3996.6049247628353,6.692918954277628,-259.3294294582779,3995.9005375830625,-7.422141751197363,-271.0838378495003,3993.8377694585583,-15.280336017765164,-242.23689234032753,4010.3483554928052,40.011853048328334,-250.08208087161398,4005.7792044787257,14.353981584456847,-259.41088016745675,4002.037485249132,2.460533851771661,-267.2952414432726,3997.817684299288,-3.3605637800790826
-244.9888052377607,3984.307379113698,104.37449829296943,-254.51290075749455,3963.5543493290484,81.02894483761851,-253.25736058148948,3940.5282362587714,52.32558888705888,-252.16751402690193,3930.5322985596117,30.675543858527,-252.80827468736214,3931.1088708562706,18.485103499271663,-222.52017149083258,3950.297883581176,37.24596546719078,-227.5919425411845,3945.293030394005,4.285133255339762,-241.23504637568948,3946.7660598250764,-16.630855193314286,-254.30656304243223,3948.937725982555,-29.976614312356496,-226.23599596121025,3976.684989143655,36.61242204436805,-235.7167813144436,3977.038413811399,2.71377727686224,-250.53669134888415,3977.9219199457034,-17.74922586684186,-264.3535251988525,3978.3212485348076,-31.798926322392802,-232.34673586599652,3996.022282586474,37.43006087327318,-245.44993560886147,3997.9058361709663,7.160731206687062,-259.97425098088075,3998.9596076774715,-5.601869947652284,-271.60764162664617,3998.1163250314785,-12.300574182217622,-240.60907263070447,4010.8662493813567,40.02947219670783,-250.1982588265748,4008.9693390466473,14.561900191134708,-260.3953856138807,4007.139347059894,3.303904109417353,-268.7146297362164,4004.704374373278,-2.0174114223973674
-243.65490838632658,3982.1157535413113,104.2185001232137,-253.27859169105676,3962.5002748322922,81.51866578452442,-252.39956963027143,3940.582659803369,52.6968200889327,-251.54954664757108,3931.6437281635704,31.082940041775235,-252.62004792041085,3933.4557298551576,18.43159240856657,-221.40471633749257,3947.3475543390273,36.99340410872049,-227.33426763839148,3945.8373246997917,4.361695046772573,-241.28712213389434,3948.9874617097466,-16.43272217974617,-254.57568564633962,3952.505836620803,-29.928456765261622,-225.45055574291888,3973.8551217650847,36.14287801832832,-236.02632567852902,3977.2796830013112,2.7194309052084105,-251.22906441802718,3980.3096417558586,-17.84929040889555,-265.3547180757305,3982.6799076634074,-32.19764649512624,-232.0740048939368,3994.6704402193513,36.905114304950025,-247.44277878448642,3999.9850928449455,7.493529529352983,-261.4119634525078,4002.7042057234503,-3.558367277873794,-272.0683788522139,4003.1124270192736,-9.117886642780505,-240.72611595181942,4011.4035230581003,39.532736264267804,-252.46060836827354,4013.0037675276576,14.833394481081543,-262.78873386738843,4013.426685689899,4.49401944618688,-270.7210796720516,4012.8481451629655,-0.40525969895244524
