right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
-611.219946996962,3747.605611936099,19.15522633475171,-567.8403445243357,3741.1153918963573,8.932723298042935,-539.4032122903535,3738.222697809419,-15.9329298107019,-524.883154172227,3738.8076160019496,-43.369028411989625,-515.2309576740366,3741.746672933546,-64.06174579477606,-549.1672120769363,3703.734301404558,-50.102785188069376,-527.5907267794447,3716.978321359577,-81.3159672681851,-515.0274667072993,3731.7634395967475,-89.24641978754744,-511.065725342812,3748.934131431986,-92.00275972676026,-575.6218091371956,3727.723005879454,-60.24288816827413,-551.5487837252382,3737.260940936431,-90.98976804527318,-540.3059036946231,3751.5705240218977,-95.72583091861173,-539.5477907488904,3771.930652841106,-96.38014794167566,-598.3397979697439,3751.5703381937915,-64.69977808597972,-577.4630193749691,3766.266576524671,-94.09157104473783,-566.218833199605,3777.4320492257107,-97.25053567615335,-565.6881414103746,3794.1676711613636,-97.1316799139024,-615.8843802256432,3772.9169525357993,-65.12479904234166,-600.285654573511,3789.2552757152303,-91.23161453427915,-590.6021894091057,3801.0822944129814,-95.15179636956408,-589.630524647076,3817.6709925037935,-94.95060428255215
-609.1100049766945,3735.895013632576,16.443080799404516,-567.1256288371068,3735.134481147366,9.293641182654744,-540.0532544856351,3740.714129891442,-15.6675828002504,-528.054690892492,3748.216209816183,-43.60329662703921,-518.6943354338779,3753.8554163218846,-64.25842628499389,-549.1662746804333,3706.7163597289536,-48.55960286480091,-533.2402776230465,3729.7813827764035,-81.85662021829464,-522.0991568092783,3748.2410684988545,-91.78521581829409,-516.2766531233128,3763.6751614534687,-94.87021138800858,-574.7856035520729,3722.1316699883664,-58.68502289593233,-554.5433627536087,3741.0786672593604,-89.98605122281943,-542.9452826569232,3758.4563047954184,-95.63864894760262,-539.5969542144799,3778.5063109446637,-95.14577772030808,-596.5114228140707,3740.232272598041,-63.154717289721944,-577.4085507920277,3760.2729372776885,-92.00174124449578,-567.4119991693419,3778.263369465582,-96.03321372742269,-566.2808228572925,3800.062139869874,-95.53440295936771,-613.8286487050492,3759.8585650344635,-63.77309744211338,-598.3755339699103,3779.186511372477,-88.94630213753558,-589.2791167543774,3796.3909532513217,-93.98113393890156,-588.2334334791136,3817.9870551056483,-94.25380730062483
-607.6092457584059,3729.406986246208,14.962675562572473,-566.4813223065071,3731.526534305535,9.515959874185306,-540.1043312482213,3741.1538194849313,-15.333387887995684,-529.4257021259477,3752.5588747244337,-43.573466070808784,-520.3045245836274,3760.1685313223907,-64.39468507347378,-548.5054357796386,3706.1745548093136,-47.49151007342637,-535.7173713397954,3735.3141471914455,-81.731247575566,-525.3814284039934,3755.799236323146,-92.75348323927123,-518.294731744562,3769.4594058508615,-96.27394379338212,-573.3915367638581,3717.318948846046,-57.47758838056702,-555.911344567401,3742.3038846273894,-89.29915949099156,-544.272865901873,3761.762861609665,-95.83474780176877,-538.8862701766633,3780.196079385705,-95.20667879254388,-594.7162109774022,3733.229823643604,-61.840720854605415,-577.6062945695425,3757.862143731773,-90.6849827425358,-568.028172478311,3778.8060328261404,-95.38374244818006,-565.518636942164,3800.589962719974,-94.86989814753736,-612.2895153203626,3752.9656131651814,-62.53739584431531,-597.7931282680505,3775.066140438428,-87.41243900744968,-588.9263300330196,3794.57199667307,-93.1205856041387,-586.9293273833877,3816.6150433616913,-93.69398523284505
-606.9278986115476,3728.783750977317,14.571373573533581,-566.0940188031981,3730.8435083197837,9.442621179452502,-539.6693625377288,3740.028700623117,-15.09030869194572,-529.1002150639453,3752.106357612878,-43.31423199588135,-520.0626364496312,3760.34652439884,-64.33572123952935,-547.5800318843587,3703.110487546969,-47.029050523600105,-534.9945332676056,3733.526601398678,-81.08961143539757,-524.8973056224178,3754.5972906902125,-92.28000910064647,-517.4763866037198,3767.2685330191616,-96.17124853168482,-572.3050488867456,3714.7386970436824,-56.89893708162848,-555.696413073166,3741.22971984793,-88.99909250704961,-544.1619056621937,3761.5621338586952,-96.23665263637506,-537.6603196159691,3778.0422635097652,-96.31699722410461,-593.9257909600469,3731.9770674738147,-61.14303356690567,-578.0676365622838,3758.84553223458,-90.35064119357139,-567.9583265743244,3779.0606174314025,-95.47867807213642,-563.7307315657152,3797.2610622256193,-95.30247208686617,-612.092638834503,3753.444829913785,-61.80156204880056,-598.6963751484182,3777.204041352102,-86.87356157831634,-589.5250684860042,3795.903504023955,-92.74916430378674,-586.0211142417515,3814.782138150097,-93.42894223217478
-606.9796733928838,3731.026782600983,14.384121962444718,-566.3227427941932,3732.264656101338,9.1637267202555,-539.473869112701,3739.5477738143704,-15.12214764919177,-528.6132817182792,3750.867107208317,-43.145718165911546,-519.7338001639755,3758.7367199588357,-64.15699513650048,-547.3545127362764,3701.234171164726,-47.02368693800511,-533.6136459504879,3730.044771948095,-80.63344993769358,-523.6182748207355,3751.425122476511,-91.55241822936736,-516.6828794172144,3764.5176596716287,-95.43679350732242,-572.6909061421788,3715.219301943869,-56.91920653036476,-555.3137334606437,3740.383123774988,-88.93733498719965,-543.6460041875785,3760.7504688543695,-96.34702668291192,-536.9309955404714,3776.38038367077,-96.93097970701764,-594.848704328949,3734.510944179847,-61.131720780962084,-578.7047419729328,3760.784621326064,-90.54522155483116,-567.7083065894701,3779.462447518346,-95.71006198322084,-562.482020825691,3795.0856985739892,-95.75831576338862,-613.3012956409494,3757.4729900693183,-61.692009643139606,-600.1365408636328,3781.3992776654827,-86.88767557637628,-590.2953265677172,3798.3327923702036,-92.52357961719126,-585.7397747291664,3814.320246165367,-93.09394049448551
-607.4451143892197,3733.0841689671834,14.058260125908374,-567.2291482317852,3734.6123311952983,9.025376606708795,-539.947094832901,3740.7771134425693,-15.311067769360768,-528.9441923798167,3751.3470215509587,-43.32123793035064,-520.6822770729983,3759.087272323214,-64.25763850435551,-548.0187510716107,3702.0943294574304,-47.24161349310173,-533.593756908818,3729.361497246295,-80.75953184431725,-523.6773130071384,3750.965560103072,-91.27741175181839,-517.3788151783732,3764.811678373594,-94.72695784164416,-574.0165776793507,3717.241261244265,-57.17048270721895,-555.6717849533122,3741.200388602184,-88.95830712050878,-543.6224262621952,3761.1379066151417,-95.88606034659108,-537.0274256384297,3776.274881195035,-96.17488203334842,-596.2958532944419,3736.9701253389676,-61.35825908955254,-579.2379845227475,3761.9538241182186,-90.63441633422372,-567.6865792335454,3779.9304820740967,-95.27212058877403,-562.3229686741217,3794.6783859294037,-95.03711552933895,-614.3272393843431,3759.732595354654,-61.83117464725994,-600.8369212980955,3783.474841976652,-86.81136214275011,-590.39500665717,3799.2071206916244,-91.88873375325278,-585.5131288707812,3813.7205192347137,-92.10353787043836
-607.7641920706513,3733.483723835094,13.79296266648527,-568.0438693324363,3736.1643850930163,9.1714954665723,-540.5821399985861,3742.330088862045,-15.30849029490431,-529.6103210722786,3752.6450615826607,-43.61435258289286,-522.1539936959848,3761.0252350725646,-64.68507279010399,-548.776951690295,3704.0119144952437,-47.400385306846516,-534.6393053374879,3731.197136413705,-81.19328388152907,-524.5136243017821,3752.228074121068,-91.37609452818458,-518.1950117496551,3765.474794719179,-94.33526792118533,-574.6685035388721,3718.2662810121183,-57.297387196964586,-556.1583436895509,3742.3363967359724,-88.98075464284956,-543.7343032269787,3761.4934655921656,-95.31187768131257,-536.8987584418531,3775.045310928872,-94.98057131291215,-596.4253634417325,3736.6577067263815,-61.44682139591756,-579.0815208534397,3761.5866065121318,-90.3897539163118,-567.477025458,3779.236656005878,-94.3310985173979,-562.0428059575223,3792.599016212277,-93.56656520182185,-613.6351369281571,3757.8168934884666,-61.952678924395556,-600.0497981125541,3781.869520148705,-86.51319049108864,-589.3701796421913,3797.002113503469,-91.03929354173957,-584.303617793349,3810.124356770359,-90.87950404372455
-607.6178465418932,3732.4250773916237,13.64743518454318,-567.8102274524676,3735.2822009312476,9.327932564633493,-540.5508123369895,3742.1038868930677,-14.972582681636103,-529.6825468223843,3752.7576425648117,-43.45345474440879,-522.438039344009,3761.6248893701977,-64.66514336807512,-548.9957024096998,3704.928592432856,-47.28854598885497,-535.2335114571946,3732.47336786651,-81.38185810554859,-524.4869854957734,3752.0322483089935,-91.496355059581,-517.4436170283979,3763.5716194446245,-94.31717847734583,-574.3848455622444,3717.935751737584,-57.23762393335922,-555.8309690588468,3741.8593498056225,-88.93646221326959,-543.0076178807358,3759.8373935934455,-95.16083458357504,-535.5465966006208,3771.485685641087,-94.59833548043656,-595.505385873221,3734.8511638766468,-61.46733895960783,-578.0549139325265,3759.7415322372517,-90.07418941786239,-566.4706822659939,3776.7077171532505,-93.83394973727853,-560.6878565232164,3788.298317601598,-92.8689241054737,-612.1492826322312,3754.578630897932,-62.16510227271722,-598.3478368034669,3778.2570874419107,-86.35650594298745,-587.6005663264714,3792.885149730621,-90.78436608518845,-582.1785346840427,3804.6766509645377,-90.58647956716679
-607.3550350698844,3731.4429168845186,13.4365251360944,-566.7404665438258,3732.7279569955285,9.15695251232244,-539.834310548342,3740.0601945504377,-14.659518682245011,-529.0404367792507,3751.1991834510354,-42.77300778164883,-521.2635436159319,3759.5522142413447,-63.692760630665084,-548.824896785829,3704.4224211732017,-47.043037396617706,-534.7827157580657,3731.5395357967627,-81.15567861253102,-523.3582428071037,3749.605256545263,-91.31586310543358,-515.7654701662323,3760.204317389913,-94.24653043602041,-574.2810149848253,3717.8039405176273,-57.15122542007654,-554.9338015663294,3740.1419895819727,-88.83506355377337,-541.5483112230994,3756.7612244765614,-95.22600258034353,-533.7292223595385,3767.9871239970576,-94.8000510026542,-595.3142829460292,3734.6646785046446,-61.568919689697616,-576.9463773482735,3757.950960869753,-90.06139648295662,-564.9914489323022,3773.82188062876,-94.0893300051995,-558.9497855473,3784.917628792863,-93.25067092935907,-611.9486599587597,3754.333129366648,-62.45863265720365,-597.2747098608373,3776.2220195208715,-86.53342855710838,-586.2169011454151,3790.0138529885267,-91.22294962729097,-580.452169679176,3801.287733654492,-91.24692503312183
-607.3892042846483,3731.617500579711,13.014862841614741,-566.0486253543603,3731.4107490958395,8.63702275038556,-539.1395112980183,3738.2716496289395,-14.894373562994907,-528.1622292649312,3749.085826085522,-42.38775198842631,-519.7589548431431,3756.4161633001827,-62.72820937984624,-548.5004035919693,3703.18962420708,-47.081336759183365,-534.056064248172,3729.8541748776756,-80.95283947666135,-522.4966240656183,3747.27783620222,-90.82704840425266,-515.3420019225234,3758.5205579027374,-93.63848597631804,-574.4762369074184,3717.9582857333385,-57.20825375279368,-554.4027812697934,3739.123811528073,-88.88049355063333,-540.729507489351,3755.042542605382,-95.12427087150817,-533.3166033876113,3767.252921561231,-94.74552784833344,-595.8676084739111,3735.8097445914464,-61.69608132646013,-576.5869745012839,3757.847603860894,-90.47811644302183,-564.0710323130032,3772.6118744533796,-94.51729104027703,-558.0034776973425,3783.857167654503,-93.63630316418794,-612.786490933367,3756.3893089593394,-62.58595379560846,-597.5300871893604,3777.3946322006905,-86.83231443111801,-585.9969475587336,3790.0104797114464,-91.54709126797255,-579.9326551803664,3800.62905899102,-91.59211172376699
