LSL_Time,Video_P1_Channel 1
6572.679816321266,18590.0
6572.681872967828,18590.0
6572.683929614389,18590.0
6572.685986260951,18590.0
6572.688042907513,18590.0
6572.690099554074,18590.0
6572.6921562006355,18591.0
6572.6942128471965,18591.0
6572.696269493758,18591.0
6572.69832614032,18591.0
6572.700382786881,18591.0
6572.702439433443,18591.0
6572.704496080005,18591.0
6572.706552726566,18591.0
6572.708609373128,18592.0
6572.71066601969,18592.0
6572.712722666251,18592.0
6572.714779312812,18592.0
6572.716835959374,18592.0
6572.718892605935,18592.0
6572.720949252497,18592.0
6572.723005899059,18592.0
6572.72506254562,18593.0
6572.727119192182,18593.0
6572.729175838744,18593.0
6572.731232485305,18593.0
6572.7332891318665,18593.0
6572.7353457784275,18593.0
6572.737402424989,18593.0
6572.739459071551,18593.0
6572.741515718112,18594.0
6572.743572364674,18594.0
6572.745629011236,18594.0
6572.747685657797,18594.0
6572.749742304359,18594.0
6572.751798950921,18594.0
6572.753855597482,18594.0
6572.755912244043,18594.0
6572.757968890605,18595.0
6572.760025537166,18595.0
6572.762082183728,18595.0
6572.76413883029,18595.0
6572.766195476851,18595.0
6572.768252123413,18595.0
6572.770308769974,18595.0
6572.772365416536,18595.0
6572.7744220630975,18596.0
6572.7764787096585,18596.0
6572.77853535622,18596.0
6572.780592002782,18596.0
6572.782648649343,18596.0
6572.784705295905,18596.0
6572.786761942467,18596.0
6572.788818589028,18596.0
6572.79087523559,18596.0
6572.792931882152,18596.0
6572.794988528713,18596.0
6572.797045175274,18596.0
6572.799101821836,18596.0
6572.801158468397,18596.0
6572.803215114959,18596.0
6572.805271761521,18596.0
6572.807328408082,18597.0
6572.809385054644,18597.0
6572.811441701205,18597.0
6572.813498347767,18597.0
6572.8155549943285,18597.0
6572.8176116408895,18597.0
6572.819668287451,18597.0
6572.821724934013,18597.0
6572.823781580574,18598.0
6572.825838227136,18598.0
6572.827894873698,18598.0
6572.829951520259,18598.0
6572.832008166821,18598.0
6572.834064813383,18598.0
6572.836121459944,18598.0
6572.838178106505,18598.0
6572.840234753067,18599.0
6572.842291399628,18599.0
6572.84434804619,18599.0
6572.846404692751,18599.0
6572.848461339313,18599.0
6572.850517985875,18599.0
6572.852574632436,18599.0
6572.854631278998,18599.0
6572.8566879255595,18600.0
6572.8587445721205,18600.0
6572.860801218682,18600.0
6572.862857865244,18600.0
6572.864914511805,18600.0
6572.866971158367,18600.0
6572.869027804929,18600.0
6572.87108445149,18600.0
6572.873141098052,18601.0
6572.875197744614,18601.0
6572.877254391175,18601.0
6572.879311037736,18601.0
6572.881367684297,18601.0
6572.883424330859,18601.0
6572.885480977421,18601.0
6572.887537623982,18601.0
6572.889594270544,18602.0
6572.891650917106,18602.0
6572.893707563667,18602.0
6572.895764210229,18602.0
6572.8978208567905,18602.0
6572.8998775033515,18602.0
6572.901934149913,18602.0
6572.903990796475,18602.0
6572.906047443036,18603.0
6572.908104089598,18603.0
6572.91016073616,18603.0
6572.912217382721,18603.0
6572.914274029283,18603.0
6572.916330675844,18603.0
6572.918387322406,18603.0
6572.920443968967,18603.0
6572.922500615528,18604.0
6572.92455726209,18604.0
6572.926613908652,18604.0
6572.928670555213,18604.0
6572.930727201775,18604.0
6572.932783848337,18604.0
6572.934840494898,18604.0
6572.93689714146,18604.0
6572.9389537880215,18605.0
6572.9410104345825,18605.0
6572.943067081144,18605.0
6572.945123727706,18605.0
6572.947180374267,18605.0
6572.949237020829,18605.0
6572.951293667391,18605.0
6572.953350313952,18605.0
6572.955406960514,18605.0
6572.957463607075,18605.0
6572.959520253637,18605.0
6572.961576900198,18605.0
6572.963633546759,18605.0
6572.965690193321,18605.0
6572.967746839883,18605.0
6572.969803486444,18605.0
6572.971860133006,18606.0
6572.973916779568,18606.0
6572.975973426129,18606.0
6572.978030072691,18606.0
6572.9800867192525,18606.0
6572.9821433658135,18606.0
6572.984200012375,18606.0
6572.986256658937,18606.0
6572.988313305498,18607.0
6572.99036995206,18607.0
6572.992426598621,18607.0
6572.994483245183,18607.0
6572.996539891745,18607.0
6572.998596538306,18607.0
6573.000653184868,18607.0
6573.0027098314295,18607.0
6573.00476647799,18608.0
6573.006823124552,18608.0
6573.008879771114,18608.0
6573.010936417675,18608.0
6573.012993064237,18608.0
6573.015049710799,18608.0
6573.01710635736,18608.0
6573.019163003922,18608.0
6573.0212196504835,18609.0
6573.0232762970445,18609.0
6573.025332943606,18609.0
6573.027389590167,18609.0
6573.029446236729,18609.0
6573.031502883291,18609.0
6573.033559529852,18609.0
6573.035616176414,18609.0
6573.037672822976,18610.0
6573.039729469537,18610.0
6573.041786116099,18610.0
6573.0438427626605,18610.0
6573.045899409221,18610.0
6573.047956055783,18610.0
6573.050012702345,18610.0
6573.052069348906,18610.0
6573.054125995468,18611.0
6573.05618264203,18611.0
6573.058239288591,18611.0
6573.060295935153,18611.0
6573.062352581714,18611.0
6573.0644092282755,18611.0
6573.066465874837,18611.0
6573.068522521398,18611.0
6573.07057916796,18612.0
6573.072635814522,18612.0
6573.074692461083,18612.0
6573.076749107645,18612.0
6573.078805754207,18612.0
6573.080862400768,18612.0
6573.08291904733,18612.0
6573.0849756938915,18612.0
6573.087032340452,18613.0
6573.089088987014,18613.0
6573.091145633576,18613.0
6573.093202280137,18613.0
6573.095258926699,18613.0
6573.097315573261,18613.0
6573.099372219822,18613.0
6573.101428866384,18613.0
6573.103485512945,18613.0
6573.1055421595065,18613.0
6573.107598806068,18613.0
6573.109655452629,18613.0
6573.111712099191,18613.0
6573.113768745753,18613.0
6573.115825392314,18613.0
6573.117882038876,18613.0
6573.119938685438,18614.0
6573.121995331999,18614.0
6573.124051978561,18614.0
6573.1261086251225,18614.0
6573.128165271683,18614.0
6573.130221918245,18614.0
6573.132278564807,18614.0
6573.134335211368,18614.0
6573.13639185793,18615.0
6573.138448504491,18615.0
6573.140505151053,18615.0
6573.142561797615,18615.0
6573.144618444176,18615.0
6573.1466750907375,18615.0
6573.148731737299,18615.0
6573.15078838386,18615.0
6573.152845030422,18616.0
6573.154901676984,18616.0
6573.156958323545,18616.0
6573.159014970107,18616.0
6573.161071616669,18616.0
6573.16312826323,18616.0
6573.165184909792,18616.0
6573.1672415563535,18616.0
6573.169298202914,18617.0
6573.171354849476,18617.0
6573.173411496038,18617.0
6573.175468142599,18617.0
6573.177524789161,18617.0
6573.179581435722,18617.0
6573.181638082284,18617.0
6573.183694728846,18617.0
6573.185751375407,18617.0
6573.1878080219685,18617.0
6573.18986466853,18617.0
6573.191921315091,18617.0
6573.193977961653,18617.0
6573.196034608215,18618.0
6573.198091254776,18618.0
6573.200147901338,18618.0
6573.2022045479,18618.0
6573.204261194461,18618.0
6573.206317841023,18618.0
6573.208374487584,18618.0
6573.210431134145,18618.0
6573.212487780707,18619.0
6573.214544427268,18619.0
6573.21660107383,18619.0
6573.218657720392,18619.0
6573.220714366953,18619.0
6573.222771013515,18619.0
6573.224827660077,18619.0
6573.226884306638,18619.0
6573.2289409531995,18620.0
6573.230997599761,18620.0
6573.233054246322,18620.0
6573.235110892884,18620.0
6573.237167539446,18620.0
6573.239224186007,18620.0
6573.241280832569,18620.0
6573.243337479131,18620.0
6573.245394125692,18621.0
6573.247450772254,18621.0
6573.249507418815,18621.0
6573.251564065376,18621.0
6573.253620711938,18621.0
6573.255677358499,18621.0
6573.257734005061,18621.0
6573.259790651623,18621.0
6573.261847298184,18621.0
6573.263903944746,18621.0
6573.265960591308,18622.0
6573.268017237869,18622.0
6573.2700738844305,18622.0
6573.272130530992,18622.0
6573.274187177553,18622.0
6573.276243824115,18622.0
6573.278300470677,18622.0
6573.280357117238,18622.0
6573.2824137638,18623.0
6573.284470410361,18623.0
6573.286527056923,18623.0
6573.288583703485,18623.0
6573.290640350046,18623.0
6573.292696996607,18623.0
6573.294753643169,18623.0
6573.29681028973,18623.0
6573.298866936292,18624.0
6573.300923582854,18624.0
6573.302980229415,18624.0
6573.305036875977,18624.0
6573.307093522539,18624.0
6573.3091501691,18624.0
6573.3112068156615,18624.0
6573.313263462223,18624.0
6573.315320108784,18625.0
6573.317376755346,18625.0
6573.319433401908,18625.0
6573.321490048469,18625.0
6573.323546695031,18625.0
6573.325603341592,18625.0
6573.327659988154,18625.0
6573.329716634716,18625.0
6573.331773281277,18626.0
6573.333829927838,18626.0
6573.3358865744,18626.0
6573.337943220961,18626.0
6573.339999867523,18626.0
6573.342056514085,18626.0
6573.344113160646,18626.0
6573.346169807208,18626.0
6573.34822645377,18627.0
6573.350283100331,18627.0
6573.3523397468925,18627.0
6573.3543963934535,18627.0
6573.356453040015,18627.0
6573.358509686577,18627.0
6573.360566333138,18627.0
6573.3626229797,18627.0
6573.364679626262,18628.0
6573.366736272823,18628.0
6573.368792919385,18628.0
6573.370849565947,18628.0
6573.372906212508,18628.0
6573.3749628590695,18628.0
6573.377019505631,18628.0
6573.379076152192,18628.0
6573.381132798754,18629.0
6573.383189445316,18629.0
6573.385246091877,18629.0
6573.387302738439,18629.0
6573.389359385001,18629.0
6573.391416031562,18629.0
6573.3934726781235,18629.0
6573.3955293246845,18629.0
6573.397585971246,18630.0
6573.399642617808,18630.0
6573.401699264369,18630.0
6573.403755910931,18630.0
6573.405812557493,18630.0
6573.407869204054,18630.0
6573.409925850616,18630.0
6573.411982497178,18631.0
6573.414039143739,18631.0
6573.4160957903005,18631.0
6573.418152436862,18631.0
6573.420209083423,18631.0
6573.422265729985,18631.0
6573.424322376547,18631.0
6573.426379023108,18631.0
6573.42843566967,18631.0
6573.430492316231,18631.0
6573.432548962793,18631.0
6573.434605609355,18632.0
6573.4366622559155,18632.0
6573.438718902477,18632.0
6573.440775549039,18632.0
6573.4428321956,18632.0
6573.444888842162,18632.0
6573.446945488724,18632.0
6573.449002135285,18632.0
6573.451058781847,18633.0
6573.453115428409,18633.0
6573.45517207497,18633.0
6573.4572287215315,18633.0
6573.459285368093,18633.0
6573.461342014654,18633.0
6573.463398661216,18633.0
6573.465455307778,18633.0
6573.467511954339,18634.0
6573.469568600901,18634.0
6573.471625247462,18634.0
6573.473681894024,18634.0
6573.475738540586,18634.0
6573.4777951871465,18634.0
6573.479851833708,18634.0
6573.48190848027,18634.0
6573.483965126831,18634.0
6573.486021773393,18634.0
6573.488078419955,18634.0
6573.490135066516,18635.0
6573.492191713078,18635.0
6573.49424835964,18635.0
6573.496305006201,18635.0
6573.4983616527625,18635.0
6573.500418299323,18635.0
6573.502474945885,18635.0
6573.504531592447,18635.0
6573.506588239008,18636.0
6573.50864488557,18636.0
6573.510701532132,18636.0
6573.512758178693,18636.0
6573.514814825255,18636.0
6573.516871471817,18636.0
6573.5189281183775,18636.0
6573.520984764939,18636.0
6573.523041411501,18637.0
6573.525098058062,18637.0
6573.527154704624,18637.0
6573.529211351186,18637.0
6573.531267997747,18637.0
6573.533324644309,18637.0
6573.535381290871,18637.0
6573.537437937432,18638.0
6573.5394945839935,18638.0
6573.541551230554,18638.0
6573.543607877116,18638.0
6573.545664523678,18638.0
6573.547721170239,18638.0
6573.549777816801,18638.0
6573.551834463363,18638.0
6573.553891109924,18639.0
6573.555947756486,18639.0
6573.558004403048,18639.0
6573.5600610496085,18639.0
6573.56211769617,18639.0
6573.564174342732,18639.0
6573.566230989293,18639.0
6573.568287635855,18639.0
6573.570344282417,18640.0
6573.572400928978,18640.0
6573.57445757554,18640.0
6573.576514222101,18640.0
6573.578570868663,18640.0
6573.5806275152245,18640.0
6573.582684161785,18640.0
6573.584740808347,18641.0
6573.586797454909,18641.0
6573.58885410147,18641.0
6573.590910748032,18641.0
6573.592967394594,18641.0
6573.595024041155,18641.0
6573.597080687717,18641.0
6573.599137334279,18641.0
6573.6011939808395,18641.0
6573.603250627401,18641.0
6573.605307273963,18641.0
6573.607363920524,18641.0
6573.609420567086,18641.0
6573.611477213648,18641.0
6573.613533860209,18641.0
6573.615590506771,18641.0
6573.617647153332,18642.0
6573.619703799894,18642.0
6573.6217604464555,18642.0
6573.623817093016,18642.0
6573.625873739578,18642.0
6573.62793038614,18642.0
6573.629987032701,18642.0
6573.632043679263,18643.0
6573.634100325825,18643.0
6573.636156972386,18643.0
6573.638213618948,18643.0
6573.64027026551,18643.0
6573.6423269120705,18643.0
6573.644383558632,18643.0
6573.646440205193,18643.0
6573.648496851755,18644.0
6573.650553498317,18644.0
6573.652610144878,18644.0
6573.65466679144,18644.0
6573.656723438002,18644.0
6573.658780084563,18644.0
6573.660836731125,18644.0
6573.6628933776865,18644.0
6573.664950024247,18645.0
6573.667006670809,18645.0
6573.669063317371,18645.0
6573.671119963932,18645.0
6573.673176610494,18645.0
6573.675233257056,18645.0
6573.677289903617,18645.0
6573.679346550179,18645.0
6573.681403196741,18646.0
6573.6834598433015,18646.0
6573.685516489863,18646.0
6573.687573136424,18646.0
6573.689629782986,18646.0
6573.691686429548,18646.0
6573.693743076109,18646.0
6573.695799722671,18646.0
6573.697856369233,18647.0
6573.699913015794,18647.0
6573.701969662356,18647.0
6573.7040263089175,18647.0
6573.706082955478,18647.0
6573.70813960204,18647.0
6573.710196248602,18647.0
6573.712252895163,18647.0
6573.714309541725,18648.0
6573.716366188287,18648.0
6573.718422834848,18648.0
6573.72047948141,18648.0
6573.722536127971,18648.0
6573.7245927745325,18648.0
6573.726649421094,18648.0
6573.728706067655,18648.0
6573.730762714217,18649.0
6573.732819360779,18649.0
6573.73487600734,18649.0
6573.736932653902,18649.0
6573.738989300464,18649.0
6573.741045947025,18649.0
6573.743102593587,18649.0
6573.7451592401485,18649.0
6573.7472158867095,18649.0
6573.749272533271,18649.0
6573.751329179833,18649.0
6573.753385826394,18649.0
6573.755442472956,18649.0
6573.757499119518,18649.0
6573.759555766079,18649.0
6573.761612412641,18649.0
6573.763669059202,18650.0
6573.7657257057635,18650.0
6573.767782352325,18650.0
6573.769838998886,18650.0
6573.771895645448,18650.0
6573.77395229201,18650.0
6573.776008938571,18650.0
6573.778065585133,18651.0
6573.780122231695,18651.0
6573.782178878256,18651.0
6573.784235524818,18651.0
6573.7862921713795,18651.0
6573.7883488179405,18651.0
6573.790405464502,18651.0
6573.792462111064,18652.0
6573.794518757625,18652.0
6573.796575404187,18652.0
6573.798632050748,18652.0
6573.80068869731,18652.0
6573.802745343872,18652.0
6573.804801990433,18652.0
6573.806858636995,18652.0
