LSL_Time,PLUX_P1_nSeq,PLUX_P1_ECG0,PLUX_P1_EMG1,PLUX_P1_EMG2,PLUX_P1_RESPIRATION3
6670.835927090038,1353278.0,-0.004540000110864639,0.004860000219196081,-0.0013599999947473407,-0.4658699929714203
6670.836926862254,1353279.0,-0.005350000225007534,-0.0019099999917671084,-0.003860000055283308,-0.46604999899864197
6670.837926634469,1353280.0,-0.0037700000684708357,-0.002950000111013651,-0.0016799999866634607,-0.4638499915599823
6670.838926406685,1353281.0,0.001979999942705035,-0.008860000409185886,-0.0030400000978261232,-0.4632999897003174
6670.8399261789,1353282.0,0.010329999960958958,-0.007540000136941671,-0.001230000052601099,-0.46219998598098755
6670.840925951115,1353283.0,0.015629999339580536,-0.008080000057816505,-0.0036800000816583633,-0.45794999599456787
6670.84192572333,1353284.0,0.019589999690651894,-0.0031300000846385956,0.002090000081807375,-0.46129000186920166
6670.842925495545,1353285.0,0.024620000272989273,-0.002950000111013651,0.0027699999045580626,-0.4598200023174286
6670.843925267761,1353286.0,0.028620000928640366,0.0016799999866634607,-0.00014000000373926014,-0.45497000217437744
6670.844925039976,1353287.0,0.032030001282691956,0.003220000071451068,0.0002300000051036477,-0.45638999342918396
6670.845924812192,1353288.0,0.03683999925851822,0.00535999983549118,0.006539999973028898,-0.4548799991607666
6670.846924584406,1353289.0,0.03633999824523926,0.0020000000949949026,0.001500000013038516,-0.45232000946998596
6670.847924356622,1353290.0,0.032519999891519547,0.005400000140070915,-0.0027699999045580626,-0.4524500072002411
6670.848924128837,1353291.0,0.029650000855326653,0.00018000000272877514,-0.0033199999015778303,-0.4481000006198883
6670.8499239010525,1353292.0,0.02848000079393387,0.001769999973475933,0.001500000013038516,-0.4491100013256073
6670.850923673268,1353293.0,0.02865999937057495,0.00031999999191612005,-0.0020000000949949026,-0.44527000188827515
6670.851923445483,1353294.0,0.026590000838041306,0.0027699999045580626,-0.0036800000816583633,-0.4479700028896332
6670.852923217698,1353295.0,0.017430000007152557,0.004860000219196081,0.003000000026077032,-0.44655001163482666
6670.853922989913,1353296.0,0.005570000037550926,0.003220000071451068,-0.0010000000474974513,-0.44297999143600464
6670.854922762129,1353297.0,-0.008179999887943268,0.005040000192821026,-0.00571999978274107,-0.4423399865627289
6670.855922534344,1353298.0,-0.0185100007802248,-0.0002699999895412475,0.0021299999207258224,-0.43867000937461853
6670.85692230656,1353299.0,-0.022099999710917473,0.0007300000288523734,-0.0030400000978261232,-0.4415999948978424
6670.857922078774,1353300.0,-0.019179999828338623,-0.00014000000373926014,-0.0037700000684708357,-0.44023001194000244
6670.85892185099,1353301.0,-0.01056000031530857,-0.0024500000290572643,0.0018599999602884054,-0.43500998616218567
6670.859921623205,1353302.0,0.0013000000035390258,-0.0011399999493733048,0.0014100000262260437,-0.43547001481056213
6670.8609213954205,1353303.0,0.01711999997496605,-0.005489999894052744,-0.0022700000554323196,-0.43198999762535095
6670.861921167636,1353304.0,0.03127000108361244,-0.006219999864697456,-0.004449999891221523,-0.4336400032043457
6670.862920939851,1353305.0,0.0422700010240078,-0.002090000081807375,0.003000000026077032,-0.43327000737190247
6670.863920712066,1353306.0,0.047529999166727066,-0.0015399999683722854,0.00031999999191612005,-0.4283300042152405
6670.864920484281,1353307.0,0.0456399992108345,-0.0007699999841861427,-9.000000136438757e-05,-0.42998000979423523
6670.865920256497,1353308.0,0.03782999888062477,0.0020000000949949026,-0.0006399999838322401,-0.427729994058609
6670.866920028712,1353309.0,0.03037000074982643,0.003590000094845891,-4.999999873689376e-05,-0.423799991607666
6670.867919800928,1353310.0,0.025699999183416367,0.001180000021122396,0.004679999779909849,-0.4251300096511841
6670.868919573142,1353311.0,0.023310000076889992,-4.999999873689376e-05,0.001769999973475933,-0.423660010099411
6670.869919345358,1353312.0,0.02281999960541725,0.00031999999191612005,-0.0036299999337643385,-0.41971999406814575
6670.870919117573,1353313.0,0.023310000076889992,0.0015899999998509884,0.00267999991774559,-0.4215500056743622
6670.8719188897885,1353314.0,0.020840000361204147,0.00267999991774559,0.0019499999471008778,-0.41912999749183655
6670.872918662004,1353315.0,0.010870000347495079,0.00749000022187829,0.002090000081807375,-0.4156999886035919
6670.873918434219,1353316.0,0.00018000000272877514,0.003449999960139394,-0.003809999907389283,-0.4179399907588959
6670.874918206434,1353317.0,-0.010599999688565731,0.0044999998062849045,-0.0013599999947473407,-0.4157400131225586
6670.875917978649,1353318.0,-0.020390000194311142,-0.0002300000051036477,0.002090000081807375,-0.41179999709129333
6670.876917750865,1353319.0,-0.024709999561309814,-0.0007699999841861427,-0.001180000021122396,-0.41321998834609985
6670.87791752308,1353320.0,-0.023989999666810036,-0.004089999943971634,-0.006949999835342169,-0.4108400046825409
6670.878917295296,1353321.0,-0.015629999339580536,-0.002589999930933118,-0.000910000002477318,-0.41130000352859497
6670.87991706751,1353322.0,-0.0036800000816583633,-0.006219999864697456,-0.000539999979082495,-0.40672001242637634
