LSL_Time,Video_P1_Channel 1
6481.006852486809,13806.0
6481.008909133371,13806.0
6481.010965779932,13806.0
6481.013022426494,13807.0
6481.015079073056,13807.0
6481.017135719617,13807.0
6481.019192366179,13807.0
6481.021249012741,13807.0
6481.0233056593015,13807.0
6481.025362305863,13807.0
6481.027418952425,13807.0
6481.029475598986,13807.0
6481.031532245548,13807.0
6481.033588892109,13807.0
6481.035645538671,13807.0
6481.037702185233,13808.0
6481.039758831794,13808.0
6481.041815478356,13808.0
6481.0438721249175,13808.0
6481.045928771478,13808.0
6481.04798541804,13808.0
6481.050042064602,13808.0
6481.052098711163,13809.0
6481.054155357725,13809.0
6481.056212004287,13809.0
6481.058268650848,13809.0
6481.06032529741,13809.0
6481.062381943972,13809.0
6481.0644385905325,13809.0
6481.066495237094,13809.0
6481.068551883656,13810.0
6481.070608530217,13810.0
6481.072665176779,13810.0
6481.07472182334,13810.0
6481.076778469902,13810.0
6481.078835116464,13810.0
6481.080891763025,13810.0
6481.082948409587,13810.0
6481.0850050561485,13811.0
6481.087061702709,13811.0
6481.089118349271,13811.0
6481.091174995833,13811.0
6481.093231642394,13811.0
6481.095288288956,13811.0
6481.097344935518,13811.0
6481.099401582079,13811.0
6481.101458228641,13812.0
6481.103514875203,13812.0
6481.1055715217635,13812.0
6481.107628168325,13812.0
6481.109684814886,13812.0
6481.111741461448,13812.0
6481.11379810801,13812.0
6481.115854754571,13812.0
6481.117911401133,13813.0
6481.119968047695,13813.0
6481.122024694256,13813.0
6481.124081340818,13813.0
6481.1261379873795,13813.0
6481.12819463394,13813.0
6481.130251280502,13813.0
6481.132307927064,13813.0
6481.134364573625,13814.0
6481.136421220187,13814.0
6481.138477866749,13814.0
6481.14053451331,13814.0
6481.142591159872,13814.0
6481.144647806434,13814.0
6481.1467044529945,13814.0
6481.148761099556,13814.0
6481.150817746117,13815.0
6481.152874392679,13815.0
6481.154931039241,13815.0
6481.156987685802,13815.0
6481.159044332364,13815.0
6481.161100978926,13815.0
6481.163157625487,13815.0
6481.165214272049,13815.0
6481.1672709186105,13815.0
6481.169327565171,13815.0
6481.171384211733,13815.0
6481.173440858295,13815.0
6481.175497504856,13815.0
6481.177554151418,13816.0
6481.179610797979,13816.0
6481.181667444541,13816.0
6481.183724091103,13816.0
6481.185780737664,13816.0
