LSL_Time,Video_P1_Channel 1
6970.22342672888,40769.0
6970.225483375441,40769.0
6970.227540022003,40769.0
6970.229596668565,40769.0
6970.231653315126,40769.0
6970.233709961688,40769.0
6970.235766608249,40770.0
6970.237823254811,40770.0
6970.239879901373,40770.0
6970.241936547934,40770.0
6970.2439931944955,40770.0
6970.246049841057,40770.0
6970.248106487618,40770.0
6970.25016313418,40771.0
6970.252219780742,40771.0
6970.254276427303,40771.0
6970.256333073865,40771.0
6970.258389720426,40771.0
6970.260446366988,40771.0
6970.26250301355,40771.0
6970.2645596601105,40771.0
6970.266616306672,40772.0
6970.268672953234,40772.0
6970.270729599795,40772.0
6970.272786246357,40772.0
6970.274842892919,40772.0
6970.27689953948,40772.0
6970.278956186042,40772.0
6970.281012832604,40773.0
6970.283069479165,40773.0
6970.2851261257265,40773.0
6970.287182772288,40773.0
6970.289239418849,40773.0
6970.291296065411,40773.0
6970.293352711973,40773.0
6970.295409358534,40773.0
6970.297466005096,40774.0
6970.299522651658,40774.0
6970.301579298219,40774.0
6970.303635944781,40774.0
6970.305692591342,40774.0
6970.307749237903,40774.0
6970.309805884465,40774.0
6970.311862531026,40774.0
6970.313919177588,40774.0
6970.31597582415,40774.0
6970.318032470711,40774.0
6970.320089117273,40774.0
6970.322145763835,40774.0
6970.324202410396,40774.0
6970.3262590569575,40774.0
6970.328315703519,40775.0
6970.33037235008,40775.0
6970.332428996642,40775.0
6970.334485643203,40775.0
6970.336542289765,40775.0
6970.338598936327,40775.0
6970.340655582888,40775.0
6970.34271222945,40775.0
6970.344768876012,40776.0
6970.3468255225725,40776.0
6970.348882169134,40776.0
6970.350938815696,40776.0
6970.352995462257,40776.0
6970.355052108819,40776.0
6970.357108755381,40776.0
6970.359165401942,40777.0
6970.361222048504,40777.0
6970.363278695066,40777.0
6970.365335341627,40777.0
6970.3673919881885,40777.0
6970.36944863475,40777.0
6970.371505281311,40777.0
6970.373561927873,40777.0
6970.375618574435,40778.0
6970.377675220996,40778.0
6970.379731867558,40778.0
6970.381788514119,40778.0
