LSL_Time,PLUX_P1_nSeq,PLUX_P1_ECG0,PLUX_P1_EMG1,PLUX_P1_EMG2,PLUX_P1_RESPIRATION3
6906.098325698229,1588594.0,-0.030549999326467514,-0.010080000385642052,-0.0018599999602884054,-0.38576000928878784
6906.0993254704445,1588595.0,-0.04428999871015549,-0.005859999917447567,-0.0044999998062849045,-0.3842499852180481
6906.10032524266,1588596.0,-0.05372999981045723,-0.004220000002533197,-4.999999873689376e-05,-0.38405999541282654
6906.101325014874,1588597.0,-0.05812999978661537,-0.0010000000474974513,0.003860000055283308,-0.3836100101470947
6906.10232478709,1588598.0,-0.05894000083208084,0.00018000000272877514,0.0024500000290572643,-0.38433998823165894
6906.103324559305,1588599.0,-0.05552000179886818,0.0033599999733269215,0.001820000004954636,-0.38297000527381897
6906.104324331521,1588600.0,-0.05012999847531319,-0.00044999999227002263,-0.004410000052303076,-0.38264000415802
6906.105324103736,1588601.0,-0.04600000008940697,0.0031799999997019768,-0.0015399999683722854,-0.38245999813079834
6906.106323875951,1588602.0,-0.0436599999666214,0.0010400000028312206,-0.0011399999493733048,-0.38245999813079834
6906.107323648166,1588603.0,-0.041510000824928284,-0.000539999979082495,0.002630000002682209,-0.38475000858306885
6906.108323420382,1588604.0,-0.041099999099969864,0.003909999970346689,-0.001230000052601099,-0.38475000858306885
6906.109323192597,1588605.0,-0.04033999890089035,0.0012700000079348683,0.0014100000262260437,-0.38346999883651733
6906.110322964812,1588606.0,-0.034860000014305115,0.0018599999602884054,0.00031999999191612005,-0.38058000802993774
6906.111322737028,1588607.0,-0.023719999939203262,0.002859999891370535,0.0031300000846385956,-0.3842499852180481
6906.112322509242,1588608.0,-0.01095999963581562,0.005400000140070915,0.0044999998062849045,-0.3817700147628784
6906.113322281458,1588609.0,-0.0018899999558925629,0.007579999975860119,0.000859999970998615,-0.3823699951171875
6906.114322053673,1588610.0,-0.00022000000171829015,0.002319999970495701,0.001769999973475933,-0.38172999024391174
6906.115321825889,1588611.0,-0.004269999917596579,0.0016799999866634607,0.000859999970998615,-0.37898001074790955
6906.116321598103,1588612.0,-0.01384000014513731,-0.006399999838322401,0.00031999999191612005,-0.38214001059532166
6906.117321370319,1588613.0,-0.027939999476075172,-0.006810000166296959,-0.002589999930933118,-0.3811799883842468
6906.118321142534,1588614.0,-0.04222999885678291,-0.006399999838322401,0.00018000000272877514,-0.37856999039649963
6906.11932091475,1588615.0,-0.05445000156760216,-0.005950000137090683,-0.0030900000128895044,-0.38058000802993774
6906.120320686965,1588616.0,-0.06522999703884125,-0.005489999894052744,-0.0011399999493733048,-0.37911999225616455
6906.12132045918,1588617.0,-0.07259999960660934,-0.005859999917447567,-0.002360000042244792,-0.37797999382019043
6906.122320231395,1588618.0,-0.07402999699115753,0.00031999999191612005,-0.0036800000816583633,-0.3783000111579895
6906.12332000361,1588619.0,-0.0733100026845932,0.0021299999207258224,-0.0016299999551847577,-0.3760499954223633
6906.124319775826,1588620.0,-0.07394000142812729,0.0017300000181421638,-0.0019499999471008778,-0.3788500130176544
6906.125319548041,1588621.0,-0.0720599964261055,0.007579999975860119,-0.000590000010561198,-0.37766000628471375
6906.126319320257,1588622.0,-0.06738000363111496,0.0072200000286102295,0.00031999999191612005,-0.3746800124645233
6906.127319092471,1588623.0,-0.06235000118613243,0.003949999809265137,-0.0011399999493733048,-0.3756900131702423
6906.128318864687,1588624.0,-0.057500001043081284,0.004220000002533197,-0.0002300000051036477,-0.3770599961280823
6906.129318636902,1588625.0,-0.05480999872088432,0.003220000071451068,-0.00494999997317791,-0.37509000301361084
6906.1303184091175,1588626.0,-0.047210000455379486,0.004310000222176313,-0.0017300000181421638,-0.37490999698638916
6906.131318181333,1588627.0,-0.03342000022530556,0.004220000002533197,-0.0008200000156648457,-0.3728500008583069
6906.132317953548,1588628.0,-0.019500000402331352,0.0072200000286102295,0.004089999943971634,-0.3722499907016754
6906.133317725763,1588629.0,-0.008449999615550041,0.003220000071451068,0.00031999999191612005,-0.3738600015640259
6906.134317497978,1588630.0,-0.005929999984800816,0.004860000219196081,-0.0044999998062849045,-0.37174999713897705
6906.135317270194,1588631.0,-0.007550000213086605,0.003449999960139394,-0.005630000028759241,-0.3734399974346161
6906.136317042409,1588632.0,-0.016489999368786812,-0.004809999838471413,-0.005270000081509352,-0.37220999598503113
6906.137316814625,1588633.0,-0.030910000205039978,-0.005489999894052744,-0.004679999779909849,-0.3702400028705597
6906.138316586839,1588634.0,-0.04374999925494194,-0.009630000218749046,-0.005489999894052744,-0.3713800013065338
6906.139316359055,1588635.0,-0.05463000014424324,-0.0072200000286102295,-0.0027699999045580626,-0.36858999729156494
6906.14031613127,1588636.0,-0.0628499984741211,-0.007079999893903732,-0.0002300000051036477,-0.3711099922657013
6906.1413159034855,1588637.0,-0.06446000188589096,-0.007720000110566616,0.00018000000272877514,-0.36928001046180725
6906.142315675701,1588638.0,-0.06019999831914902,-0.0003600000054575503,0.00031999999191612005,-0.3680900037288666
6906.143315447916,1588639.0,-0.05552000179886818,0.004679999779909849,0.003220000071451068,-0.36800000071525574
6906.144315220131,1588640.0,-0.05067000165581703,0.0072200000286102295,0.0018599999602884054,-0.36552000045776367
6906.145314992346,1588641.0,-0.04627000167965889,0.008310000412166119,0.003719999920576811,-0.3688200116157532
6906.146314764562,1588642.0,-0.041999999433755875,0.005900000222027302,0.001769999973475933,-0.36680999398231506
6906.147314536777,1588643.0,-0.03925999999046326,0.0016799999866634607,0.0012700000079348683,-0.3651599884033203
6906.148314308993,1588644.0,-0.0370200015604496,0.00031999999191612005,-0.0022299999836832285,-0.3658899962902069
6906.149314081207,1588645.0,-0.033240001648664474,-0.0013200000394135714,0.0022700000554323196,-0.3635599911212921
6906.150313853423,1588646.0,-0.0243500005453825,0.0027699999045580626,0.0020000000949949026,-0.3658899962902069
6906.151313625638,1588647.0,-0.011500000022351742,0.006130000110715628,-4.999999873689376e-05,-0.364329993724823
6906.1523133978535,1588648.0,-0.0009899999713525176,0.0044999998062849045,0.003590000094845891,-0.3613100051879883
6906.153313170069,1588649.0,0.0053900000639259815,0.003220000071451068,-0.0029100000392645597,-0.3630099892616272
6906.154312942284,1588650.0,0.0037700000684708357,0.00031999999191612005,-0.0033199999015778303,-0.36122000217437744
6906.155312714499,1588651.0,-0.0013899999903514981,-0.004900000058114529,-0.0022299999836832285,-0.3626900017261505
6906.156312486714,1588652.0,-0.01271000038832426,-0.006579999811947346,-0.0015399999683722854,-0.3611299991607666
6906.15731225893,1588653.0,-0.028529999777674675,-0.00494999997317791,-0.001449999981559813,-0.35857000946998596
6906.158312031145,1588654.0,-0.044199999421834946,-0.005489999894052744,-0.004360000137239695,-0.36002999544143677
6906.159311803361,1588655.0,-0.056779999285936356,-0.004410000052303076,0.0010400000028312206,-0.360260009765625
6906.160311575575,1588656.0,-0.06567999720573425,-0.0062699997797608376,-0.001230000052601099,-0.35861000418663025
6906.161311347791,1588657.0,-0.06782999634742737,-0.0033199999015778303,0.00031999999191612005,-0.357699990272522
6906.162311120006,1588658.0,-0.06306999921798706,9.000000136438757e-05,0.0027699999045580626,-0.3567799925804138
6906.1633108922215,1588659.0,-0.05372999981045723,-0.0006399999838322401,0.0016299999551847577,-0.35526999831199646
6906.164310664437,1588660.0,-0.040699999779462814,0.0045900000259280205,0.00031999999191612005,-0.35468000173568726
6906.165310436652,1588661.0,-0.027310000732541084,0.003590000094845891,-0.0037700000684708357,-0.3557699918746948
6906.166310208867,1588662.0,-0.016759999096393585,0.005400000140070915,-0.007040000054985285,-0.35457998514175415
6906.167309981082,1588663.0,-0.010780000127851963,0.00031999999191612005,-0.00267999991774559,-0.35179001092910767
6906.168309753298,1588664.0,-0.007590000052005053,0.002319999970495701,0.007720000110566616,-0.3540799915790558
6906.169309525513,1588665.0,-0.005030000116676092,0.0033599999733269215,0.0,-0.3523400127887726
6906.170309297729,1588666.0,-0.0023399998899549246,0.003220000071451068,0.00267999991774559,-0.34946000576019287
6906.171309069943,1588667.0,9.000000136438757e-05,0.006990000139921904,0.0021299999207258224,-0.3505600094795227
6906.172308842159,1588668.0,0.0016199999954551458,0.0072200000286102295,-0.0016799999866634607,-0.3498699963092804
6906.173308614374,1588669.0,0.0016199999954551458,0.006130000110715628,-0.004629999864846468,-0.34891000390052795
6906.1743083865895,1588670.0,-0.0008999999845400453,0.0021299999207258224,-0.0007699999841861427,-0.3462100028991699
6906.175308158805,1588671.0,-0.005439999978989363,-0.0006399999838322401,-0.004540000110864639,-0.3468500077724457
6906.17630793102,1588672.0,-0.015990000218153,-0.004220000002533197,-0.005900000222027302,-0.3472599983215332
6906.177307703235,1588673.0,-0.029600000008940697,-0.005859999917447567,0.00031999999191612005,-0.34556999802589417
6906.17830747545,1588674.0,-0.04024999961256981,-0.010900000110268593,-0.003860000055283308,-0.3430899977684021
6906.179307247666,1588675.0,-0.04986000061035156,-0.005539999809116125,0.0027699999045580626,-0.34209001064300537
6906.180307019881,1588676.0,-0.060019999742507935,-0.00418000016361475,9.000000136438757e-05,-0.3435499966144562
6906.181306792096,1588677.0,-0.06414999812841415,0.00031999999191612005,0.0033599999733269215,-0.3428199887275696
6906.182306564311,1588678.0,-0.06109999865293503,0.00031999999191612005,0.00014000000373926014,-0.3414900004863739
6906.183306336527,1588679.0,-0.054090000689029694,0.005040000192821026,0.0002300000051036477,-0.33869999647140503
6906.184306108742,1588680.0,-0.043129999190568924,0.007309999782592058,-0.0034099998883903027,-0.3404799997806549
6906.1853058809575,1588681.0,-0.03468000143766403,0.004310000222176313,0.00031999999191612005,-0.33842000365257263
6906.186305653173,1588682.0,-0.027580000460147858,0.004310000222176313,0.005489999894052744,-0.33632001280784607
6906.187305425387,1588683.0,-0.02273000031709671,0.00031999999191612005,0.0022700000554323196,-0.3355900049209595
6906.188305197603,1588684.0,-0.019680000841617584,0.001769999973475933,-9.000000136438757e-05,-0.3364599943161011
6906.189304969818,1588685.0,-0.017430000007152557,0.0017300000181421638,0.002409999957308173,-0.3346700072288513
6906.190304742034,1588686.0,-0.009750000201165676,0.006130000110715628,-0.0016299999551847577,-0.3329299986362457
6906.191304514249,1588687.0,0.0008500000112690032,0.0052200001664459705,-0.002589999930933118,-0.3345299959182739
