LSL_Time,Video_P2_Channel 1
6836.6780446393095,36885.0
6836.680119848068,36885.0
6836.6821950568265,36885.0
6836.684270265584,36885.0
6836.6863454743425,36885.0
6836.688420683101,36885.0
6836.690495891859,36885.0
6836.692571100618,36885.0
6836.6946463093755,36886.0
6836.696721518134,36886.0
6836.698796726892,36886.0
6836.700871935651,36886.0
6836.702947144409,36886.0
6836.705022353167,36886.0
6836.707097561925,36886.0
6836.709172770684,36886.0
6836.711247979442,36887.0
6836.713323188201,36887.0
6836.715398396958,36887.0
6836.717473605717,36887.0
6836.719548814475,36887.0
6836.721624023234,36887.0
6836.723699231992,36887.0
6836.725774440751,36887.0
6836.727849649508,36888.0
6836.729924858267,36888.0
6836.732000067025,36888.0
6836.734075275784,36888.0
6836.736150484542,36888.0
6836.7382256933,36888.0
6836.740300902058,36888.0
6836.742376110817,36888.0
6836.744451319575,36889.0
6836.746526528334,36889.0
6836.748601737092,36889.0
6836.75067694585,36889.0
6836.752752154608,36889.0
6836.7548273633665,36889.0
6836.756902572125,36889.0
6836.7589777808835,36889.0
6836.761052989641,36890.0
6836.7631281983995,36890.0
6836.765203407158,36890.0
6836.767278615916,36890.0
6836.769353824675,36890.0
6836.7714290334325,36890.0
6836.773504242191,36890.0
6836.775579450949,36890.0
6836.777654659708,36891.0
6836.779729868466,36891.0
6836.781805077224,36891.0
6836.783880285982,36891.0
6836.785955494741,36891.0
6836.788030703499,36891.0
6836.790105912258,36891.0
6836.792181121016,36891.0
6836.794256329774,36892.0
6836.796331538532,36892.0
6836.798406747291,36892.0
6836.800481956049,36892.0
6836.802557164808,36892.0
6836.804632373565,36892.0
6836.806707582324,36892.0
6836.808782791082,36892.0
6836.810857999841,36893.0
6836.812933208599,36893.0
6836.815008417358,36893.0
6836.817083626115,36893.0
6836.819158834874,36893.0
6836.821234043632,36893.0
6836.823309252391,36893.0
6836.825384461149,36893.0
6836.827459669907,36894.0
6836.829534878665,36894.0
6836.8316100874235,36894.0
6836.833685296182,36894.0
6836.8357605049405,36894.0
6836.837835713698,36894.0
6836.8399109224565,36894.0
6836.841986131215,36894.0
6836.844061339973,36895.0
6836.846136548732,36895.0
6836.8482117574895,36895.0
6836.850286966248,36895.0
6836.852362175006,36895.0
6836.854437383765,36895.0
6836.856512592523,36895.0
6836.858587801282,36895.0
6836.860663010039,36896.0
6836.862738218798,36896.0
6836.864813427556,36896.0
6836.866888636315,36896.0
6836.868963845073,36896.0
6836.871039053831,36896.0
6836.873114262589,36896.0
6836.875189471348,36896.0
6836.877264680106,36897.0
6836.879339888865,36897.0
6836.881415097623,36897.0
6836.883490306381,36897.0
