LSL_Time,Video_P2_Channel 1
6906.1000032307,41049.0
6906.102078439459,41049.0
6906.104153648217,41050.0
6906.106228856976,41050.0
6906.108304065734,41050.0
6906.110379274492,41050.0
6906.11245448325,41050.0
6906.114529692009,41050.0
6906.116604900767,41050.0
6906.1186801095255,41050.0
6906.120755318283,41051.0
6906.1228305270415,41051.0
6906.1249057358,41051.0
6906.126980944558,41051.0
6906.129056153317,41051.0
6906.131131362075,41051.0
6906.133206570833,41051.0
6906.135281779591,41051.0
6906.13735698835,41052.0
6906.139432197108,41052.0
6906.141507405867,41052.0
6906.143582614624,41052.0
6906.145657823383,41052.0
6906.147733032141,41052.0
6906.1498082409,41052.0
6906.151883449658,41052.0
6906.153958658417,41053.0
6906.156033867174,41053.0
6906.158109075933,41053.0
6906.160184284691,41053.0
6906.16225949345,41053.0
6906.164334702207,41053.0
6906.166409910966,41053.0
6906.168485119724,41053.0
6906.170560328483,41054.0
6906.172635537241,41054.0
6906.174710746,41054.0
6906.176785954757,41054.0
6906.178861163516,41054.0
6906.180936372274,41054.0
6906.183011581033,41054.0
6906.185086789791,41054.0
6906.187161998549,41054.0
6906.189237207307,41055.0
6906.191312416066,41055.0
6906.193387624824,41055.0
6906.1954628335825,41055.0
6906.197538042341,41055.0
6906.1996132510985,41055.0
6906.201688459857,41055.0
6906.2037636686155,41056.0
6906.205838877374,41056.0
6906.207914086132,41056.0
6906.20998929489,41056.0
6906.212064503648,41056.0
6906.214139712407,41056.0
6906.216214921165,41056.0
6906.218290129924,41056.0
6906.220365338682,41057.0
6906.22244054744,41057.0
6906.224515756198,41057.0
6906.226590964957,41057.0
6906.228666173715,41057.0
6906.230741382473,41057.0
6906.232816591231,41057.0
6906.23489179999,41057.0
6906.236967008748,41058.0
6906.239042217507,41058.0
6906.241117426265,41058.0
6906.243192635023,41058.0
6906.245267843781,41058.0
6906.24734305254,41058.0
6906.249418261298,41058.0
6906.251493470057,41058.0
6906.253568678814,41059.0
6906.255643887573,41059.0
6906.257719096331,41059.0
6906.25979430509,41059.0
6906.261869513848,41059.0
6906.2639447226065,41059.0
6906.266019931364,41059.0
6906.268095140123,41059.0
6906.270170348881,41060.0
6906.2722455576395,41060.0
6906.274320766398,41060.0
6906.2763959751555,41060.0
6906.278471183914,41060.0
6906.2805463926725,41060.0
6906.282621601431,41060.0
6906.284696810189,41060.0
6906.286772018948,41061.0
6906.288847227705,41061.0
6906.290922436464,41061.0
6906.292997645222,41061.0
6906.295072853981,41061.0
6906.297148062738,41061.0
6906.299223271497,41061.0
6906.301298480255,41061.0
6906.303373689014,41062.0
6906.305448897772,41062.0
6906.307524106531,41062.0
6906.309599315288,41062.0
6906.311674524047,41062.0
6906.313749732805,41062.0
