LSL_Time,PLUX_P1_nSeq,PLUX_P1_ECG0,PLUX_P1_EMG1,PLUX_P1_EMG2,PLUX_P1_RESPIRATION3
6868.734838469204,1551222.0,-0.06612999737262726,-0.005539999809116125,0.001769999973475933,-0.32510000467300415
6868.735838241419,1551223.0,-0.07026000320911407,0.0022700000554323196,-0.000539999979082495,-0.3212999999523163
6868.736838013634,1551224.0,-0.07179000228643417,0.00031999999191612005,-0.003220000071451068,-0.320250004529953
6868.7378377858495,1551225.0,-0.07654999941587448,0.005770000163465738,-0.0033199999015778303,-0.31746000051498413
6868.738837558065,1551226.0,-0.07942000031471252,0.001769999973475933,-0.00041000000783242285,-0.31365999579429626
6868.73983733028,1551227.0,-0.0752900019288063,0.00018000000272877514,-0.000859999970998615,-0.31251999735832214
6868.740837102496,1551228.0,-0.06869000196456909,-0.002589999930933118,-0.0037700000684708357,-0.30893999338150024
6868.74183687471,1551229.0,-0.06396999955177307,-0.000590000010561198,-0.006810000166296959,-0.30774998664855957
6868.742836646926,1551230.0,-0.06159000098705292,0.000910000002477318,-0.002950000111013651,-0.3050999939441681
6868.743836419141,1551231.0,-0.05696000158786774,0.005539999809116125,0.0011399999493733048,-0.30171000957489014
6868.744836191357,1551232.0,-0.046539999544620514,0.006990000139921904,0.0016799999866634607,-0.2998799979686737
6868.745835963572,1551233.0,-0.03629999980330467,0.00749000022187829,-0.0012700000079348683,-0.2965399920940399
6868.746835735787,1551234.0,-0.026410000398755074,0.0037700000684708357,-9.000000136438757e-05,-0.2958100140094757
6868.747835508002,1551235.0,-0.01931999996304512,-4.999999873689376e-05,-0.001500000013038516,-0.2926500141620636
6868.7488352802175,1551236.0,-0.01761000044643879,-0.0007300000288523734,0.0002300000051036477,-0.29082000255584717
6868.749835052433,1551237.0,-0.023089999333024025,-0.004220000002533197,-0.00031999999191612005,-0.2877500057220459
6868.750834824648,1551238.0,-0.03342000022530556,-0.0030900000128895044,0.00031999999191612005,-0.28505000472068787
6868.751834596864,1551239.0,-0.0442500002682209,-0.008990000002086163,0.002360000042244792,-0.28395000100135803
