RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,RThumb_x,RThumb_y,RThumb_z,RIndex_x,RIndex_y,RIndex_z,RPinky_x,RPinky_y,RPinky_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,LThumb_x,LThumb_y,LThumb_z,LIndex_x,LIndex_y,LIndex_z,LPinky_x,LPinky_y,LPinky_z,Time
462.48977077989,3622.486230541522,540.4231123843866,884.2112103373287,3726.129844431903,589.5944948816269,1241.7574627741276,3706.488712499233,615.6338189080421,1333.4004824716276,3628.118658817595,612.60792372713,1309.5500007706266,3638.0179458407724,548.5736243064711,1278.5851575100096,3704.1667607252552,631.9481885769615,463.34211771826955,3506.1735293773163,733.0730527193963,883.9989311666508,3571.2974470262893,756.3149664651304,1229.0558917446901,3593.472885007007,737.0755808047061,1324.5792403704831,3552.3939327861754,692.6672155247835,1285.381177516504,3476.8529344573835,722.8737132871366,1270.9209974040893,3620.35967680272,731.3556193771533,-102.72693836191104,3574.9425635437337,671.5904901184355,-356.037885117254,3453.8959583270776,613.2557105817106,-189.83606054729285,3407.455786137697,589.6874840554872,-40.024197203823114,3661.382226654441,548.9604882841519,190.20428165487138,3730.413102889811,474.95400681241745,417.2928404805832,3669.423384103543,419.6172059956441,525.2664006599646,3566.5008744429283,415.79920528843786,537.0574423566479,3567.105392442568,398.93868032672054,547.6980097013035,3669.64008663455,403.3947489365871,-12.664944347611742,3541.9956514517953,844.7363256200161,253.09240962349844,3469.5541687590353,855.4226552894361,491.1923827845145,3434.9970229769115,831.5816195057091,601.0885991261166,3450.7260909336524,816.919125127359,609.9762769664468,3429.506651066359,817.276893041988,613.7474327757152,3428.0081416545854,850.9534352038711,0.016666666666666666
460.49484370627874,3625.975026895363,542.2067530491922,886.621636057675,3738.785167772826,593.2483332847403,1240.6809170411518,3707.864604407433,616.5698301982425,1330.0356270892948,3621.303725952019,611.3650220656355,1310.6044048993786,3639.4088290620784,551.0668491616718,1276.171065924577,3709.700342805198,636.1261005094204,466.51083045751477,3507.424195949948,733.9368236964311,882.6936232133926,3567.1483914400537,755.0286714439515,1229.4029983865566,3595.284677229819,737.8674119278054,1327.815261231499,3558.3627898003665,689.311363733755,1284.2622346322896,3476.594842391365,722.469125620639,1271.238042508607,3620.10688071097,731.1592964328474,-101.41595632520168,3573.4631682148256,670.7832616681839,-355.0429612856907,3441.8390142479266,609.8860053415469,-188.90501189381706,3404.116989538235,586.1336214817794,-38.15797801073735,3663.1084083842816,549.6092573355816,191.02796695341408,3741.359462860265,477.52860278213745,417.28701468905774,3669.4717971466607,419.67922581422806,525.1806924093003,3566.7488696254,416.01943078292686,532.3165770559583,3567.2868134556757,399.5252649507016,545.541783030961,3669.8469585273215,404.09666881461726,-12.697407910179988,3541.4579948229257,845.6924063745741,253.20018331982288,3469.7649456617164,855.5623523892867,493.12328411547617,3443.4233618361177,839.7558768248784,597.8246374156455,3450.9731908029935,817.0706497343767,609.8836504827541,3429.6229785703435,817.7461095567828,613.725981067711,3427.589914465886,850.7772905538202,0.03333333333333333
459.6710328719296,3628.2353087456754,543.3798786532917,888.3009695555495,3745.384752063575,595.3018438469511,1241.3868008008044,3708.426939613168,616.9336656743708,1326.6371901096845,3613.945481334163,609.3899602280596,1308.9392958441665,3636.186047444817,550.4016568804709,1274.911387594308,3712.325231758453,637.989198671653,468.4810647449126,3508.20977573934,734.482971942351,882.525014129642,3566.788702919159,754.9431077438087,1230.578867349267,3595.643475205876,737.8635298845727,1330.4148333371663,3562.658415272361,689.0964431091554,1283.7379546513714,3476.4728889622484,722.3081095935103,1271.8248889206795,3619.000608994791,730.5607178474022,-100.71054546833523,3572.1678420429375,670.0895074163935,-354.5877022729421,3436.5525741601277,608.3900667709861,-189.16850004844912,3401.9852710690006,584.2597602260344,-36.53941931843561,3664.510120606575,550.1263500235393,191.42587712385856,3746.0617595457825,478.73838188230377,417.2879137014673,3669.4811909841615,419.72871972695503,525.1614869786454,3566.75861196254,416.13872079972435,529.8293491562256,3566.79688879665,399.66979869145126,544.0735973632542,3666.03089061214,403.6786264127086,-12.700281384609585,3541.4310454607603,845.792922893043,253.1302669591746,3470.0531865270464,855.6758786004348,494.28237999001607,3448.5021515924136,844.6906378872702,595.9400638739611,3450.9936420869726,817.1229056815423,609.8386747274351,3429.6435080004667,818.0565957890487,613.1731315618401,3426.917916804345,850.5021487117034,0.05
459.9667365875354,3629.0870402129603,543.8403117584471,887.626986489071,3744.1161265785754,594.7920059370457,1242.176204053171,3707.790236470279,616.6167893062361,1323.7255411337908,3609.5958347890664,607.6862262174444,1305.5992123691224,3631.405457394319,547.9676959869332,1274.2067719975826,3712.1957357753577,637.4603250066061,468.969430646349,3508.458149335029,734.6506500858582,882.6266972199385,3567.1250864414415,755.0365871713755,1231.6088043995549,3594.27377307644,737.098834812917,1331.3983515326686,3564.608533377553,691.6133828728273,1283.0936586175171,3476.2660971510077,722.206406487303,1272.3530291284974,3617.081175113136,729.6201676485372,-100.06413371360603,3571.060954118011,669.4863234388749,-354.78190390069744,3439.535604011524,609.1775039149385,-190.19469483249438,3401.526861684235,584.4587041496682,-35.921530930548876,3665.0015154446974,550.3016333505095,191.3820141322312,3744.6827381443563,478.44169686191697,417.29149534386477,3669.4554436953745,419.76502460053916,525.0975196644532,3566.125094874929,415.8050338181555,529.5526605697646,3565.90649041071,399.46422230032874,543.3746739655912,3659.0672866529844,402.32585317279177,-12.676254994173899,3541.7358170670755,845.2802910337455,252.57149788408685,3470.198118076771,855.6575235750593,494.6029677687536,3449.9683368033357,846.1250941543866,595.2071487316553,3451.2296176463883,817.3466624882667,609.8342201413687,3429.670876688076,818.2386960567009,611.7755899772942,3425.829126204527,850.0540878473207,0.06666666666666667
460.2409974939721,3628.9695458077585,543.7694742045412,883.6605531788726,3737.714156668288,591.4745090289498,1240.7908209983482,3706.1485954672235,615.890707748327,1322.505259801526,3611.6949159029346,607.6484115741423,1303.4916030757872,3630.2474446295473,546.6364527635943,1272.759235676041,3711.1119918589748,636.3123352573575,468.2413313387468,3508.3040228260597,734.5258455353767,881.4670634093345,3563.181956043165,753.6317000653588,1230.999180906458,3591.903124721032,736.0739797654522,1330.3079906460591,3564.1195590336197,693.2119517233358,1281.795149383951,3475.840844909356,721.9114008378666,1272.177402443448,3615.1181203849924,728.7393141532056,-99.02706080443026,3570.3337958695324,669.055921167265,-355.29803143093477,3446.6580890344676,611.0959587286684,-190.55831376830417,3402.542648994093,586.1168366375421,-36.83790402261804,3664.3955771448987,550.0870030985061,191.0707027890472,3740.4917449656077,476.911778485643,417.29637116452744,3669.42688220377,419.79272511307704,524.7854760598043,3564.3419422388147,414.5354330382012,530.0033708856699,3565.330323447318,399.28866899093475,543.2325992924417,3653.074913508687,401.0479608591129,-12.653911268497023,3541.9624002628457,844.8171248798521,251.38272686454857,3469.398671885582,855.2488536808668,494.5130417046714,3449.651541505108,845.8353307947289,594.8886065958245,3451.780974474727,817.756535878055,609.8400145214117,3429.7897030724557,818.3663353032509,609.9383510718665,3424.5812227200045,849.5457816168878,0.08333333333333333
459.83167935386456,3628.333091789311,543.363090340015,877.749076048027,3729.8541422032768,585.8915807670471,1238.0385008359149,3704.3768640309872,615.1937756256499,1324.070267876364,3618.750093863299,609.259173492719,1303.7423543912,3632.7285021436583,546.9253709509145,1270.8436551274963,3709.9339098994087,635.7082012813435,466.72590620900075,3507.888951641061,734.2169525912587,878.9769855268772,3555.547555291893,750.8991246900368,1228.9409101187557,3589.6546883412348,735.0613097026196,1328.0535112792631,3561.9554553606586,691.481911445496,1280.4860124465658,3475.490513105129,721.4061601257599,1271.3489773285562,3613.8580467760107,728.1400071702918,-98.03473333260972,3570.092044774015,668.8751310429253,-355.7174901163005,3452.508761863234,612.637559202353,-189.55962569179187,3403.8461948249146,587.8633505122133,-38.83519954877229,3663.4046744915513,549.7630536628541,190.6128666501232,3735.4061415650585,474.21095449992913,417.3100298718451,3669.4144307411243,419.8116867962621,524.2810137053629,3561.7947809369102,412.6145055290804,530.0988061812345,3565.413667005283,399.3748910034402,543.2915740511731,3650.4537504502296,400.4921546366772,-12.65100970551088,3542.009306610136,844.6308330315651,250.13286273039873,3466.481850908983,854.1373935737402,494.38101163751725,3449.0773120030617,845.3055110493846,594.8109817563467,3452.1108612619914,817.9816164510113,609.8444581933961,3429.8956783092117,818.4188889758237,608.5470712186136,3423.679517277485,849.204882671581,0.09999999999999999
459.5636705107406,3627.8157621510127,543.006377008336,873.0634729553046,3723.356833758692,580.2415809494408,1236.2932841164766,3703.480460406852,614.8578850839551,1327.7638383277297,3625.8599565370946,611.2656786961281,1305.4375465584003,3635.943136989203,547.9919352855552,1270.0822872803944,3708.7217970586253,635.2453840443927,465.4236890701869,3507.5251225948814,733.9571832454694,876.579987525279,3549.232844934301,748.6758917156461,1227.0615844386691,3588.764323957679,734.1831695292802,1326.1793700497237,3559.9088740185093,688.0728556454012,1279.8583254806044,3475.5801693581825,720.7199801637518,1270.9027084897643,3613.784914811911,727.7239635149627,-97.48620778523137,3570.0751677076596,668.8255901535393,-355.8733938391322,3454.9076389667734,613.2106433439191,-187.99175575986615,3404.628314971975,588.6994265700813,-40.75092037142167,3662.8403451183326,549.6070937208389,190.21468067917692,3731.1279873367666,471.1900134965796,417.33304724267236,3669.4227466054986,419.82727157489023,524.0169653826449,3560.4978462019435,411.6539660378041,529.6230249749145,3566.044678718675,399.72798543362757,543.0495919898078,3650.6453014793146,400.6792552876118,-12.658458554225925,3541.978398558981,844.6175548188178,249.74534718899451,3461.463662165423,852.4287399694714,494.33704926941004,3448.7939335265824,845.0536670437646,594.8406634494513,3452.1141739392096,817.9697727407761,609.8448111906594,3429.8871486746475,818.388413068442,607.9842246460883,3423.2295065840153,849.0688331539702,0.11666666666666665
460.5851851072422,3628.3634183598906,543.4061081843396,872.5332020477338,3721.161266688934,577.9778213977429,1236.3078036186757,3703.555525009776,614.8567400384796,1330.9699059684715,3629.0964404005035,612.3759117678474,1307.5806863772764,3638.445905702228,549.4979542983451,1271.1569402510765,3707.522478688933,634.2984820016122,465.5224575185247,3507.6049714569635,734.0314595464735,875.6595724940844,3547.2733869331255,748.1988388946817,1226.4449038895239,3589.786286365269,733.7621005394033,1325.392721598072,3558.994898401834,686.0151498476977,1279.9609096638114,3476.070113720595,720.0093450266538,1271.4848456911675,3614.7820785115873,727.4044719734877,-97.30093668258242,3570.0544255582186,668.7824618284617,-355.8634288134167,3455.0255487871314,613.1737742094429,-187.34517214273797,3406.419300865515,589.2254969070722,-41.59061839226271,3662.604864159828,549.5202026276188,190.17977080780744,3729.981122272813,469.7541203296331,417.35735420967393,3669.466032683641,419.8609935079975,524.2001528377026,3561.9063051664043,412.7804470854351,528.8717101624654,3566.872649383532,400.20183883403087,542.5178130620778,3651.790709708638,401.1988006053278,-12.66435672537835,3541.952600437924,844.6518527285973,250.33361058327822,3457.3552058805367,851.1292695586133,494.3771552107621,3448.8150892781623,845.0703811466605,594.8152617137926,3452.0771616358074,817.942626976082,609.8387775676779,3429.814495587988,818.3519503140378,607.9168919996273,3422.908936891877,848.9592537197684,0.13333333333333333
462.72685904107806,3630.873485755573,545.376530562153,876.2160849357964,3724.903071259691,580.8347190258572,1236.9459567755202,3703.7840736729877,614.9279863693041,1331.5269448559507,3627.5513309717157,612.0859824218685,1309.387146297791,3639.482571949324,551.0292616334539,1273.0644708695609,3706.2522793126245,633.0290191398111,467.0139970481888,3508.149331803342,734.4505620907378,876.2325359526454,3548.3201919055846,748.9413530844929,1226.7782309993543,3591.526290728302,733.9227714229862,1325.482312658431,3558.9133547177444,686.4586969733909,1280.615574685391,3476.483368116492,719.7989581145985,1272.3171499570758,3615.805041059937,727.253427804397,-97.40592551207321,3570.1257493633457,668.796509885056,-355.82356592597785,3454.5753547709155,613.0213857342053,-188.20422736907096,3411.345064490646,590.5724735031849,-41.35619108417817,3662.2822693037574,549.3424757137809,190.71433333901675,3734.140291373589,471.8089434481698,417.3818904279102,3669.5673935581362,419.9305587911569,524.3700809813763,3564.7483419728496,414.9227695386952,528.1065165751102,3567.702017386717,400.6818958116859,542.1838280515472,3652.4170032976176,401.5779700318941,-12.671454093830313,3541.941938778987,844.6687611114207,250.97649807422553,3457.556337422959,851.2601508221778,494.4672140024698,3448.987998533377,845.2103413756023,594.9147262125827,3452.03124965009,817.9665850475683,609.8312618113115,3429.7774193151836,818.3910971855693,607.9455420862926,3422.6109314368464,848.7702980973675,0.15
464.5526160654884,3635.076717241738,548.9012502651914,881.0399589974251,3732.428954105886,586.8105797269945,1237.380282468689,3703.741886617716,614.9320008283545,1329.9722676374904,3623.3875965836723,610.9686830002253,1309.7262283542952,3638.174098529866,551.4776198627242,1274.4083251129741,3705.311230750688,632.1441148699855,468.67138367303073,3508.776675536272,734.9266677187786,877.2005152317863,3549.7601226313996,749.7457212551101,1227.2356654819828,3592.36763921523,734.1615813143962,1326.2477102658738,3559.4703806330917,688.6700489698535,1281.4933538933305,3476.4351139231653,720.3740413740685,1272.304633056574,3615.99835803264,727.1228797314042,-98.04883346465171,3570.6826275513163,669.0916435424969,-355.80376154480564,3454.3145374419887,612.9567893905657,-189.47600409320927,3419.1369534527344,592.9166590565815,-41.0086702961985,3662.1340809666613,549.2634867838087,191.63822094060902,3744.0048051650824,477.6391381470948,417.4103342132025,3669.7330145354645,420.02905368132275,524.1433520053499,3566.839410665979,416.37332623361795,527.4374156019838,3568.5317123049863,401.13093193044483,542.0225733301107,3652.6328527056903,401.8225594260565,-12.68543262679377,3541.9189715615116,844.6504355546133,250.7769909276313,3460.209604351682,852.1035298430878,494.55296584084033,3449.1122542807743,845.3416688085757,595.2533473183486,3452.1423408208093,818.1734579335282,609.8175302544391,3429.798266870089,818.4862887250613,608.0262334690565,3422.9785199054277,848.7554864399611,0.16666666666666666
