RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,RThumb_x,RThumb_y,RThumb_z,RIndex_x,RIndex_y,RIndex_z,RPinky_x,RPinky_y,RPinky_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,LThumb_x,LThumb_y,LThumb_z,LIndex_x,LIndex_y,LIndex_z,LPinky_x,LPinky_y,LPinky_z,Time
454.58606840854867,3686.236577000699,624.4636700479917,841.2749212825873,3691.4858780094337,633.5337975276353,1214.1122046583455,3736.351247346561,699.1510720466501,1280.8278252351445,3608.561040459781,653.2317113143567,1280.9723688597155,3659.093939373512,608.2487073891845,1279.0542381712094,3798.711923991541,754.8479292193949,465.8647760085489,3607.1297402380733,831.8262642723644,859.3309329455983,3637.097018214232,843.718871476132,1238.8023647249238,3696.7860336768745,852.059996834067,1316.4355921975696,3600.877918662878,798.0693180960902,1284.940923176566,3552.795380384644,821.3160974645492,1258.762868031274,3715.6278959583387,844.7208018531408,-115.31126329406983,3623.7986643359095,750.4542558332042,-386.3654487415548,3568.3424428021954,741.936563528946,-223.33846659046944,3441.637715269795,693.673321705378,-48.12330222828818,3676.4421112108375,590.5806393942155,122.00098819673593,3716.936885378682,434.4303243364436,-26.739868383272597,3633.0067053551393,441.0757298442551,-118.95276515712611,3562.245351197088,516.2763739902264,-128.46222129735762,3555.819925368307,513.1842479971997,-74.16542499749764,3507.9800718865135,432.76075885776373,-25.042560498676085,3566.7779484427615,894.3885881843141,230.071988502002,3572.8350738406634,958.840937253439,467.760941625843,3539.5522864294708,947.2980380825072,567.6088219921903,3517.13639769895,905.1284535260479,601.6323492545185,3526.1906549209484,938.2309150562219,587.3661247974927,3492.264330260604,961.4170873517053,0.016666666666666666
455.5655620798635,3700.9807740394344,628.5354838547335,842.7284416774996,3707.3002753584756,638.259470401558,1215.820216687744,3749.9400657026026,709.7416048823226,1289.6939572675083,3630.4627437260824,664.5160988285259,1282.70243972875,3669.028698571212,616.2209097199677,1276.5034703309097,3801.868063973652,756.8245124451138,465.78566358490593,3607.2708984542674,831.9344900563596,858.5872012803998,3638.8599253532157,845.0956578504702,1237.0889121223304,3700.4827047335602,854.3458634595851,1317.1982637488345,3601.4309868277915,798.4376164529319,1284.9938399162054,3552.8613876953737,821.4031098074495,1260.4953411941779,3715.565007271385,848.3275487726961,-115.40525109673648,3623.650463167318,750.3926883087984,-383.6807661318112,3566.0260889112933,740.7265732439379,-225.78887365471093,3441.815010958192,691.7559911025779,-48.277144069864775,3669.9668522971274,585.494554521391,121.74487895318177,3717.4678463732635,430.518597993292,-32.722745194754594,3622.4997358072355,437.9381514639144,-121.18155996295047,3559.7062234276045,515.3522967371777,-130.6339169213003,3552.8671575290377,512.024134490252,-84.52095695424549,3500.9577632810924,431.72332233739974,-26.736194556991258,3569.9867605606123,896.1187506385182,228.1181659317088,3572.1540742715997,958.5008803948817,464.7874299456179,3538.789506881718,946.6524520043558,561.284686744692,3502.909386350243,887.5655459440711,595.878023806888,3518.86596975886,926.7500870500817,584.2592718433432,3490.9925457535455,960.1039713167808,0.03333333333333333
457.11256930316017,3709.6253956480164,630.7493948623065,844.2912285151283,3716.785083435196,640.9605075008063,1218.2100819494501,3758.887062219753,716.4459872558258,1294.3218949666334,3641.983105600149,670.131600728155,1284.1638506512309,3675.078126305329,621.1012910209217,1276.3517768275165,3804.5562193711894,758.3279818199348,465.77860988022644,3607.3652356389644,832.0006455964857,858.589802044394,3641.1585030699025,846.5754111077487,1236.0939710899124,3702.752220952616,855.7518013449771,1318.088873653837,3602.1166662613705,798.8878936099344,1285.0599030459314,3552.916990240423,821.4754978229624,1261.2138983817094,3715.248772939798,850.432396966621,-115.43255123231887,3623.54192024674,750.3375453226092,-382.082153514581,3564.706864227408,740.0352305520317,-227.33329087202543,3443.5640052005947,690.9261900892883,-48.40334388765187,3665.2682733739907,581.787584344039,121.16104911475998,3712.594458513838,425.46195751135485,-37.11514516382984,3616.3975925879836,436.4301478474946,-122.49148050952913,3558.3191774478028,514.8264421823382,-131.96166555321298,3551.251198877496,511.4390971753075,-92.23543326842818,3495.9805718219513,430.5264240900514,-28.322864417500064,3571.670740616465,896.6773726243823,227.2443669598442,3571.809940596884,958.3376666081195,463.00692900130775,3538.3142822035143,946.2427875452172,556.9957445760575,3492.481134440261,875.2248426763326,592.8946714458764,3513.752566099282,919.3796718839932,582.3361619367078,3490.115919585873,959.2470085866378,0.05
458.82988355359737,3712.042383102841,631.1841905412427,845.8179909921693,3719.964554665826,641.6949147031164,1220.5544913267856,3762.367088951996,718.7850870689342,1294.615227658472,3643.0228388975934,670.0735476109472,1284.706217620802,3676.785301415919,622.4920891724433,1277.8100611245295,3806.112035485856,759.1154779040114,465.8818258264197,3607.4076204834964,832.0208921818164,858.9657854744119,3643.0261271227373,847.7054651988583,1235.8416195931443,3703.447886102358,856.1871396102508,1318.5170790179561,3602.4961557731262,799.1432232270647,1285.1013700957415,3552.9209386378016,821.5128525924958,1260.5155827009496,3714.4996055560214,850.8537317979963,-115.37410577527655,3623.4810470458815,750.2934826338173,-381.6382322058342,3564.444078195457,739.8877203370655,-227.88553987626346,3446.6929763804173,691.2180005606581,-48.51246871321452,3662.314666204893,579.4374795249364,120.1153880793918,3701.6156843374633,419.5323531895199,-39.55753350142408,3613.5747897483852,436.04735735451965,-122.91030060293554,3558.0395941852335,514.6996034255541,-132.35641423767208,3551.077163144242,511.4592162354717,-97.14249244346429,3493.4000215405554,429.08516565393614,-29.351062928533914,3572.1049487040664,896.0617873685512,227.61638201770327,3571.8629923683093,958.3823384551839,462.6438646513532,3538.1942756769477,946.1257972240682,555.1930541078874,3487.298082606185,869.6108100753872,592.5456612946581,3511.4484329074076,916.7218994971937,581.6801295623068,3489.6968230486614,958.9030261772662,0.06666666666666667
459.6826295944781,3711.265800404055,630.8805574382104,847.1201614345867,3720.502470256231,641.6669294377534,1222.1314650667614,3762.71752611914,718.840966899476,1292.8466978578303,3639.005917788882,667.7983010444884,1284.065792291705,3676.2128263133122,622.0133614150009,1278.921697332449,3806.316546574743,759.324203709545,466.04974663636625,3607.404159595892,832.0072413292637,858.58899116718,3643.4733203830997,848.0244504796057,1235.9085150118055,3703.3260367301855,856.1160541344672,1317.8137455221738,3601.69072133956,798.7847905688177,1285.0785953237023,3552.857683906384,821.5073826818336,1259.1881133878517,3713.6246139421437,850.4840063680523,-115.28217410326755,3623.449463608801,750.2626658924322,-381.72623494820175,3564.6190556793163,739.9593668815553,-227.87678839506478,3448.3645438184863,691.7862115349392,-48.5503959603209,3661.4480293323163,578.7592611433163,118.65032138700198,3689.291116870137,414.53958348061514,-40.518142405892334,3609.87595300465,435.18271787990983,-123.27873952303017,3557.927485320228,514.7724410789808,-132.27037383293964,3551.4258203794793,511.6412118903575,-100.3820365901156,3492.128441396273,427.87424864876243,-29.646766991688676,3572.272397022306,895.0825919890648,228.57478871197293,3572.1340670335176,958.5369433080677,463.2351742202161,3538.334047614005,946.2297824671452,554.9432857682751,3486.0293538521455,868.5503909193429,592.978960209801,3511.1307755285843,916.7640540179195,581.6559626209225,3489.54035023719,958.8335668749712,0.08333333333333333
459.2277140590335,3709.0097453315007,630.3849999847362,848.3821340137,3720.698393545053,641.6866113836627,1223.183142424574,3762.368943485575,718.5249606721865,1290.6435216039827,3633.366212892304,665.9985360551111,1283.077021208248,3675.482407964575,621.3546949428942,1279.3197641664183,3805.806958046332,759.3207012860778,466.0875517831084,3607.314535257984,831.9403858819497,857.3090789204434,3643.040434983831,847.7133473178484,1235.9828059720303,3703.0466503094312,855.9420432402524,1316.0852566415545,3598.985388620303,797.6555312682613,1285.0118290624816,3552.7395012609427,821.4552190435842,1258.4497817468846,3713.1922439344294,850.1580636211576,-115.33837194238549,3623.401056439887,750.2364396342774,-381.86624303959513,3564.746339421291,739.9958015246697,-227.67748259358555,3446.5524009054716,691.8746385534835,-48.47983328279663,3662.638128579554,579.7519748823125,116.90254812467433,3681.28475576097,412.16213230337667,-40.62715827394702,3604.2868110262198,433.4749558056715,-124.31245355176246,3557.2412586576065,514.9803052354795,-132.10495090726315,3551.1977384433762,511.3613099063705,-102.63437790348648,3490.8405369939464,427.48844253904116,-29.6728027679419,3572.553300945274,894.3171373211029,228.9843725544074,3572.300867572891,958.619464285536,464.10696980401553,3538.572525219475,946.4299201151086,555.3041266853077,3486.7329830077515,869.4113843876498,592.9093316227387,3511.925901723147,917.7114541625331,581.859278085512,3489.498798728657,958.8637369869667,0.09999999999999999
458.09058399043374,3705.7832214363525,629.7621528499251,849.3564391646346,3720.636278652322,642.1880640061012,1223.9360739238107,3762.272640486372,718.4672793516825,1288.948997162627,3628.285069048495,665.7229360286434,1282.8128999810745,3675.825277957548,621.4539604902026,1279.973089738564,3805.7055512039306,759.4128177846445,465.59678719130153,3607.064814436717,831.7714070678368,856.1792915846245,3642.8527875891855,847.3276228390013,1236.0044009726703,3702.877570514931,855.8257463743532,1314.1541127103228,3595.1670518490714,796.177827354471,1284.9624033899202,3552.605617334552,821.3717129819294,1259.0593087767736,3713.683048967891,850.0839715191013,-115.9184270692765,3623.2481228340203,750.1887902653039,-382.0132161857659,3564.8133745633017,739.9921027570118,-227.49125827309177,3443.059316381244,691.7365240175794,-48.405099217912785,3663.4161008953283,580.4104766343766,115.32881679653309,3679.911469325744,412.93066283116025,-40.54341904412021,3599.23078423214,432.1843583389725,-125.82355555114367,3556.0687416641217,515.2398289730527,-132.00698193806863,3549.5360821939066,510.03934606297173,-104.33788222947761,3488.4241863344314,427.63211011332686,-30.144953512294336,3572.6583236595707,893.950333280165,228.08757376711117,3572.117572852988,958.4992535313818,464.4690143898078,3538.6957872050198,946.5529039679748,556.2102154524266,3489.012186424876,871.5717531765152,592.3132574763971,3513.3843065945716,918.8795577573205,582.4147547273581,3489.6477930271412,959.0387486926012,0.11666666666666665
456.94174461613915,3702.0295039024686,628.9467589081993,848.6413364364486,3718.6506019651883,643.1244986217569,1224.3136453398738,3762.379569951333,718.5609524844772,1288.4575135670227,3626.159714976704,666.7364829776432,1283.4790097475304,3677.413500226983,622.4091980107397,1281.7562508096923,3806.7896380535276,759.7395464049756,464.20647648548965,3606.750439968683,831.553550359165,855.8447782794912,3643.1833688940965,847.1817695246555,1236.0189307725002,3702.8703941361855,855.7938556438271,1313.2085193062435,3593.234490678793,795.4275146449384,1284.9559787203896,3552.5697411596593,821.3336463130753,1261.1069427308805,3715.3398236815633,849.9319348685167,-117.27961095315574,3622.9272919674304,750.0913170574307,-382.396744996326,3565.068139441411,740.1236151485083,-227.39180279396595,3440.611516285696,692.0443537085997,-48.4073864368102,3662.2024847217717,579.4271905242772,114.62289631106304,3683.814502445406,416.19093177455954,-40.88984272076115,3596.2215861274353,432.33866125996593,-127.03798651778175,3554.831641654965,515.1046254009677,-131.97702022985018,3546.4335281562803,507.8708860405536,-105.88429911790813,3484.70570289179,427.2664055612134,-31.4331420444078,3572.008550314058,894.1511754146377,226.3968842744526,3571.683357305592,958.2491952172309,464.0846382209029,3538.6311820418537,946.530260466283,558.0563192421312,3493.289158562029,875.6645529910012,592.1902922009713,3514.7790192818525,919.8641561905952,583.4998850705911,3490.0953086861205,959.4218177424536,0.13333333333333333
455.5939145607081,3697.8888240276137,627.9313709604326,845.1950576510781,3713.1391137209007,643.7281419554507,1224.4139919714273,3762.4890539422036,718.646014913579,1289.4643488990034,3628.390240375882,668.387311124105,1284.419085850301,3679.2248564672477,623.5267897939834,1284.382665716455,3808.7234893516006,760.2283235811544,462.13370223297227,3606.8739656636276,831.6057887432091,855.8782128819851,3643.5190650465447,847.1945798777783,1236.0432006093863,3702.97711179757,855.8192541566407,1313.8393529066886,3595.1232277643167,796.0507520177925,1284.953205079828,3552.706049131968,821.4012105052287,1263.5616302282199,3717.5300382286405,849.2438889344621,-118.90961637285817,3622.5517778539624,749.965623363234,-383.13019820035254,3565.5657075658573,740.5668210923616,-227.35035862873502,3439.800320817841,692.6850936151159,-48.384602344925,3661.521014403434,578.8282167004961,114.97621986051567,3688.6704757128055,419.47746060805827,-42.02672947820079,3594.764113440858,433.3998695850217,-127.67113287349277,3552.932860049267,514.1257418741673,-132.05241311665424,3542.976645352348,506.2856870784287,-107.37474174993929,3480.761427567989,425.90139799398855,-32.99758141408022,3570.6701478813516,894.8456600360385,225.1708762517147,3571.33685350919,958.0600670104715,463.80112902442403,3538.585190930714,946.5154878586284,560.6214467374298,3498.346840910888,881.1403635952563,593.5271338958128,3515.2732059497107,920.3319434497481,584.7346089334063,3490.5557674242737,959.7668780717873,0.15
453.6780125857621,3693.842316696602,627.0514876663246,840.0673475859087,3705.6606550882816,643.5281787597366,1224.4451296355805,3762.552409768899,718.6948591039122,1291.604519397029,3634.171951157898,670.0938720629297,1284.9935457854692,3679.992755371867,624.0044246309205,1286.3937690850908,3810.2478856689086,760.6126579550923,460.37732406700945,3607.898220326881,832.2374747242677,855.4009520099785,3643.237976710833,847.1065054766779,1236.0480165534868,3703.1025502163393,855.8568560368495,1315.3103120100418,3598.7918485425494,797.3385594488325,1284.9150592525348,3552.92088889504,821.522702390253,1264.5923224473486,3718.671381684418,848.081190977456,-119.64909818848423,3622.4090177376765,749.9077231245526,-384.0049185915943,3566.016923788721,741.370190372792,-227.32325483049834,3439.8796010865735,693.1340490658297,-48.2034507979502,3664.442355510465,581.1255874228971,115.81121615935551,3689.718608370689,419.77115931297084,-43.74381979710091,3594.387079072078,434.05417943308197,-128.2621004708916,3549.1228927668963,512.6441117122052,-132.47923194522582,3539.9110369858513,506.3590705498631,-108.850203415143,3476.988035727007,424.04184460641284,-33.68170320450178,3569.5823397569116,895.5973567878306,225.13362577012145,3571.303886338705,958.0438373241824,464.51333710590063,3538.681760378661,946.6190756197125,563.0238318955804,3501.3693805819335,885.8465389746398,596.3047939411011,3515.3353703214,920.8852943320608,585.6952959769758,3490.393304897507,959.6528734595086,0.16666666666666666
