Time,Amplitude_Envelope_P1,Amplitude_Envelope_P2,Filtered_ECG_P1,Filtered_ECG_P2,Filtered_Respiration_P1,Filtered_Respiration_P2,Filtered_EMG_Bicep_P1,Filtered_EMG_Tricep_P1,Filtered_EMG_Bicep_P2,Filtered_EMG_Tricep_P2,right_index_x_P1,right_index_y_P1,right_index_z_P1,right_index_x_P2,right_index_y_P2,right_index_z_P2,ConditionVision,ConditionMovement,Trial
0.0,0.0103410174584606,0.0,63.82412906657212,67.0953312831982,1.0240693845617976,4.572987389269724,0.0027721399727276,0.0011615249807857,0.0030998796797317,0.0021620704727439,-584.6431941454003,3683.6451864859055,-54.359301198999454,702.4035687839607,3484.599009711801,-423.8389177232004,Vision,NoMovement,1
0.001,0.010345021635289192,0.0005058771698292397,63.82412906657212,67.0953312831982,1.0242175607184534,4.579911624786793,0.002977581324038184,0.0012613964549362602,0.003086156030171146,0.0022046080209638394,-584.6734716994902,3683.7035458202545,-54.32947063413877,702.1922638161684,3484.164354101095,-423.7330320320943,Vision,NoMovement,1
0.002,0.010348992240791008,0.0010076623848328228,63.82412906657212,67.0953312831982,1.024365522689048,4.586852725911508,0.0031826133451119737,0.0013615503847296095,0.0030732286159748084,0.002247355572607168,-584.70374925358,3683.761905154604,-54.299640069278084,701.980958848376,3483.729698490389,-423.6271463409882,Vision,NoMovement,1
0.003,0.010352914364072516,0.0015037144174001188,63.82412906657212,67.0953312831982,1.0245132659736598,4.593810613968725,0.003385952947345129,0.0014612836115246199,0.0030612341029327204,0.0022900221528876497,-584.7340268076699,3683.820264488953,-54.2698095044174,701.7696538805836,3483.295042879683,-423.5212606498821,Vision,NoMovement,1
0.004,0.010356774866278815,0.001992601717389562,63.82412906657212,67.0953312831982,1.0246607860661094,4.60078520976543,0.003586346710003648,0.0015598937035019146,0.003050299156914274,0.0023323163620204016,-584.7643043617597,3683.878623823302,-54.23997893955672,701.5583489127913,3482.860387268977,-423.41537495877594,Vision,NoMovement,1
0.005,0.010360562151131854,0.0024730470000690124,63.82412906657212,67.0953312831982,1.024808078453548,4.607776433522663,0.003782589041398466,0.0016566901303328577,0.003040538000831165,0.0023739511520842436,-584.7945819158496,3683.936983157651,-54.21014837469603,701.347043944999,3482.4257316582707,-423.30948926766985,Vision,NoMovement,1
0.006,0.010364265350403643,0.002943917435123789,63.82412906657212,67.0953312831982,1.0249551386167188,4.614784204908638,0.003973538725394827,0.0017510053469954416,0.0030320501405201815,0.002414648824412707,-584.8248594699394,3683.9953424920004,-54.18031780983535,701.1357389772065,3481.991076047565,-423.20360357656375,Vision,NoMovement,1
0.007,0.010367874883314457,0.003404220607912351,63.82412906657212,67.0953312831982,1.0251019620300827,4.6218084430339355,0.004158133480713996,0.0018422054990884773,0.003024918295005843,0.0024541462082673274,-584.8551370240293,3684.0537018263494,-54.15048724497466,700.9244340094142,3481.556420436859,-423.09771788545766,Vision,NoMovement,1
0.008,0.010371382752886897,0.0038530919421836166,63.82412906657212,67.0953312831982,1.0252485441620758,4.6288490664530295,0.004335402249973946,0.001929700472165151,0.0030192065337639098,0.0024921999252452624,-584.8854145781191,3684.1120611606984,-54.12065668011398,700.7131290416219,3481.1217648261527,-422.99183219435156,Vision,NoMovement,1
0.009000000000000001,0.01037478235392858,0.004289783880321206,63.82412906657212,67.0953312831982,1.0253948804745758,4.635905993159454,0.004504474957566257,0.00201295303141096,0.003014958604484158,0.0025285915945011507,-584.915692132209,3684.1704204950474,-54.0908261152533,700.5018240738295,3480.687109215447,-422.88594650324546,Vision,NoMovement,1
0.01,0.010378068529029418,0.004713656527694246,63.82412906657212,67.0953312831982,1.0255409664244866,4.642979140606626,0.004664589488309793,0.0020914868261865636,0.003012196447250637,0.0025631328244035767,-584.9459696862988,3684.228779829397,-54.06099555039261,700.2905191060371,3480.252453604741,-422.78006081213937,Vision,NoMovement,1
0.011,0.010381236583280697,0.005124170880414193,63.82412906657212,67.0953312831982,1.025686797462009,4.650068425703038,0.004815095701510332,0.0021648930468346705,0.0030109189302963933,0.0025956698625168246,-584.9762472403887,3684.287139163746,-54.03116498553193,700.0792141382448,3479.8177979940347,-422.6741751210332,Vision,NoMovement,1
0.012,0.01038428258804953,0.005520883490835623,63.82412906657212,67.0953312831982,1.0258323690322293,4.657173764775321,0.004955456460785802,0.002232835538760289,0.0030111008842937815,0.0026260878094313553,-585.0065247944785,3684.345498498095,-54.00133442067125,699.8679091704524,3479.3831423833285,-422.5682894299271,Vision,NoMovement,1
0.013000000000000001,0.010387203918129688,0.005903438163530542,63.82412906657212,67.0953312831982,1.0259776765747126,4.66429507362772,0.005085245807069512,0.0022950541899404465,0.003012692537138175,0.0026543143128043016,-585.0368023485684,3684.403857832444,-53.97150385581056,699.6566042026601,3478.948486772623,-422.462403738821,Vision,NoMovement,1
0.014,0.010389999234943947,0.006271560339727476,63.82412906657212,67.0953312831982,1.0261227155232422,4.671432267505218,0.005204144507480013,0.0023513664565026856,0.0030156194637457065,0.0026803226314748006,-585.0670799026582,3684.4622171667934,-53.94167329094988,699.4452992348677,3478.5138311619166,-422.3565180477149,Vision,NoMovement,1
0.015,0.010392667654308298,0.006625052904458888,63.82412906657212,67.0953312831982,1.0262674813067336,4.6785852611274645,0.005311933258301574,0.002401666970214555,0.0030197831764426464,0.0027041339072623937,-585.089208986505,3684.5087919310695,-53.9207130866372,699.2743878840191,3478.1682039229636,-422.2743643630473,Vision,NoMovement,1
0.016,0.010395208160944098,0.006963792240335866,63.82412906657212,67.0953312831982,1.02641196934884,4.685753968651695,0.00540848388963126,0.0024459252756966537,0.0030250624746390943,0.0027258184204981086,-585.1059839384696,3684.5476233839677,-53.90558134813461,699.1483845348292,3477.921554853555,-422.21859497038264,Vision,NoMovement,1
