Time,Amplitude_Envelope_P1,Amplitude_Envelope_P2,Filtered_ECG_P1,Filtered_ECG_P2,Filtered_Respiration_P1,Filtered_Respiration_P2,Filtered_EMG_Bicep_P1,Filtered_EMG_Tricep_P1,Filtered_EMG_Bicep_P2,Filtered_EMG_Tricep_P2,right_index_x_P1,right_index_y_P1,right_index_z_P1,right_index_x_P2,right_index_y_P2,right_index_z_P2,ConditionVision,ConditionMovement,Trial
0.0,0.0065974771804088,0.0054685085774435,65.0994575045208,61.57003591585429,-0.2159510081970933,19.04833648509392,0.00367779971741,0.0018427163462091,0.0020150169091103,0.0022787878258961,-554.7924758059742,3638.607683626946,-68.56317638303469,654.6595580063084,3519.896726507549,-412.8909660535833,Vision,NoMovement,4
0.001,0.0065974792413159645,0.005629461042490039,65.0994575045208,61.57003591585429,-0.21482184521744663,19.054655242351046,0.00370248703236429,0.001853062362885258,0.0021393874632734907,0.0023127700032844435,-554.9578569617025,3639.1016127781227,-68.56561263036012,654.750391160947,3520.0496087895426,-412.96825087752796,Vision,NoMovement,4
0.002,0.006597481334400125,0.005789198256733161,65.0994575045208,61.57003591585429,-0.21368939415506352,19.06099481031537,0.003726040076360958,0.0018647230926235165,0.002262284741287581,0.002345478785628571,-555.1232381174309,3639.5955419292995,-68.56804887768554,654.8412243155856,3520.2024910715368,-413.04553570147266,Vision,NoMovement,4
0.003,0.006597483454012874,0.005947202132240608,65.0994575045208,61.57003591585429,-0.21255366380489815,19.06735513701141,0.0037480108376924223,0.0018776607055072166,0.0023826487744259077,0.0023768643349749157,-555.2886192731593,3640.0894710804764,-68.57048512501098,654.9320574702241,3520.3553733535305,-413.1228205254173,Vision,NoMovement,4
0.004,0.0065974855938712145,0.0061030184832835755,65.0994575045208,61.57003591585429,-0.21141466304673834,19.07373616981246,0.003767943161755006,0.0018918177132564574,0.002499427914082172,0.002406914866892931,-555.4540004288876,3640.5834002316533,-68.57292137233641,655.0228906248626,3520.508255635524,-413.20010534936193,Vision,NoMovement,4
0.005,0.006597487747025067,0.006256240997587874,65.0994575045208,61.57003591585429,-0.21027240084400373,19.08013785546385,0.0037853811256012755,0.0019071167078028965,0.0026115952965973794,0.0024356555704950406,-555.619381584616,3641.0773293828297,-68.57535761966184,655.1137237795011,3520.661137917518,-413.2773901733066,Vision,NoMovement,4
0.006,0.006597489905823462,0.006406507175304857,65.0994575045208,61.57003591585429,-0.20912688624356554,19.08656014004816,0.003799878478269938,0.0019234604046536735,0.0027181652166273556,0.0024631460029948538,-555.7847627403444,3641.5712585340066,-68.57779386698726,655.2045569341398,3520.814020199512,-413.35467499725127,Vision,NoMovement,4
0.007,0.006597492061881254,0.00655349593401482,65.0994575045208,61.57003591585429,-0.20797812837452512,19.093002969008488,0.0038110091301878806,0.0019407319782766806,0.0028182090371344894,0.0024894761028223344,-555.9501438960727,3642.0651876851834,-68.5802301143127,655.2953900887783,3520.9669024815057,-413.4319598211959,Vision,NoMovement,4
0.008,0.006597494206045206,0.006696925974412187,65.0994575045208,61.57003591585429,-0.2068261364522017,19.09946628714274,0.003818378620278822,0.0019587956520499793,0.0029108702815728946,0.002514761046051966,-556.1155250518011,3642.5591168363603,-68.58266636163813,655.3862232434168,3521.1197847634994,-413.50924464514054,Vision,NoMovement,4
0.009000000000000001,0.006597496328360902,0.006836553171207829,65.0994575045208,61.57003591585429,-0.20567091977168164,19.10595003859784,0.0038216363869182732,0.0019774974972196395,0.0029953785910615473,0.0025391352235238315,-556.2809062075294,3643.053045987537,-68.58510260896355,655.4611958533363,3521.240498257016,-413.5548532330512,Vision,NoMovement,4
0.01,0.006597498418039047,0.006972167986320788,65.0994575045208,61.57003591585429,-0.2045124877118018,19.11245416689346,0.003820488535275862,0.0019966664273585472,0.0030710622531719997,0.002562745644348476,-556.4462873632577,3643.546975138714,-68.58753885628899,655.5293440259363,3521.3473702410192,-413.5868322457385,Vision,NoMovement,4
0.011,0.006597500463422159,0.007103593323861809,65.0994575045208,61.57003591585429,-0.20335084973390866,19.11897861488679,0.00381471066905206,0.002016115438400181,0.0031373590179137726,0.002585745090831197,-556.6116685189861,3644.040904289891,-68.58997510361442,655.5974921985364,3521.454242225023,-413.6188112584258,Vision,NoMovement,4
0.012,0.0065975024519526835,0.007230682958427006,65.0994575045208,61.57003591585429,-0.202186015380612,19.125523324796294,0.003804160285284954,0.00203564320178852,0.0031938249350580376,0.0026082853617392923,-556.7770496747145,3644.534833441068,-68.59241135093986,655.6656403711364,3521.5611142090265,-413.6507902711131,Vision,NoMovement,4
0.013000000000000001,0.0065975043701404805,0.00735331984585495,65.0994575045208,61.57003591585429,-0.20101799427980332,19.132088238195983,0.003788788244856111,0.0020550361449580092,0.0032401409851220138,0.0026305109210531044,-556.8795342167258,3644.8302192493315,-68.59552999761965,655.7337885437365,3521.66798619303,-413.68276928380044,Vision,NoMovement,4
0.014,0.006597506203532535,0.0074714138744453665,65.0994575045208,61.57003591585429,-0.19984679613811274,19.13867329601563,0.0037686489024486214,0.0020740711424202143,0.0032761173492197176,0.00265255321036688,-556.9496348876446,3645.0233801261857,-68.59899999441863,655.8019367163365,3521.774858177034,-413.71474829648776,Vision,NoMovement,4
0.015,0.006597507936682253,0.007584899775249899,65.0994575045208,61.57003591585429,-0.19867243074492855,19.145278438535055,0.0037439085407940643,0.002092518894529041,0.003301695253463162,0.0026745257990165214,-557.0197355585635,3645.2165410030398,-68.60246999121762,655.8700848889366,3521.8817301610375,-413.74672730917507,Vision,NoMovement,4
0.016,0.0065975095531219646,0.007693735486335719,65.0994575045208,61.57003591585429,-0.1974949079711303,19.15190360540829,0.0037148517500321257,0.0021101480027320004,0.003316946410440278,0.0026965204570889093,-557.0898362294823,3645.409701879894,-68.6059399880166,655.9382330615366,3521.988602145041,-413.7787063218624,Vision,NoMovement,4
0.017,0.006597511035334822,0.007797900533477772,65.0994575045208,61.57003591585429,-0.19631423776886991,19.158548735627942,0.0036818853343423314,0.0021267296716158384,0.003322070143701845,0.002718604150151594,-557.1599369004011,3645.602862756748,-68.60940998481558,656.0063812341367,3522.0954741290448,-413.8106853345497,Vision,NoMovement,4
0.018000000000000002,0.006597512364730803,0.007897394311354201,65.0994575045208,61.57003591585429,-0.19513043017029652,19.16521376754942,0.0036455392753785157,0.0021420428922269436,0.003317388328789298,0.002740816878824266,-557.2300375713199,3645.796023633602,-68.61287998161457,656.0745294067367,3522.202346113048,-413.842664347237,Vision,NoMovement,4
0.019,0.006597513521622608,0.007992233660470693,65.0994575045208,61.57003591585429,-0.19394349529160948,19.17189863888525,0.0036064643065108924,0.0021558798974113686,0.0033033383308853264,0.0027631702308122145,-557.3001382422389,3645.9891845104557,-68.61634997841355,656.1426775793368,3522.3092180970516,-413.87464335992433,Vision,NoMovement,4
0.02,0.006597514485205862,0.008082451217622397,65.0994575045208,61.57003591585429,-0.1927534433264085,19.17860328669941,0.0035654257954420305,0.0021680516381891372,0.0032804641614750936,0.0027856464931424922,-557.3702389131577,3646.18234538731,-68.61981997521252,656.2108257519368,3522.4160900810552,-413.90662237261165,Vision,NoMovement,4
0.021,0.006597515233540418,0.008168094396481354,65.0994575045208,61.57003591585429,-0.19156028454975027,19.185327647431887,0.00352329388557085,0.0021783930122119643,0.0032494060882656104,0.0028081981882116434,-557.4403395840765,3646.375506264164,-68.6232899720115,656.2789739245369,3522.522962065059,-413.93860138529897,Vision,NoMovement,4
0.022,0.0065975157435360495,0.00824922382579962,65.0994575045208,61.57003591585429,-0.1903640293157816,19.19207165686269,0.003481030124315186,0.0021867675789410774,0.0032108889152794953,0.0028307479367948997,-557.5104402549953,3646.568667141018,-68.62675996881049,656.3471220971369,3522.6298340490625,-413.9705803979863,Vision,NoMovement,4
0.023,0.006597515990940257,0.008325912421326567,65.0994575045208,61.57003591585429,-0.18916468806181513,19.19883525013653,0.0034396710196659647,0.00219307151578172,0.0031657091371529826,0.0028531886054626214,-557.5805409259142,3646.761828017872,-68.63022996560947,656.415270269737,3522.736706033066,-414.0025594106736,Vision,NoMovement,4
