Time,Amplitude_Envelope_P1,Amplitude_Envelope_P2,Filtered_ECG_P1,Filtered_ECG_P2,Filtered_Respiration_P1,Filtered_Respiration_P2,Filtered_EMG_Bicep_P1,Filtered_EMG_Tricep_P1,Filtered_EMG_Bicep_P2,Filtered_EMG_Tricep_P2,right_index_x_P1,right_index_y_P1,right_index_z_P1,right_index_x_P2,right_index_y_P2,right_index_z_P2,ConditionVision,ConditionMovement,Trial
0.0,0.0143239856710618,0.0093728194148059,62.11715986541282,61.25290023201856,0.1096731407811192,-4.74113415770356,0.004091504839483,0.0022844870387222,0.0021592196967868,0.002848333634052,-592.0732265388373,3703.098265594848,-64.32953547026248,661.491515860484,3453.3440014963394,-418.186572675331,Vision,NoMovement,2
0.001,0.01432735700377411,0.009386648032677516,62.11715986541282,61.25290023201856,0.10998675508759045,-4.73987287927717,0.004116475930239228,0.002288554180481185,0.002311693325907282,0.0029094145316156234,-591.9540698494291,3703.043977491723,-64.34402769486776,661.5391015461487,3453.463593846107,-418.133645980884,Vision,NoMovement,2
0.002,0.01433070716876528,0.009400473745507601,62.11715986541282,61.25290023201856,0.11030251655400394,-4.738603783971438,0.004140974636228164,0.0022931127507503316,0.0024602844554964826,0.002972124852773685,-591.8349131600208,3702.9896893885984,-64.35851991947304,661.5866872318134,3453.583186195874,-418.08071928643704,Vision,NoMovement,2
0.003,0.014334024806857276,0.009414255815773081,62.11715986541282,61.25290023201856,0.11062043223828202,-4.737326841688369,0.0041647002780553204,0.0022982569713745323,0.0026036983733356187,0.0030359507168208205,-591.7157564706126,3702.9354012854737,-64.37301214407833,661.634272917478,3453.7027785456416,-418.02779259199013,Vision,NoMovement,2
0.004,0.014337299997277278,0.009427957880509688,62.11715986541282,61.25290023201856,0.11094050918828836,-4.736042022264364,0.004187358536413685,0.002304080370737164,0.0027406940056257083,0.00310034037900367,-591.5965997812044,3702.881113182349,-64.38750436868361,661.6818586031427,3453.822370895409,-417.97486589754317,Vision,NoMovement,2
0.005,0.014340524344648177,0.009441547206515669,62.11715986541282,61.25290023201856,0.11126275444336814,-4.734749295465401,0.004208669723473673,0.002310672078775459,0.0028701065294938015,0.003164711042781472,-591.4774430917963,3702.8268250792244,-64.40199659328889,661.7294442888074,3453.9419632451763,-417.9219392030962,Vision,NoMovement,2
0.006,0.014343690536063243,0.009454994489230123,62.11715986541282,61.25290023201856,0.11158717503298984,-4.7334486309939185,0.004228377541179836,0.00231811264516816,0.0029908689280900604,0.0032284567311215793,-591.3582864023881,3702.7725369760997,-64.41648881789416,661.777029974472,3454.061555594944,-417.86901250864923,Vision,NoMovement,2
0.007,0.014346792078555508,0.009468273818967296,62.11715986541282,61.25290023201856,0.11191377797683386,-4.732139998484002,0.004246258015972492,0.002326469639877593,0.0031020318763120124,0.003290957182969403,-591.2391297129799,3702.718248872975,-64.43098104249945,661.8246156601367,3454.181147944711,-417.8160858142023,Vision,NoMovement,2
0.008,0.01434982304911352,0.00948136252200556,62.11715986541282,61.25290023201856,0.11224257028488936,-4.730823367502413,0.0042621282424041475,0.00233579335316278,0.0032027813685390114,0.0033515876995907135,-591.1199730235717,3702.6639607698503,-64.44547326710473,661.8722013458014,3454.3007402944786,-417.76315911975536,Vision,NoMovement,2
0.009000000000000001,0.014352778239222897,0.009494240719873663,62.11715986541282,61.25290023201856,0.11257355895605418,-4.729498707549653,0.004275854528207647,0.002346112894691388,0.0032924535419345227,0.0034097298177803957,-591.0768148134325,3702.647519275371,-64.45586002234383,661.9197870314661,3454.420332644246,-417.7102324253084,Vision,NoMovement,2
0.01,0.014355653439522588,0.009506891394739248,62.11715986541282,61.25290023201856,0.11290675097972674,-4.728165988055003,0.004287359525195311,0.0023574329328138474,0.0033705462042277487,0.003464782628580109,-591.0559218010427,3702.6421656636194,-64.46504400236726,661.9673727171308,3454.5399249940133,-417.6573057308614,Vision,NoMovement,2
0.011,0.014358445407930907,0.009519300067201825,62.11715986541282,61.25290023201856,0.11324215333440611,-4.726825178383612,0.0042966279754772735,0.0023697312538083068,0.0034367266671114787,0.0035161744826705046,-591.0350287886528,3702.6368120518678,-64.47422798239072,662.0149584027955,3454.659517343781,-417.6043790364145,Vision,NoMovement,2
0.012,0.01436115163545208,0.009531454059808738,62.11715986541282,61.25290023201856,0.11357977298778534,-4.725476247831544,0.0043037108020482235,0.002382957268814158,0.0034908356373998996,0.003563374734414954,-591.0141357762628,3702.631458440116,-64.48341196241417,662.0625440884602,3454.7791096935484,-417.55145234196755,Vision,NoMovement,2
0.013000000000000001,0.014363770280716356,0.009543342681545124,62.11715986541282,61.25290023201856,0.11391961689654641,-4.724119165626838,0.004308727385185683,0.0023970315428057886,0.00353288710275065,0.00360590508525838,-590.993242763873,3702.6261048283645,-64.49259594243762,662.1101297741249,3454.8987020433156,-417.4985256475206,Vision,NoMovement,2
0.014,0.014366299424522933,0.009554957875878635,62.11715986541282,61.25290023201856,0.11426169200646204,-4.722753900930597,0.0043118659457234065,0.002411846360361173,0.0035630643329788345,0.0036433500258628623,-590.9723497514831,3702.6207512166134,-64.50177992246105,662.1577154597895,3455.018294393083,-417.4455989530736,Vision,NoMovement,2
0.015,0.014368737212226717,0.009566294491205319,62.11715986541282,61.25290023201856,0.11460600525094651,-4.721380422831897,0.004313381996543312,0.0024272672803857943,0.003581712259297272,0.0036753658776335365,-590.9514567390931,3702.6153976048618,-64.5109639024845,662.2018256560519,3455.131578023294,-417.40330895890355,Vision,NoMovement,2
0.016,0.014371082348485682,0.00957734996059973,62.11715986541282,61.25290023201856,0.11495256355271068,-4.71999870035508,0.004313594859503463,0.002443135569500606,0.003589326588101281,0.003701688016301463,-590.9305637267033,3702.61004399311,-64.52014788250796,662.2420719427254,3455.237847872374,-417.37284442107574,Vision,NoMovement,2
0.017,0.014373334021999935,0.009588124144317638,62.11715986541282,61.25290023201856,0.11530137382231075,-4.718608702454651,0.004312882307162517,0.0024592713406779753,0.0035865400660004937,0.0037221359949473893,-590.9096707143134,3702.6046903813585,-64.52933186253141,662.2823182293989,3455.344117721454,-417.34237988324793,Vision,NoMovement,2
0.018000000000000002,0.014375491783896608,0.009598618727967492,62.11715986541282,61.25290023201856,0.11565244295824947,-4.717210398016377,0.004311673473098001,0.0024754771755794865,0.0035741063504023634,0.003736616424167527,-590.8887777019235,3702.599336769607,-64.53851584255484,662.3225645160724,3455.450387570534,-417.3119153454201,Vision,NoMovement,2
0.019,0.014377555609884646,0.009608836226979436,62.11715986541282,61.25290023201856,0.11600577784708233,-4.715803755857151,0.004310440257033537,0.0024915420035713067,0.003552881970536656,0.003745123599576986,-590.8678846895336,3702.5939831578553,-64.5476998225783,662.3628108027458,3455.5566574196146,-417.2814508075923,Vision,NoMovement,2
0.02,0.01437952604681768,0.009618779466956596,62.11715986541282,61.25290023201856,0.11636138536192607,-4.714388744726116,0.004309687518956856,0.002507245061925152,0.003523806890295482,0.0037477379762289095,-590.8469916771437,3702.588629546104,-64.55688380260175,662.4030570894193,3455.6629272686946,-417.2509862697645,Vision,NoMovement,2
