Time,Filtered_Respiration
7002.290646201936,-7.38064557978496
7002.291645973858,-7.370386281688218
7002.292645745781,-7.360080478488814
7002.293645517704,-7.349728161738635
7002.294645289627,-7.339329323866095
7002.295645061549,-7.328883958177541
7002.296644833472,-7.318392058858627
7002.297644605394,-7.30785362097567
7002.298644377317,-7.297268640476974
7002.2996441492405,-7.286637114194128
7002.300643921163,-7.275959039843264
7002.301643693086,-7.265234416026305
7002.302643465008,-7.254463242232176
7002.303643236932,-7.243645518837989
7002.304643008854,-7.2327812471101955
7002.305642780777,-7.221870429205707
7002.3066425527,-7.210913068173006
7002.307642324622,-7.199909167953208
7002.308642096545,-7.188858733381106
7002.309641868468,-7.177761770186183
7002.310641640391,-7.166618284993598
7002.311641412313,-7.155428285325149
7002.312641184236,-7.144191779600197
7002.313640956158,-7.132908777136569
7002.314640728082,-7.121579288151425
7002.3156405000045,-7.110203323762102
7002.316640271927,-7.098780895986931
7002.31764004385,-7.087312017746027
7002.318639815772,-7.07579670286204
7002.319639587695,-7.064234966060888
7002.320639359618,-7.052626822972449
7002.321639131541,-7.0409722901312435
7002.322638903464,-7.029271384977072
7002.323638675386,-7.017524125855629
7002.32463844731,-7.005730532019089
7002.325638219232,-6.993890623626667
7002.326637991155,-6.98200442174514
7002.327637763077,-6.970071948349347
7002.328637535,-6.958093226322661
7002.329637306922,-6.946068279457421
7002.330637078846,-6.933997132455345
7002.3316368507685,-6.921879810927917
7002.332636622691,-6.90971634139674
7002.333636394614,-6.897506751293858
7002.334636166536,-6.885251068962052
7002.33563593846,-6.872949323655106
7002.336635710382,-6.8606015455380405
7002.337635482305,-6.848207765687325
7002.338635254228,-6.835768016091059
7002.33963502615,-6.8232823296491265
7002.340634798073,-6.810750740173309
7002.341634569996,-6.798173282387392
7002.342634341919,-6.785549991927221
7002.343634113841,-6.772880905340739
7002.344633885764,-6.760166060087989
7002.345633657686,-6.747405494541089
7002.34663342961,-6.734599247984189
7002.3476332015325,-6.721747360613383
7002.348632973455,-6.7088498735366
7002.349632745378,-6.695906828773465
7002.3506325173,-6.682918269255132
7002.351632289223,-6.6698842388240935
7002.352632061146,-6.656804782233957
7002.353631833069,-6.643679945149184
7002.354631604992,-6.630509774144817
7002.355631376914,-6.617294316706159
7002.356631148838,-6.604033621228438
7002.35763092076,-6.590727737016426
7002.358630692683,-6.577376714284054
7002.359630464605,-6.5639806041539845
7002.360630236528,-6.55053945865715
7002.36163000845,-6.537053330732283
7002.362629780374,-6.523522274225398
7002.3636295522965,-6.509946343889256
7002.364629324219,-6.496325595382794
7002.365629096142,-6.482660085270529
7002.366628868064,-6.468949871021931
7002.367628639988,-6.455195011010769
7002.36862841191,-6.4413955645144325
7002.369628183833,-6.427551591713216
7002.370627955756,-6.413663153689588
7002.371627727678,-6.399730312427422
7002.372627499601,-6.385753130811204
7002.373627271524,-6.371731672625212
7002.374627043447,-6.3576660025526595
7002.375626815369,-6.343556186174814
7002.376626587292,-6.329402289970091
7002.377626359215,-6.315204381313127
7002.378626131138,-6.3009625284738116
7002.3796259030605,-6.2866768006163
7002.380625674983,-6.272347267798002
7002.381625446906,-6.257974000968533
7002.382625218828,-6.243557071968639
7002.383624990752,-6.229096553529094
7002.384624762674,-6.214592519269569
7002.385624534597,-6.200045043697481
7002.38662430652,-6.1854542022068175
7002.387624078442,-6.170820071076924
7002.388623850366,-6.156142727471267
7002.389623622288,-6.141422249436177
7002.390623394211,-6.126658715899548
7002.391623166133,-6.111852206669525
7002.392622938056,-6.097002802433161
7002.393622709978,-6.08211058475504
7002.394622481902,-6.067175636075884
7002.3956222538245,-6.052198039711132
7002.396622025747,-6.0371778798494855
7002.39762179767,-6.022115241551426
7002.398621569592,-6.007010210747711
7002.399621341516,-5.991862874237842
7002.400621113438,-5.976673319688514
7002.401620885361,-5.9614416356320366
7002.402620657284,-5.946167911464719
7002.403620429206,-5.930852237445236
7002.404620201129,-5.91549470469297
7002.405619973052,-5.900095405186325
7002.406619744975,-5.884654431761013
7002.407619516897,-5.869171878108312
7002.40861928882,-5.853647838773305
7002.409619060743,-5.838082409153085
7002.410618832666,-5.822475685494947
7002.4116186045885,-5.80682776489455
7002.412618376511,-5.791138745294048
7002.413618148434,-5.775408725480206
7002.414617920356,-5.759637805082481
7002.41561769228,-5.743826084571078
7002.416617464202,-5.727973665254992
7002.417617236125,-5.712080649280015
