Time,Filtered_ECG
6384.8065124130335,0.0010132519652852343
6384.807512184956,0.0009961065559422283
6384.808511956879,0.0009788805301749587
6384.809511728801,0.0009615756655138479
6384.810511500724,0.0009441937556945944
6384.811511272646,0.0009267366100868713
6384.81251104457,0.0009092060531167537
6384.813510816492,0.0008916039236830829
6384.814510588415,0.0008739320745678871
6384.815510360338,0.0008561923718409156
6384.81651013226,0.0008383866942582994
6384.817509904184,0.0008205169326553768
6384.818509676106,0.0008025849893337812
6384.819509448029,0.0007845927774430102
6384.820509219951,0.0007665422203568577
6384.821508991874,0.000748435251045283
6384.8225087637975,0.0007302738114425145
6384.82350853572,0.0007120598518124076
6384.824508307643,0.0006937953301122883
6384.825508079565,0.0006754822113566904
6384.826507851488,0.0006571224669825403
6384.827507623411,0.0006387180742174404
6384.828507395334,0.0006202710154527684
6384.829507167256,0.000601783277623342
6384.830506939179,0.000583256851595399
6384.831506711102,0.0005646937315646251
6384.832506483024,0.0005460959144659239
6384.833506254948,0.0005274653993965901
6384.83450602687,0.0005088041870545096
6384.835505798793,0.0004901142791929638
6384.836505570715,0.0004713976780935504
6384.837505342638,0.0004526563860586359
6384.8385051145615,0.00043389240492461187
6384.839504886484,0.00041510773559703533
6384.840504658407,0.0003963043776084875
6384.841504430329,0.00037748432869969917
6384.842504202252,0.0003586495844241978
6384.843503974175,0.0003398021377764627
6384.844503746098,0.00032094397884337633
6384.84550351802,0.00030207709447864126
6384.846503289943,0.0002832034679998067
6384.847503061866,0.00026432507890759545
6384.848502833788,0.00024544390262733136
6384.849502605712,0.00022656191027241505
6384.850502377634,0.00020768106842996775
6384.851502149557,0.00018880333896894688
6384.852501921479,0.0001699306788712213
6384.853501693402,0.00015106504008627507
6384.8545014653255,0.00013220836941037244
6384.855501237248,0.00011336260839115247
6384.856501009171,9.452969325871855e-05
6384.857500781093,7.571155488433982e-05
6384.858500553016,5.691011876788067e-05
6384.859500324939,3.8127305055020364e-05
6384.860500096862,1.9365028585215156e-05
6384.861499868784,6.251989711982056e-07
6384.862499640707,-1.809027928937661e-05
6384.86349941263,-3.67795066697378e-05
6384.864499184552,-5.544058843702579e-05
6384.865498956476,-7.40716344425048e-05
6384.866498728398,-9.2670758879092e-05
6384.867498500321,-0.00011123608000654767
6384.868498272243,-0.0001297657198449386
6384.869498044166,-0.00014825780383733022
6384.8704978160895,-0.00016671046048307795
6384.871497588012,-0.0001851218209435537
6384.872497359935,-0.0002034900186226232
6384.873497131857,-0.00022181318872463435
6384.87449690378,-0.00024008946779302442
6384.875496675703,-0.0002583169932328466
6384.876496447626,-0.0002764939028205196
6384.877496219548,-0.0002946183342039392
6384.878495991471,-0.00031268842439580147
6384.879495763394,-0.0003307023092626515
6384.880495535316,-0.0003486581230118411
6384.88149530724,-0.0003665539976782899
6384.882495079162,-0.0003843880626127235
6384.883494851085,-0.0004021584439729033
6384.884494623007,-0.00041986326421926244
6384.88549439493,-0.0004375006416162872
6384.8864941668535,-0.00045506868974090565
6384.887493938776,-0.0004725655169990259
6384.888493710699,-0.0004899892261511945
6384.889493482621,-0.0005073379138481336
6384.890493254544,-0.0005246096701766832
6384.891493026467,-0.0005418025782164543
6384.89249279839,-0.0005589147136072966
6384.893492570312,-0.0005759441441275059
6384.894492342235,-0.0005928889292825407
6384.895492114158,-0.0006097471199038845
6384.89649188608,-0.0006265167577575813
6384.897491658004,-0.0006431958751619026
6384.898491429926,-0.0006597824946135695
6384.899491201849,-0.0006762746284219859
6384.900490973771,-0.0006926702783510172
6384.901490745694,-0.0007089674352679797
6384.9024905176175,-0.0007251640787996692
6384.90349028954,-0.0007412581769954191
6384.904490061463,-0.0007572476859973063
6384.905489833385,-0.000773130549717707
6384.906489605308,-0.0007889046995244313
6384.907489377231,-0.0008045680539336618
6384.908489149154,-0.000820118518310915
6384.909488921076,-0.0008355539845802445
6384.910488692999,-0.0008508723309419193
6384.911488464922,-0.0008660714215988317
6384.912488236845,-0.0008811491064919002
6384.913488008768,-0.0008961032210447497
6384.91448778069,-0.0009109315859179841
6384.915487552613,-0.0009256320067734048
6384.916487324535,-0.0009402022740486042
6384.917487096458,-0.0009546401627424213
6384.9184868683815,-0.0009689434322117862
6384.919486640304,-0.0009831098259804802
6384.920486412227,-0.0009971370715602926
6384.921486184149,-0.0010110228802849802
6384.922485956072,-0.0010247649471573578
6384.923485727995,-0.001038360950709784
6384.924485499918,-0.0010518085528783078
6384.92548527184,-0.0010651053988908039
6384.926485043763,-0.001078249117169579
6384.927484815686,-0.0010912373192491455
6384.928484587609,-0.0011040675997101123
6384.929484359532,-0.0011167375361303875
6384.930484131454,-0.0011292446890550768
6384.931483903377,-0.0011415866019865613
6384.932483675299,-0.00115376080139623
6384.933483447222,-0.0011657647967592505
6384.9344832191455,-0.001177596080613604
6384.935482991068,-0.0011892521286444517
6384.936482762991,-0.0012007303997947233
6384.937482534913,-0.0012120283364026676
6384.938482306836,-0.0012231433643669447
6384.939482078759,-0.001234072893339706
6384.940481850682,-0.0012448143169479637
6384.941481622604,-0.001255365013043433
6384.942481394527,-0.001265722343980921
6384.94348116645,-0.001275883656925239
6384.944480938373,-0.0012858462841865185
6384.945480710296,-0.0012956075435837124
6384.946480482218,-0.001305164738835961
6384.947480254141,-0.0013145151599813873
6384.948480026063,-0.0013236560838227804
6384.949479797986,-0.001332584774399533
6384.9504795699095,-0.0013412984834851379
6384.951479341832,-0.0013497944511095415
6384.952479113755,-0.0013580699061056774
6384.953478885677,-0.001366122066679568
6384.9544786576,-0.0013739481410034618
6384.955478429523,-0.0013815453278315695
6384.956478201446,-0.0013889108171380414
6384.957477973368,-0.0013960417907769225
6384.958477745291,-0.0014029354231638836
6384.959477517214,-0.0014095888819795784
6384.960477289137,-0.0014159993288944935
6384.96147706106,-0.0014221639203151693
6384.962476832982,-0.001428079808151667
6384.963476604905,-0.00143374414060616
6384.964476376827,-0.0014391540629825786
6384.96547614875,-0.001444306718517306
6384.9664759206735,-0.0014491992492310446
6384.967475692596,-0.0014538287968021034
6384.968475464519,-0.0014581925034615067
6384.969475236441,-0.0014622875129104388
6384.970475008364,-0.0014661109712605911
6384.971474780287,-0.0014696600279979727
6384.97247455221,-0.00147293183697063
6384.973474324132,-0.0014759235574005728
6384.974474096055,-0.0014786323549199774
6384.975473867978,-0.001481055402631534
6384.976473639901,-0.0014831898821926043
6384.977473411824,-0.0014850329849226765
6384.978473183746,-0.0014865819129334624
6384.979472955669,-0.001487833880280869
6384.980472727591,-0.0014887861141379838
6384.981472499515,-0.0014894358559881834
6384.9824722714375,-0.0014897803628374786
6384.98347204336,-0.0014898169084452597
6384.984471815283,-0.0014895427845727197
6384.985471587205,-0.001488955302248355
6384.986471359128,-0.0014880517930500787
6384.987471131051,-0.0014868296104036016
6384.988470902974,-0.001485286130896802
6384.989470674896,-0.001483418755609855
6384.990470446819,-0.0014812249114609115
6384.991470218742,-0.0014787020525671088
6384.992469990665,-0.0014758476616207085
6384.993469762588,-0.0014726592512801797
6384.99446953451,-0.0014691343655760915
6384.995469306433,-0.0014652705813317265
6384.996469078355,-0.0014610655095983833
6384.997468850279,-0.0014565167971053417
6384.9984686222015,-0.001451622127724423
6384.999468394124,-0.0014463792239489863
6385.000468166047,-0.0014407858483870511
6385.001467937969,-0.0014348398052680732
6385.002467709892,-0.0014285389419627364
6385.003467481815,-0.0014218811505149927
6385.004467253738,-0.001414864369185486
6385.00546702566,-0.001407486584005457
6385.006466797583,-0.001399745830340215
6385.007466569506,-0.0013916401944612862
6385.008466341429,-0.001383167815126388
6385.009466113352,-0.0013743268851664676
6385.010465885274,-0.0013651156530791633
6385.011465657197,-0.0013555324246281887
6385.012465429119,-0.0013455755644483111
6385.013465201043,-0.0013352434976557593
6385.0144649729655,-0.0013245347114640498
6385.015464744888,-0.001313447756805382
6385.016464516811,-0.0013019812499578975
6385.017464288733,-0.0012901338741792517
6385.018464060656,-0.0012779043813470742
6385.019463832579,-0.0012652915936070088
6385.020463604502,-0.0012522944050290604
6385.021463376424,-0.0012389117832729182
6385.022463148347,-0.001225142771262759
6385.02346292027,-0.0012109864888717853
6385.024462692193,-0.0011964421346164593
6385.025462464116,-0.001181508987360086
6385.026462236038,-0.0011661864080251133
6385.027462007961,-0.0011504738413132603
6385.028461779883,-0.0011343708174323612
6385.029461551807,-0.001117876953828625
6385.0304613237295,-0.001100991956922855
6385.031461095652,-0.0010837156238490244
6385.032460867575,-0.0010660478441934975
6385.033460639497,-0.0010479886017330797
6385.03446041142,-0.001029537976170014
6385.035460183343,-0.001010696144861981
6385.036459955266,-0.0009914633845451027
6385.037459727188,-0.0009718400730478971
6385.038459499111,-0.0009518266909940791
6385.039459271034,-0.0009314238234920462
6385.040459042957,-0.000910632161808826
6385.04145881488,-0.0008894525050262008
6385.042458586802,-0.000867885761676649
6385.043458358725,-0.0008459329513566767
6385.044458130647,-0.0008235952063150373
6385.045457902571,-0.0008008737730132804
6385.0464576744935,-0.0007777700136560141
6385.047457446416,-0.0007542854076882464
6385.048457218339,-0.0007304215532571745
6385.049456990261,-0.0007061801686358722
6385.050456762185,-0.0006815630936064512
6385.051456534107,-0.0006565722908004707
6385.05245630603,-0.0006312098469945902
6385.053456077952,-0.0006054779743596769
6385.054455849875,-0.0005793790116617535
6385.055455621798,-0.0005529154254132847
6385.056455393721,-0.0005260898109733569
6385.057455165644,-0.0004989048935953065
6385.058454937566,-0.00047136352942034543
6385.059454709489,-0.0004434687064157259
6385.060454481411,-0.0004152235452560245
6385.061454253335,-0.0003866313001462274
6385.0624540252575,-0.0003576953595854524
6385.06345379718,-0.0003284192470703455
6385.064453569103,-0.0002988066217374024
6385.065453341025,-0.00026886127894366744
6385.066453112949,-0.00023858715078542913
6385.067452884871,-0.0002079883065546533
6385.068452656794,-0.0001770689531329851
6385.069452428716,-0.0001458334353232086
6385.070452200639,-0.00011428623611808993
6385.071451972562,-8.243197690653906e-05
6385.072451744485,-5.0275417617008014e-05
6385.073451516408,-1.7821456797996894e-05
6385.07445128833,1.4924868364518654e-05
6385.075451060253,4.7958382092972006e-05
6385.076450832175,8.127377012765444e-05
6385.077450604099,0.0001148655798999609
6385.0784503760215,0.00014872822076961392
6385.079450147944,0.00018285596432597644
6385.080449919867,0.0002172429447534888
6385.081449691789,0.00025188315926119787
6385.082449463713,0.00028677046857629375
6385.083449235635,0.0003218985975015379
6385.084449007558,0.00035726113553644805
6385.08544877948,0.0003928515375620937
6385.086448551403,0.00042866312458933475
6385.087448323326,0.0004646890845702831
6385.088448095249,0.0005009224732726721
6385.089447867172,0.0005373562152166697
6385.090447639094,0.0005739831046734524
6385.091447411017,0.0006107958067245971
6385.092447182939,0.0006477868583810358
6385.093446954863,0.0006849486697599856
6385.0944467267855,0.0007222735253178907
6385.095446498708,0.0007597535851369951
6385.096446270631,0.000797380886262731
6385.097446042553,0.0008351473440886629
6385.098445814477,0.000873044753785339
6385.099445586399,0.0009110647917690889
6385.100445358322,0.0009491990172065923
6385.101445130244,0.000987438873550943
6385.102444902167,0.0010257756901049513
6385.10344467409,0.0010642006836075568
6385.104444446013,0.0011027049598394414
6385.105444217936,0.0011412795152442282
6385.106443989858,0.0011799152385619687
6385.107443761781,0.0012186029124719576
6385.108443533703,0.001257333215242264
6385.109443305627,0.0012960967223837288
6385.1104430775495,0.001334883908306542
6385.111442849472,0.001373685147977871
6385.112442621395,0.001412490718579351
6385.113442393317,0.0014512908011635203
6385.114442165241,0.0014900754823085121
6385.115441937163,0.00152883475577044
6385.116441709086,0.0015675585241330047
6385.117441481008,0.0016062366004538733
6385.118441252931,0.0016448587099073767
6385.119441024854,0.0016834144914230614
6385.120440796777,0.0017218934993196253
6385.1214405687,0.001760285204933808
6385.122440340622,0.0017985789982439102
6385.123440112545,0.0018367641894877873
6385.124439884467,0.0018748300107753856
6385.125439656391,0.001912765617696146
6385.1264394283135,0.0019505600909218537
6385.127439200236,0.0019882024378057536
6385.128438972159,0.002025681593978957
6385.129438744081,0.0020629864249453443
6385.130438516005,0.0021001057276763086
6385.131438287927,0.002137028232206782
6385.13243805985,0.002173742603234078
6385.133437831772,0.0022102374417211387
6385.134437603695,0.0022465012865058513
6385.1354373756185,0.0022825226159181892
6385.136437147541,0.002318289849407061
6385.137436919464,0.0023537913491788933
6385.138436691386,0.0023890154218501407
6385.139436463309,0.002423950320116065
6385.140436235231,0.002458584244438267
6385.141436007155,0.0024929053447535427
6385.1424357790775,0.002526901722206694
6385.143435551,0.0025605614309099547
6385.144435322923,0.00259387247973167
6385.145435094845,0.0026268228341168416
6385.146434866769,0.0026594004179421155
6385.147434638691,0.0026915931154077436
6385.148434410614,0.0027233887729690397
6385.149434182536,0.002754775201309825
6385.150433954459,0.002785740177360365
6385.151433726383,0.002816271446362325
6385.152433498305,0.0028463567239832596
6385.153433270228,0.002875983698483129
6385.15443304215,0.002905140032935237
6385.155432814073,0.0029338133675038502
6385.156432585995,0.0029619913217805807
6385.157432357919,0.0029896614971814694
6385.1584321298415,0.0030168114794065465
6385.159431901764,0.0030434288409635496
6385.160431673687,0.0030695011437574236
6385.161431445609,0.003095015941747193
6385.162431217533,0.003119960783671847
6385.163430989455,0.0031443232158469498
6385.164430761378,0.0031680907850337404
6385.1654305333,0.0031912510413826317
6385.166430305223,0.0032137915414530683
6385.1674300771465,0.0032356998513118165
6385.168429849069,0.0032569635497118705
6385.169429620992,0.0032775702313542526
6385.170429392914,0.0032975075102350993
6385.171429164837,0.0033167630230805166
6385.172428936759,0.003335324432871749
6385.173428708683,0.0033531794324632574
6385.1744284806055,0.003370315748296305
6385.175428252528,0.003386721144210616
6385.176428024451,0.0034023834253566424
6385.177427796373,0.0034172904422108963
6385.178427568297,0.003431430094696745
6385.179427340219,0.0034447903364130147
6385.180427112142,0.0034573591789726814
6385.181426884064,0.0034691246964538226
6385.182426655987,0.0034800750299648344
6385.183426427911,0.003490198392325667
6385.184426199833,0.003499483072866533
6385.185425971756,0.0035079174423451455
6385.186425743678,0.003515489957983196
6385.187425515601,0.003522189168622369
6385.188425287524,0.0035280037199998805
6385.189425059447,0.0035329223601432294
6385.1904248313695,0.003536933944883628
6385.191424603292,0.003540027443487391
6385.192424375215,0.003542191944404421
6385.193424147137,0.00354341666113282
6385.194423919061,0.0035436909381986294
6385.195423690983,0.003543004257249646
6385.196423462906,0.0035413462432623216
6385.197423234828,0.003538706670860777
6385.198423006751,0.00353507547074699
6385.1994227786745,0.003530442736241276
6385.200422550597,0.0035247987299321677
6385.20142232252,0.0035181338904348046
6385.202422094442,0.003510438839256875
6385.203421866365,0.0035017043877710965
6385.204421638288,0.0034919215442931234
6385.205421410211,0.003481081521263664
6385.206421182133,0.0034691757425334797
6385.207420954056,0.003456195850749773
6385.208420725979,0.003442133714842329
6385.209420497901,0.003426981437607528
6385.210420269825,0.0034107313633880924
6385.211420041747,0.0033933760858460655
6385.21241981367,0.003374908455826099
6385.213419585592,0.0033553215893056027
6385.214419357515,0.003334608875427712
6385.215419129439,0.00331276398461235
6385.216418901361,0.0032897808767399176
6385.217418673284,0.0032656538094013735
6385.218418445206,0.0032403773462076654
6385.219418217129,0.0032139463651506255
6385.220417989052,0.003186356067006644
6385.221417760975,0.0031576019837735933
6385.222417532897,0.0031276799871306753
6385.22341730482,0.0030965862969101567
6385.224417076743,0.0030643174895693065
6385.225416848665,0.0030308705066503525
6385.226416620589,0.002996242663215805
6385.227416392511,0.0029604316562460973
6385.228416164434,0.0029234355729861046
6385.229415936356,0.002885252899226741
6385.230415708279,0.0028458825275074952
6385.2314154802025,0.002805323765225427
6385.232415252125,0.0027635763426358357
6385.233415024048,0.002720640420729479
6385.23441479597,0.002676516598970866
6385.235414567893,0.0026312059228817903
6385.236414339816,0.002584709891453851
6385.237414111739,0.002537030464373303
6385.238413883661,0.0024881700690411335
6385.239413655584,0.002438131607370831
6385.240413427507,0.002386918462345888
6385.241413199429,0.002334534504318721
6385.242412971353,0.002280984097032389
6385.243412743275,0.0022262721033463107
6385.244412515198,0.002170403890647077
6385.24541228712,0.002113385335925518
6385.246412059043,0.002055222830501382
6385.247411830967,0.001995923284377336
6385.248411602889,0.001935494130204517
6385.249411374812,0.0018739433268425269
6385.250411146734,0.0018112793624975802
6385.251410918657,0.001747511257423452
6385.25241069058,0.0016826485661709106
6385.253410462503,0.0016167013793724682
6385.254410234425,0.00154968032505049
6385.255410006348,0.0014815965694380106
6385.256409778271,0.0014124618173029448
6385.257409550193,0.0013422883117677597
6385.258409322117,0.001271088833618055
6385.259409094039,0.0011988767000949041
6385.260408865962,0.00112566576316722
6385.261408637884,0.0010514704072818529
6385.262408409807,0.0009763055465905957
6385.2634081817305,0.0009001866216547459
6385.264407953653,0.000823129595629325
6385.265407725576,0.0007451509499304692
6385.266407497498,0.0006662676793908615
6385.267407269421,0.0005864972869093799
6385.268407041344,0.0005058577776023967
6385.269406813267,0.0004243676524653552
6385.270406585189,0.00034204590155440114
6385.271406357112,0.00025891199669894334
6385.272406129035,0.00017498588375706244
6385.273405900958,9.028797442667422e-05
6385.274405672881,4.839137626266511e-06
6385.275405444803,-8.133930954015485e-05
6385.276405216726,-0.00016822561121856581
6385.277404988648,-0.00025579758262492253
6385.278404760571,-0.0003440326202332084
6385.279404532495,-0.0004329077123146591
6385.280404304417,-0.0005223994498109401
6385.28140407634,-0.0006124840375237601
6385.282403848262,-0.0007031373056031671
6385.283403620185,-0.0007943347213166051
6385.284403392108,-0.0008860514010807041
6385.285403164031,-0.0009782621227377429
6385.286402935953,-0.0010709413380587836
6385.287402707876,-0.001164063185455616
6385.288402479799,-0.0012576015028838785
6385.289402251722,-0.0013515298409200413
6385.290402023645,-0.001445821475995321
6385.291401795567,-0.0015404494237700411
6385.29240156749,-0.0016353864526324445
6385.293401339412,-0.0017306050973064989
6385.294401111335,-0.001826077672553823
6385.2954008832585,-0.0019217762869554952
6385.296400655181,-0.0020176728567601926
6385.297400427104,-0.0021137391197858213
6385.298400199026,-0.0022099466493625246
6385.299399970949,-0.0023062668683056474
6385.300399742872,-0.00240267106290787
6385.301399514795,-0.0024991303969403023
6385.302399286717,-0.002595615925652789
6385.30339905864,-0.00269209860976408
6385.304398830563,-0.0027885493294328005
6385.305398602486,-0.0028849388982004147
6385.306398374409,-0.00298123807689755
6385.307398146331,-0.0030774175875052136
6385.308397918254,-0.0031734481269625548
6385.309397690176,-0.003269300380912937
6385.310397462099,-0.003364945037380193
6385.311397234023,-0.0034603528003670433
6385.312397005945,-0.003555494403367816
6385.313396777868,-0.0036503406227877417
6385.31439654979,-0.0037448622912612892
6385.315396321713,-0.0038390303108621847
6385.316396093636,-0.00393281566619799
6385.317395865559,-0.004026189437382379
6385.318395637481,-0.004119122812878525
6385.319395409404,-0.004211587102207307
6385.320395181327,-0.004303553748514296
6385.32139495325,-0.004394994340989731
6385.322394725173,-0.004485880627135905
6385.323394497095,-0.004576184524876541
6385.324394269018,-0.004665878134502957
6385.32539404094,-0.004754933750451952
6385.326393812863,-0.0048433238729105165
6385.3273935847865,-0.004931021219242638
6385.328393356709,-0.005017998735233583
6385.329393128632,-0.005104229606147233
6385.330392900554,-0.005189687267592177
6385.331392672477,-0.00527434541619249
6385.3323924444,-0.00535817802005936
6385.333392216323,-0.005441159329059967
6385.334391988245,-0.005523263884880277
6385.335391760168,-0.005604466530878672
6385.336391532091,-0.005684742421727506
6385.337391304014,-0.005764067032839871
6385.338391075937,-0.0058424161695790205
6385.339390847859,-0.005919765976248055
6385.340390619782,-0.0059960929448577074
6385.341390391704,-0.0060713739236703005
6385.342390163628,-0.006145586125518286
6385.343389935551,-0.006218707135896106
6385.344389707473,-0.006290714920824492
6385.345389479396,-0.006361587834486574
6385.346389251318,-0.006431304626635385
6385.347389023241,-0.00649984444977241
6385.348388795164,-0.006567186866096768
6385.349388567087,-0.006633311854224522
6385.350388339009,-0.0066981998156774815
6385.351388110932,-0.006761831581140785
6385.352387882855,-0.006824188416488527
6385.353387654778,-0.006885252028576846
6385.354387426701,-0.006945004570804173
6385.355387198623,-0.007003428648438805
6385.356386970546,-0.007060507323714527
6385.357386742468,-0.007116224120695596
6385.358386514392,-0.007170563029912988
6385.3593862863145,-0.007223508512774318
6385.360386058237,-0.007275045505750186
6385.36138583016,-0.007325159424339955
6385.362385602082,-0.007373836166819957
6385.363385374005,-0.007421062117777036
6385.364385145928,-0.007466824151430133
6385.365384917851,-0.007511109634742376
6385.366384689773,-0.007553906430325918
6385.367384461696,-0.007595202899141463
6385.368384233619,-0.007634987902994258
6385.369384005542,-0.0076732508068280015
6385.370383777465,-0.0077099814808179665
6385.371383549387,-0.007745170302264337
6385.37238332131,-0.007778808157286632
6385.373383093232,-0.007810886442319898
6385.374382865156,-0.007841397065413256
6385.375382637079,-0.00787033244733134
6385.376382409001,-0.007897685522459058
6385.377382180924,-0.007923449739510173
6385.378381952846,-0.00794761906204008
6385.379381724769,-0.007970187968763314
6385.380381496692,-0.007991151453676217
6385.381381268615,-0.008010505025985264
6385.382381040537,-0.008028244709841622
6385.38338081246,-0.008044367043882497
6385.384380584383,-0.008058869080579945
6385.385380356306,-0.008071748385397898
6385.386380128229,-0.008083003035758176
6385.387379900151,-0.008092631619816406
6385.388379672074,-0.008100633235048772
6385.389379443996,-0.008107007486650606
6385.39037921592,-0.008111754485747854
6385.3913789878425,-0.008114874847422446
6385.392378759765,-0.008116369688552656
6385.393378531688,-0.008116240625469492
6385.39437830361,-0.008114489771430216
6385.395378075533,-0.008111119733910066
6385.396377847456,-0.008106133611713345
6385.397377619379,-0.008099534991905029
6385.398377391301,-0.008091327946564194
6385.399377163224,-0.00808151702936059
6385.400376935147,-0.008070107271955847
6385.40137670707,-0.008057104180230886
6385.402376478993,-0.008042513730341237
6385.403376250915,-0.008026342364602028
6385.404376022838,-0.008008596987204575
6385.40537579476,-0.00798928495976658
6385.406375566684,-0.007968414096718111
6385.407375338607,-0.007945992660525687
6385.408375110529,-0.00792202935675693
6385.409374882452,-0.007896533328988367
6385.410374654374,-0.007869514153559068
6385.411374426298,-0.007840981834172981
6385.41237419822,-0.007810946796352979
6385.413373970143,-0.0077794198817499605
6385.414373742065,-0.007746412342310707
6385.415373513988,-0.007711935834308562
6385.416373285911,-0.007676002412241414
6385.417373057834,-0.007638624522601788
6385.418372829757,-0.0075998149975240615
6385.419372601679,-0.007559587048314003
6385.420372373602,-0.007517954258865856
6385.421372145524,-0.007474930578972106
6385.422371917448,-0.007430530317531007
6385.4233716893705,-0.007384768135656714
6385.424371461293,-0.00733765903969663
6385.425371233216,-0.007289218374160352
6385.426371005138,-0.0072394618145642815
6385.427370777062,-0.007188405360195743
6385.428370548984,-0.007136065326800169
6385.429370320907,-0.007082458339194705
6385.430370092829,-0.00702760132381146
6385.431369864752,-0.006971511501173564
6385.432369636675,-0.006914206378307167
6385.433369408598,-0.006855703741092603
6385.434369180521,-0.006796021646558088
6385.435368952443,-0.006735178415119354
6385.436368724366,-0.006673192622768828
6385.437368496288,-0.0066100830932179465
6385.438368268212,-0.006545868889996263
6385.439368040135,-0.006480569308510964
6385.440367812057,-0.006414203868070319
6385.44136758398,-0.006346792303874442
6385.442367355902,-0.006278354558976629
6385.443367127826,-0.006208910776218352
6385.444366899748,-0.006138481290140765
6385.445366671671,-0.006067086618875428
6385.446366443593,-0.005994747456016789
6385.447366215516,-0.00592148466247881
6385.448365987439,-0.005847319258337999
6385.449365759362,-0.005772272414665033
6385.450365531285,-0.005696365445347065
6385.451365303207,-0.005619619798902782
6385.45236507513,-0.005542057050292278
6385.453364847052,-0.0054636988927238075
6385.454364618976,-0.005384567129459491
6385.4553643908985,-0.005304683665622052
6385.456364162821,-0.005224070500004593
6385.457363934744,-0.005142749716885312
6385.458363706666,-0.005060743477848996
6385.45936347859,-0.0049780740136169946
6385.460363250512,-0.004894763615887285
6385.461363022435,-0.004810834629186184
6385.462362794357,-0.004726309442733256
6385.46336256628,-0.004641210482320978
6385.464362338203,-0.004555560202210843
6385.465362110126,-0.004469381077047741
6385.466361882049,-0.004382695593794676
6385.467361653971,-0.0042955262436901774
6385.468361425894,-0.004207895514231072
6385.469361197816,-0.004119825881183554
6385.47036096974,-0.004031339800625781
6385.471360741663,-0.003942459701025439
6385.472360513585,-0.003853207975355829
6385.473360285508,-0.0037636069732541492
6385.47436005743,-0.003673678993225592
6385.475359829354,-0.0035834462748968116
6385.476359601276,-0.0034929309913221845
6385.477359373199,-0.0034021552413461336
6385.478359145121,-0.0033111410420246915
6385.479358917044,-0.0032199103211094206
6385.480358688967,-0.0031284849095969108
6385.48135846089,-0.0030368865343472677
6385.482358232813,-0.0029451368107753025
6385.483358004735,-0.002853257235618453
6385.484357776658,-0.0027612691797857794
6385.48535754858,-0.0026691938812925912
6385.486357320504,-0.0025770524382853896
6385.4873570924265,-0.002484865802161835
6385.488356864349,-0.0023926547707903627
6385.489356636272,-0.002300439981833917
6385.490356408194,-0.002208241906182081
6385.491356180118,-0.002116080841495637
6385.49235595204,-0.0020239769058673688
6385.493355723963,-0.0019319500316027022
6385.494355495885,-0.0018400199591236026
6385.495355267808,-0.0017482062309990372
6385.496355039732,-0.0016565281861052271
6385.497354811654,-0.001565004953918871
6385.498354583577,-0.0014736554489464732
6385.499354355499,-0.0013824983652928565
6385.500354127422,-0.0012915521713718484
6385.501353899344,-0.0012008351047620009
6385.502353671268,-0.0011103651672100467
6385.503353443191,-0.0010201601197846071
6385.504353215113,-0.0009302374781824604
6385.505352987036,-0.0008406145081894531
6385.506352758958,-0.0007513082212978845
6385.507352530882,-0.0006623353704819213
6385.508352302804,-0.000573712446132316
6385.509352074727,-0.00048545567215144516
6385.510351846649,-0.0003975810022094542
