Time,Amplitude_Envelope
0.003687518879275036,0.007663131503482472
0.0037500191992627485,0.007663576168785318
0.003812519519250461,0.007664020361767346
0.0038750198392381737,0.007664464077120843
0.003937520159225886,0.007664907309567711
0.0040000204792135985,0.007665350053864047
0.004062520799201311,0.007665792304805293
0.004125021119189024,0.007666234057233329
0.004187521439176736,0.0076666753060430125
0.004250021759164448,0.007667116046181171
0.004312522079152161,0.007667556272639112
0.004375022399139873,0.007667995980450169
0.004437522719127586,0.0076684351646933956
0.004500023039115298,0.007668873820492386
0.004562523359103011,0.007669311943006615
0.0046250236790907236,0.007669749527421689
0.004687523999078435,0.0076701865689419195
0.004750024319066148,0.007670623062786858
0.0048125246390538605,0.007671059004193438
0.004875024959041573,0.007671494388422334
0.004937525279029286,0.007671929210766215
0.005000025599016998,0.007672363466559713
0.005062525919004711,0.00767279715118842
0.005125026238992423,0.007673230260089324
0.005187526558980135,0.007673662788742802
0.005250026878967848,0.007674094732668108
0.00531252719895556,0.0076745260874257195
0.005375027518943273,0.0076749568486164915
0.005437527838930986,0.007675387011874454
0.005500028158918698,0.007675816572859309
0.00556252847890641,0.007676245527251144
0.0056250287988941225,0.007676673870746092
0.005687529118881835,0.007677101599052405
0.005750029438869548,0.00767752870788751
0.00581252975885726,0.007677955192976647
0.005875030078844973,0.007678381050052771
0.0059375303988326855,0.007678806274856644
0.006000030718820397,0.007679230863136524
0.00606253103880811,0.007679654810648203
0.0061250313587958224,0.007680078113156541
0.006187531678783535,0.00768050076643855
0.006250031998771248,0.007680922766287338
0.00631253231875896,0.007681344108517364
0.006375032638746673,0.007681764788972252
0.0064375329587343854,0.007682184803532732
0.006500033278722097,0.007682604148118207
0.00656253359870981,0.007683022818683762
0.006625033918697522,0.007683440811221965
0.006687534238685235,0.007683858121766999
0.0067500345586729476,0.0076842747463901385
0.00681253487866066,0.007684690681187646
0.006875035198648373,0.007685105922272687
0.0069375355186360845,0.007685520465778924
0.007000035838623797,0.007685934307871969
0.00706253615861151,0.007686347444755773
0.007125036478599222,0.007686759872667782
0.007187536798586935,0.0076871715878713805
0.0072500371185746475,0.0076875825866525825
0.00731253743856236,0.0076879928653209055
0.007375037758550072,0.00768840242021488
0.007437538078537784,0.007688811247706708
0.007500038398525497,0.007689219344199406
0.00756253871851321,0.007689626706120786
0.007625039038500922,0.0076900333299192766
0.007687539358488635,0.00769043921206188
0.007750039678476347,0.007690844349035222
0.00781253999846406,0.007691248737350273
0.007875040318451772,0.007691652373549401
0.007937540638439485,0.007692055254208462
0.008000040958427197,0.007692457375928824
0.008062541278414909,0.007692858735330296
0.008125041598402622,0.007693259329059079
0.008187541918390334,0.007693659153806706
0.008250042238378047,0.007694058206321347
0.008312542558365759,0.007694456483401404
0.008375042878353472,0.00769485398187874
0.008437543198341184,0.007695250698603678
0.008500043518328896,0.007695646630439547
0.00856254383831661,0.0076960417742691
0.008625044158304321,0.007696436127009358
0.008687544478292035,0.007696829685627075
0.008750044798279746,0.007697222447143374
0.00881254511826746,0.007697614408621657
0.008875045438255172,0.0076980055671491505
0.008937545758242883,0.007698395919826508
0.009000046078230597,0.007698785463769703
0.009062546398218308,0.007699174196119673
0.009125046718206022,0.007699562114048521
0.009187547038193734,0.0076999492147581
0.009250047358181447,0.007700335495479484
0.009312547678169159,0.007700720953474032
0.00937504799815687,0.007701105586027706
0.009437548318144584,0.007701489390441212
0.009500048638132296,0.007701872364026985
0.00956254895812001,0.007702254504116776
0.009625049278107721,0.0077026358080727235
0.009687549598095434,0.0077030162732914425
0.009750049918083146,0.007703395897201159
0.009812550238070858,0.007703774677262389
0.009875050558058571,0.0077041526109725604
0.009937550878046283,0.007704529695864556
0.010000051198033997,0.007704905929498294
0.010062551518021708,0.007705281309452267
0.010125051838009422,0.007705655833317556
0.010187552157997133,0.007706029498692996
0.010250052477984845,0.007706402303181173
0.010312552797972559,0.007706774244386275
0.01037505311796027,0.007707145319914107
0.010437553437947984,0.00770751552737297
0.010500053757935696,0.007707884864374018
0.010562554077923409,0.00770825332853069
0.01062505439791112,0.007708620917457663
0.010687554717898833,0.007708987628770666
0.010750055037886546,0.007709353460088384
0.010812555357874258,0.007709718409036101
0.010875055677861971,0.0077100824732500815
0.010937555997849683,0.007710445650382938
0.011000056317837396,0.007710807938111359
0.011062556637825108,0.007711169334143623
0.01112505695781282,0.007711529836220644
0.011187557277800533,0.007711889442112989
0.011250057597788245,0.007712248149623759
0.011312557917775959,0.007712605956594754
0.01137505823776367,0.007712962860904325
0.011437558557751384,0.007713318860456566
0.011500058877739095,0.007713673953169783
0.011562559197726807,0.007714028136969242
0.01162505951771452,0.007714381409787116
0.011687559837702232,0.007714733769570748
0.011750060157689946,0.007715085214293619
0.011812560477677658,0.007715435741959386
0.011875060797665371,0.007715785350599237
0.011937561117653083,0.007716134038272488
0.012000061437640794,0.007716481803069957
0.012062561757628508,0.007716828643110095
0.01212506207761622,0.007717174556527766
0.012187562397603933,0.007717519541464963
0.012250062717591645,0.007717863596069309
0.012312563037579358,0.007718206718499498
0.01237506335756707,0.007718548906934508
0.012437563677554784,0.007718890159584839
0.012500063997542495,0.007719230474702373
0.012562564317530207,0.007719569850581048
0.01262506463751792,0.007719908285548004
0.012687564957505632,0.007720245777957606
0.012750065277493346,0.007720582326193122
0.012812565597481057,0.007720917928666382
0.012875065917468771,0.007721252583811719
0.012937566237456483,0.00772158629007993
0.013000066557444194,0.007721919045934773
0.013062566877431908,0.007722250849850726
0.01312506719741962,0.007722581700311366
0.013187567517407333,0.007722911595808757
0.013250067837395045,0.007723240534844026
0.013312568157382758,0.007723568515928968
0.01337506847737047,0.007723895537588336
0.013437568797358182,0.007724221598363433
0.013500069117345895,0.0077245466968183536
0.013562569437333607,0.007724870831546337
0.01362506975732132,0.007725194001170089
0.013687570077309032,0.007725516204338741
0.013750070397296746,0.00772583743973114
0.013812570717284457,0.007726157706062197
0.013875071037272169,0.0077264770020804025
0.013937571357259882,0.007726795326556452
0.014000071677247594,0.007727112678271679
0.014062571997235308,0.007727429056012475
0.01412507231722302,0.007727744458573938
0.014187572637210733,0.007728058884769402
0.014250072957198445,0.0077283723334356695
0.014312573277186156,0.0077286848034316845
0.01437507359717387,0.007728996293638952
0.014437573917161581,0.007729306802963179
0.014500074237149295,0.007729616330328838
0.014562574557137007,0.007729924874670317
0.01462507487712472,0.007730232434931484
0.014687575197112432,0.007730539010074026
0.014750075517100144,0.007730844599082826
0.014812575837087857,0.007731149200964286
0.014875076157075569,0.007731452814745483
0.014937576477063282,0.0077317554394748
0.015000076797050994,0.007732057074216543
0.015062577117038707,0.007732357718043086
0.01512507743702642,0.007732657370035555
0.015187577757014131,0.007732956029292221
0.015250078077001844,0.007733253694933356
0.015312578396989556,0.007733550366100602
0.01537507871697727,0.007733846041959308
0.015437579036964981,0.007734140721702679
0.015500079356952695,0.007734434404547937
0.015562579676940407,0.007734727089724973
0.01562507999692812,0.007735018776466464
0.01568758031691583,0.007735309464005128
0.015750080636903543,0.007735599151577919
0.015812580956891257,0.007735887838433314
0.01587508127687897,0.007736175523839106
0.01593758159686668,0.007736462207090983
0.016000081916854394,0.007736747887519427
0.016062582236842107,0.007737032564488786
0.016125082556829817,0.007737316237391872
0.01618758287681753,0.007737598905652518
0.016250083196805244,0.007737880568735379
0.016312583516792958,0.007738161226150556
0.016375083836780668,0.007738440877451759
0.01643758415676838,0.007738719522236169
0.016500084476756095,0.007738997160145958
0.016562584796743805,0.00773927379086346
0.016625085116731518,0.007739549414101463
0.01668758543671923,0.007739824029601001
0.016750085756706945,0.007740097637137018
0.016812586076694655,0.007740370236519365
0.01687508639668237,0.007740641827585866
0.016937586716670082,0.007740912410193669
0.017000087036657792,0.007741181984211384
0.017062587356645505,0.007741450549511513
0.01712508767663322,0.007741718105965563
0.017187587996620932,0.0077419846534458134
0.017250088316608642,0.0077422501918346185
0.017312588636596356,0.00774251472103567
0.01737508895658407,0.007742778240977944
0.01743758927657178,0.007743040751611572
0.017500089596559493,0.007743302252905231
0.017562589916547206,0.007743562744846233
0.01762509023653492,0.007743822227435286
0.01768759055652263,0.007744080700678876
0.017750090876510343,0.007744338164590514
0.017812591196498057,0.0077445946192003946
0.017875091516485767,0.007744850064561037
0.01793759183647348,0.00774510450074376
0.018000092156461193,0.007745357927834331
0.018062592476448907,0.00774561034593123
0.018125092796436617,0.007745861755141998
0.01818759311642433,0.007746112155582254
0.018250093436412044,0.007746361547382411
0.018312593756399754,0.007746609930693026
0.018375094076387467,0.007746857305682616
0.01843759439637518,0.007747103672535701
0.018500094716362894,0.007747349031452747
0.018562595036350604,0.007747593382645645
0.018625095356338318,0.007747836726331083
0.01868759567632603,0.007748079062729026
0.01875009599631374,0.00774832039207112
0.018812596316301455,0.00774856071461846
0.018875096636289168,0.0077488000306753305
0.01893759695627688,0.0077490383405874105
0.01900009727626459,0.00774927564472981
0.019062597596252305,0.007749511943494717
0.01912509791624002,0.007749747237281295
0.01918759823622773,0.007749981526488247
0.019250098556215442,0.007750214811511626
0.019312598876203155,0.0077504470927491804
0.01937509919619087,0.007750678370608278
0.01943759951617858,0.007750908645514925
0.019500099836166292,0.0077511379179243
0.019562600156154006,0.007751366188330375
0.019625100476141716,0.007751593457265962
0.01968760079612943,0.00775181972529077
0.019750101116117143,0.007752044992979994
0.019812601436104856,0.007752269260920948
0.019875101756092566,0.0077524925297092605
0.01993760207608028,0.0077527147999410986
0.020000102396067993,0.007752936072208971
0.020062602716055703,0.00775315634710476
0.020125103036043417,0.0077533756252274565
0.02018760335603113,0.007753593907193682
0.020250103676018844,0.0077538111936472425
0.020312603996006554,0.007754027485260439
0.020375104315994267,0.007754242782728103
0.02043760463598198,0.00775445708676591
0.02050010495596969,0.007754670398114541
0.020562605275957404,0.007754882717539285
0.020625105595945117,0.0077550940458229085
0.02068760591593283,0.007755304383758261
0.02075010623592054,0.007755513732143158
0.020812606555908254,0.0077557220917762355
0.020875106875895968,0.007755929463453161
0.020937607195883678,0.007756135847963541
0.02100010751587139,0.007756341246088694
0.021062607835859105,0.007756545658600265
0.021125108155846818,0.0077567490862596716
0.021187608475834528,0.007756951529818353
0.02125010879582224,0.007757152990018817
0.021312609115809955,0.0077573534675964735
0.021375109435797665,0.007757552963282217
0.02143760975578538,0.007757751477805769
0.021500110075773092,0.007757949011899567
0.021562610395760805,0.007758145566302833
0.021625110715748515,0.0077583411417663966
0.02168761103573623,0.007758535739059559
0.021750111355723942,0.007758729358976393
0.021812611675711652,0.007758922002335388
0.021875111995699366,0.007759113669975487
0.02193761231568708,0.0077593043627594595
0.022000112635674793,0.007759494081582233
0.022062612955662503,0.0077596828273721625
0.022125113275650216,0.007759870601084357
0.02218761359563793,0.007760057403693356
0.02225011391562564,0.007760243236187691
0.022312614235613353,0.007760428099565024
0.022375114555601067,0.007760611994827277
0.02243761487558878,0.007760794922976055
0.02250011519557649,0.007760976885008527
0.022562615515564204,0.007761157881913864
0.022625115835551917,0.007761337914670667
0.022687616155539627,0.007761516984246151
0.02275011647552734,0.007761695091597121
0.022812616795515054,0.007761872237671759
0.022875117115502767,0.007762048423411329
0.022937617435490477,0.00776222364975155
0.02300011775547819,0.0077623979176236904
0.023062618075465904,0.007762571227955375
0.023125118395453614,0.0077627435816711166
0.023187618715441328,0.007762914979692592
0.02325011903542904,0.007763085422938649
0.023312619355416755,0.007763254912325054
0.023375119675404465,0.007763423448763947
0.023437619995392178,0.007763591033163002
0.02350012031537989,0.007763757666424272
0.0235626206353676,0.007763923349442664
0.023625120955355315,0.00776408808310406
0.02368762127534303,0.007764251868283326
0.023750121595330742,0.007764414705843367
0.023812621915318452,0.007764576596636255
0.023875122235306166,0.007764737541506331
0.02393762255529388,0.007764897541294401
0.02400012287528159,0.007765056596842418
0.024062623195269302,0.007765214708998354
0.024125123515257016,0.007765371878621855
0.02418762383524473,0.007765528106592036
0.02425012415523244,0.007765683393814943
0.024312624475220153,0.007765837741223479
0.024375124795207866,0.007765991149770465
0.02443762511519558,0.007766143620425948
0.02450012543518329,0.007766295154179956
0.024562625755171003,0.007766445752040024
0.024625126075158717,0.007766595415021127
0.024687626395146427,0.007766744144135324
0.02475012671513414,0.007766891940386807
0.024812627035121854,0.007767038804774444
0.024875127355109567,0.00776718473830112
0.024937627675097277,0.0077673297419840895
0.02500012799508499,0.007767473816858173
0.025062628315072704,0.00776761696397373
0.025125128635060414,0.007767759184399512
0.025187628955048127,0.007767900479228715
0.02525012927503584,0.0077680408495773515
0.025312629595023554,0.007768180296574741
0.025375129915011264,0.0077683188213534425
0.025437630234998978,0.007768456425041734
0.02550013055498669,0.007768593108759414
0.0255626308749744,0.007768728873618278
0.025625131194962115,0.007768863720726566
0.02568763151494983,0.00776899765119475
0.025750131834937542,0.007769130666141665
0.02581263215492525,0.007769262766701098
0.025875132474912965,0.007769393954025519
0.02593763279490068,0.007769524229281782
0.02600013311488839,0.007769653593640854
0.026062633434876102,0.007769782048272086
0.026125133754863816,0.007769909594349439
0.02618763407485153,0.007770036233068033
0.02625013439483924,0.007770161965662795
0.026312634714826953,0.007770286793418448
0.026375135034814666,0.007770410717663383
0.026437635354802376,0.007770533739753472
0.02650013567479009,0.0077706558610625455
0.026562635994777803,0.007770777082984279
0.026625136314765516,0.007770897406933266
0.026687636634753226,0.007771016834339462
0.02675013695474094,0.007771135366640924
0.026812637274728653,0.007771253005277352
0.026875137594716363,0.0077713697516837875
0.026937637914704077,0.007771485607286539
0.02700013823469179,0.007771600573504324
0.027062638554679504,0.00777171465175508
0.027125138874667214,0.007771827843467067
0.027187639194654927,0.007771940150090024
0.02725013951464264,0.007772051573097915
0.02731263983463035,0.007772162113981589
0.027375140154618064,0.007772271774241843
0.027437640474605778,0.007772380555387059
0.02750014079459349,0.00777248845892826
0.0275626411145812,0.007772595486373448
0.027625141434568914,0.007772701639230976
0.027687641754556628,0.007772806919019913
0.027750142074544338,0.0077729113272752386
0.02781264239453205,0.007773014865544714
0.027875142714519765,0.007773117535386646
0.02793764303450748,0.0077732193383703106
0.02800014335449519,0.007773320276071483
0.028062643674482902,0.007773420350065732
0.028125143994470615,0.007773519561926893
0.028187644314458325,0.007773617913228811
0.02825014463444604,0.007773715405551663
0.028312644954433752,0.007773812040497138
0.028375145274421466,0.0077739078197019895
0.028437645594409176,0.007774002744837607
0.02850014591439689,0.007774096817599827
0.028562646234384603,0.007774190039698384
0.028625146554372313,0.007774282412848484
0.028687646874360026,0.007774373938763172
0.02875014719434774,0.007774464619146904
0.028812647514335453,0.007774554455692968
0.028875147834323163,0.007774643450086102
0.028937648154310876,0.0077747316040083355
0.02900014847429859,0.007774818919145478
0.0290626487942863,0.007774905397193349
0.029125149114274013,0.007774991039863444
0.029187649434261727,0.007775075848888757
0.02925014975424944,0.007775159826031072
0.02931265007423715,0.007775242973087286
0.029375150394224864,0.007775325291887129
0.029437650714212577,0.00777540678428248
0.029500151034200287,0.007775487452141199
0.029562651354188,0.007775567297349777
0.029625151674175714,0.007775646321814103
0.029687651994163428,0.007775724527454055
0.029750152314151138,0.0077758019161974735
0.02981265263413885,0.007775878489976016
0.029875152954126565,0.007775954250721584
0.029937653274114275,0.007776029200362726
0.030000153594101988,0.007776103340821265
0.0300626539140897,0.007776176674009372
0.030125154234077415,0.007776249201827014
0.030187654554065125,0.00777632092615985
0.03025015487405284,0.007776391848877855
0.030312655194040552,0.007776461971835031
0.030375155514028262,0.007776531296869981
0.030437655834015975,0.007776599825806729
0.03050015615400369,0.0077766675604554305
0.030562656473991402,0.00777673450261283
0.030625156793979112,0.007776800654062563
0.030687657113966826,0.007776866016575275
0.03075015743395454,0.0077769305919086215
0.03081265775394225,0.007776994381807148
0.030875158073929963,0.007777057388002073
0.030937658393917676,0.007777119612211022
0.03100015871390539,0.007777181056137666
0.0310626590338931,0.0077772417214713565
0.031125159353880813,0.007777301609886692
0.031187659673868526,0.007777360723043085
0.03125015999385624,0.007777419062584299
0.03131266031384395,0.007777476630137975
0.03137516063383166,0.0077775334273151525
0.03143766095381938,0.007777589455709859
0.03150016127380709,0.0077776447168989606
0.0315626615937948,0.00777769921244233
0.031625161913782514,0.007777752943883285
0.031687662233770224,0.007777805912749039
0.03175016255375794,0.00777785812055118
0.03181266287374565,0.007777909568786115
0.03187516319373336,0.007777960258935528
0.03193766351372108,0.007778010192466786
0.03200016383370879,0.007778059370833342
0.0320626641536965,0.007778107795475071
0.032125164473684215,0.007778155467818574
0.032187664793671925,0.0077782023892773765
0.032250165113659635,0.0077782485612520585
0.03231266543364735,0.0077782939851302555
0.03237516575363506,0.007778338662286517
0.03243766607362278,0.0077783825940819906
0.03250016639361049,0.007778425781863916
0.0325626667135982,0.007778468226964879
0.032625167033585915,0.007778509930701891
0.032687667353573625,0.007778550894375631
0.032750167673561335,0.007778591119270578
0.03281266799354905,0.007778630606656313
0.03287516831353676,0.007778669357789725
0.03293766863352447,0.007778707373917713
0.03300016895351219,0.007778744656280322
0.0330626692734999,0.007778781206114329
0.03312516959348761,0.00777881702465713
0.033187669913475326,0.00777885211315062
0.033250170233463036,0.007778886472845677
0.03331267055345075,0.007778920105008578
0.03337517087343846,0.007778953010926819
0.03343767119342617,0.007778985191908275
0.03350017151341389,0.0077790166492769175
0.0335626718334016,0.007779047384376105
0.03362517215338931,0.007779077398577053
0.03368767247337703,0.007779106693280224
0.03375017279336474,0.007779135269908593
0.03381267311335245,0.007779163129900025
0.033875173433340164,0.007779190274701245
0.033937673753327874,0.007779216705762072
0.034000174073315584,0.0077792424245292915
0.0340626743933033,0.007779267432440882
0.03412517471329101,0.007779291730922369
0.03418767503327873,0.007779315321387184
0.03425017535326644,0.007779338205240772
0.03431267567325415,0.00777936038388629
0.034375175993241865,0.00777938185873023
0.034437676313229575,0.0077794026311884725
0.034500176633217285,0.007779422702694212
0.034562676953205,0.007779442074704396
0.03462517727319271,0.007779460748697442
0.03468767759318042,0.007779478726164286
0.03475017791316814,0.0077794960086012156
0.03481267823315585,0.007779512597504327
0.03487517855314356,0.0077795284943641555
0.034937678873131275,0.007779543700666992
0.035000179193118985,0.007779558217903067
0.0350626795131067,0.00777957204757111
0.03512517983309441,0.007779585191174717
0.03518768015308212,0.0077795976502161865
0.03525018047306984,0.007779609426191923
0.03531268079305755,0.007779620520588885
0.03537518111304526,0.007779630934881293
0.035437681433032976,0.007779640670528227
0.035500181753020686,0.0077796497289730265
0.035562682073008396,0.007779658111644393
0.03562518239299611,0.007779665819958132
0.03568768271298382,0.0077796728553187235
0.03575018303297153,0.007779679219120489
0.03581268335295925,0.007779684912748346
0.03587518367294696,0.007779689937578144
0.03593768399293468,0.007779694294976608
0.03600018431292239,0.007779697986300826
0.0360626846329101,0.007779701012897308
0.036125184952897814,0.007779703376100581
0.036187685272885524,0.007779705077231413
0.036250185592873234,0.007779706117595249
0.03631268591286095,0.007779706498482122
0.03637518623284866,0.007779706221168741
0.03643768655283637,0.007779705286922043
0.03650018687282409,0.007779703697003342
0.0365626871928118,0.007779701452673543
0.03662518751279951,0.0077796985551998495
0.036687687832787225,0.00777969500586078
0.036750188152774935,0.007779690805943597
0.03681268847276265,0.007779685956734206
0.03687518879275036,0.007779680459508439
0.03693768911273807,0.007779674315532985
0.03700018943272579,0.007779667526074906
0.0370626897527135,0.007779660092410617
0.03712519007270121,0.007779652015825814
0.037187690392688925,0.007779643297607166
0.037250190712676635,0.007779633939033588
0.037312691032664345,0.0077796239413737735
0.03737519135265206,0.007779613305891587
0.03743769167263977,0.007779602033857291
0.03750019199262748,0.00777959012655897
0.0375626923126152,0.007779577585305549
0.03762519263260291,0.007779564411420844
0.037687692952590626,0.007779550606239387
0.037750193272578336,0.0077795361711067565
0.037812693592566046,0.007779521107375224
0.03787519391255376,0.0077795054163937345
0.03793769423254147,0.007779489099501749
0.03800019455252918,0.007779472158032829
0.0380626948725169,0.007779454593322926
0.03812519519250461,0.007779436406714552
0.03818769551249232,0.0077794175995596114
0.03825019583248004,0.007779398173229656
0.03831269615246775,0.007779378129127187
0.03837519647245546,0.007779357468685912
0.038437696792443174,0.007779336193361989
0.038500197112430884,0.007779314304624702
0.0385626974324186,0.007779291803949013
0.03862519775240631,0.007779268692808575
0.03868769807239402,0.00777924497266916
0.03875019839238174,0.00777922064498469
0.03881269871236945,0.0077791957111981065
0.03887519903235716,0.007779170172746424
0.038937699352344875,0.00777914403106746
0.039000199672332585,0.00777911728760658
0.039062699992320295,0.007779089943823823
0.03912520031230801,0.007779062001202824
0.03918770063229572,0.007779033461259059
0.03925020095228343,0.007779004325539172
0.03931270127227115,0.007778974595609826
0.03937520159225886,0.007778944273048408
0.039437701912246576,0.007778913359441461
0.039500202232234286,0.007778881856381382
0.039562702552221996,0.007778849765457417
0.03962520287220971,0.007778817088248586
0.03968770319219742,0.007778783826323791
0.03975020351218513,0.007778749981248177
0.03981270383217285,0.007778715554593457
0.03987520415216056,0.007778680547947625
0.03993770447214827,0.007778644962917013
0.040000204792135986,0.007778608801122683
0.040062705112123696,0.007778572064202036
0.040125205432111406,0.007778534753814958
0.04018770575209912,0.00777849687164361
0.04025020607208683,0.007778458419384814
0.04031270639207455,0.007778419398742092
0.04037520671206226,0.007778379811419839
0.04043770703204997,0.007778339659118333
0.04050020735203769,0.007778298943528984
0.0405627076720254,0.007778257666330344
0.04062520799201311,0.007778215829185921
0.040687708312000824,0.007778173433744229
0.040750208631988534,0.007778130481640256
0.040812708951976244,0.007778086974496992
0.04087520927196396,0.00777804291392645
0.04093770959195167,0.00777799830153003
0.04100020991193938,0.007777953138898288
0.0410627102319271,0.0077779074276101085
0.04112521055191481,0.007777861169231269
0.041187710871902525,0.007777814365312802
0.041250211191890235,0.007777767017390327
0.041312711511877945,0.007777719126985448
0.04137521183186566,0.007777670695608986
0.04143771215185337,0.007777621724765152
0.04150021247184108,0.007777572215956099
0.0415627127918288,0.007777522170686504
0.04162521311181651,0.007777471590468762
0.04168771343180422,0.007777420476830093
0.041750213751791936,0.007777368831319025
0.041812714071779646,0.007777316655504978
0.041875214391767356,0.007777263950973835
0.04193771471175507,0.0077772107193304985
0.04200021503174278,0.007777156962206726
0.0420627153517305,0.0077771026812622395
0.04212521567171821,0.007777047878178012
0.04218771599170592,0.007776992554648803
0.042250216311693636,0.007776936712377491
0.042312716631681346,0.007776880353069847
0.042375216951669056,0.007776823478429191
0.04243771727165677,0.007776766090151184
0.04250021759164448,0.007776708189919475
0.04256271791163219,0.007776649779403759
0.04262521823161991,0.007776590860261137
0.04268771855160762,0.007776531434139598
0.04275021887159533,0.007776471502681866
0.04281271919158305,0.0077764110675290895
0.04287521951157076,0.007776350130324121
0.042937719831558474,0.007776288692714121
0.043000220151546184,0.007776226756353355
0.043062720471533894,0.007776164322907507
0.04312522079152161,0.007776101394056346
0.04318772111150932,0.007776037971490633
0.04325022143149703,0.007775974056911262
0.04331272175148475,0.00777590965203703
0.04337522207147246,0.007775844758611115
0.04343772239146017,0.007775779378401295
0.043500222711447885,0.007775713513197356
0.043562723031435595,0.007775647164801598
0.043625223351423305,0.007775580335015018
0.04368772367141102,0.0077755130256308425
0.04375022399139873,0.007775445238435835
0.04381272431138645,0.007775376975214658
0.04387522463137416,0.007775308237756719
0.04393772495136187,0.0077752390278605825
0.044000225271349586,0.007775169347331881
0.044062725591337296,0.007775099197978505
0.044125225911325006,0.007775028581606667
0.04418772623131272,0.007774957500017368
0.04425022655130043,0.007774885955002489
0.04431272687128814,0.0077748139483417005
0.04437522719127586,0.00777474148180207
0.04443772751126357,0.007774668557141049
0.04450022783125128,0.007774595176111521
0.044562728151238996,0.007774521340467407
0.044625228471226706,0.007774447051969097
0.04468772879121442,0.007774372312389309
0.04475022911120213,0.007774297123520736
0.04481272943118984,0.007774221487182888
0.04487522975117756,0.00777414540522129
0.04493773007116527,0.007774068879500571
0.04500023039115298,0.007773991911903208
0.0450627307111407,0.007773914504334851
0.04512523103112841,0.007773836658724975
0.04518773135111612,0.007773758377020476
0.045250231671103834,0.0077736796611786035
0.045312731991091544,0.007773600513161809
0.045375232311079254,0.0077735209349331725
0.04543773263106697,0.0077734409284518375
0.04550023295105468,0.007773360495668716
0.0455627332710424,0.007773279638522944
0.04562523359103011,0.00777319835893983
0.04568773391101782,0.007773116658830921
0.045750234231005535,0.007773034540095603
0.045812734550993245,0.007772952004623035
0.045875234870980955,0.007772869054293769
0.04593773519096867,0.0077727856909809104
0.04600023551095638,0.007772701916550839
0.04606273583094409,0.007772617732863486
0.04612523615093181,0.007772533141772142
0.04618773647091952,0.007772448145122804
0.04625023679090723,0.007772362744753041
0.046312737110894946,0.007772276942490369
0.046375237430882656,0.007772190740150286
0.04643773775087037,0.007772104139534841
0.04650023807085808,0.007772017142432982
0.04656273839084579,0.007771929750623187
0.04662523871083351,0.0077718419658777006
0.04668773903082122,0.007771753789967403
0.04675023935080893,0.007771665224666874
0.046812739670796646,0.007771576271760239
0.046875239990784356,0.007771486933049125
0.046937740310772066,0.007771397210360236
0.04700024063075978,0.007771307105545413
0.04706274095074749,0.007771216620474981
0.0471252412707352,0.0077711257570354806
0.04718774159072292,0.007771034517132862
0.04725024191071063,0.0077709429026904305
0.04731274223069835,0.007770850915639279
0.04737524255068606,0.0077707585579082005
0.04743774287067377,0.0077706658314179
0.047500243190661484,0.007770572738081084
0.047562743510649194,0.007770479279808277
0.047625243830636904,0.007770385458517814
0.04768774415062462,0.00777029127614517
0.04775024447061233,0.0077701967346448875
0.04781274479060004,0.0077701018359879045
0.04787524511058776,0.007770006582165002
0.04793774543057547,0.007769910975194623
