right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
-669.5763279698131,3790.619662865383,41.10972794036896,-621.0725720433438,3758.654675624382,33.16738286207417,-586.7139973643475,3745.8491806616066,8.686228403936134,-568.0041553899613,3751.5805995429046,-16.618801727037923,-553.6649525591566,3759.8808738770736,-37.21838984514102,-603.6902597187626,3736.991968376752,-28.6253403719779,-573.4996903047489,3744.536640741241,-62.56713669021355,-560.5738464577536,3766.36127285128,-70.81702274096723,-559.1645985274796,3793.423414947642,-71.38813204870058,-633.8260451176528,3773.5541488327094,-40.32303308766659,-601.3427340758927,3773.954422105657,-75.42301219683306,-588.5117896909833,3793.405237866994,-83.52592966335263,-586.8765489478532,3820.102252301862,-83.76648006197942,-661.7644878872022,3811.814480087184,-46.44853647686995,-632.4181929040592,3812.8190742744346,-80.34237774043689,-617.7463808086045,3824.7793746634015,-88.04307721139162,-613.4565428453949,3845.08952697366,-89.84404287874905,-686.1621132650688,3849.3472125344174,-48.38186701318766,-664.7709197401692,3853.807702055481,-79.31185287349466,-650.5705138432209,3861.139301904694,-88.68616575402687,-644.0701509608657,3874.323083368827,-91.91389877594966
-664.5216689776078,3778.4195995027544,39.19105888497995,-620.8165087553989,3766.1855565242763,31.34491483581556,-590.1938912377218,3765.0205696197263,8.606753008166248,-572.9258475432755,3771.110601600819,-17.36661648466153,-559.1630517659745,3776.27211276396,-38.382622221421265,-605.350649697972,3741.6968280934716,-26.668436069851218,-576.4023515706756,3752.912215029565,-60.393777014790196,-563.0986345118496,3774.105837757887,-67.83737975511458,-561.0283995523284,3798.528454393805,-67.93729239340854,-632.1835236311946,3767.1200289881494,-37.71101995020742,-600.4473103010326,3774.4079142846435,-70.32936873814002,-587.5488117341944,3795.989228475989,-75.44663291979384,-585.9723527330254,3822.311329229029,-73.53043549276963,-655.185048092594,3793.955603208284,-43.241038556207975,-626.2453584357929,3802.478610420255,-73.81249449527172,-612.6523366161289,3819.376277685088,-77.85298804899845,-609.9832995984631,3842.27559377931,-76.63276816257354,-673.3086118363267,3818.628126127768,-44.787999009517975,-650.9750600727939,3828.8432215549874,-71.70811780540996,-637.9889486097368,3842.188434973722,-77.37305311001262,-633.5739283772297,3860.4343142790467,-77.69485510734776
-662.2171514386963,3773.56079888316,36.82705955149513,-620.2747288277917,3768.613039267266,29.963727576109342,-591.1170526289319,3771.9793590001614,8.299372620103114,-574.7060259223507,3778.3345240307335,-17.910047802113986,-561.1148987742977,3781.8549370147903,-38.79342344204007,-606.4355928605779,3744.460552826601,-26.15102682935801,-577.6122937416147,3757.013533195272,-59.58558669071811,-563.7962494265208,3776.4722660227408,-66.10505910607885,-561.4479390346019,3798.40646947997,-65.87150708136834,-632.0434207331758,3765.4581122596446,-36.82924487848038,-600.2329858955828,3775.4753592604798,-67.94172591215477,-586.8429054159695,3796.3231594475424,-71.16272631928348,-585.0870709081638,3820.7211014689624,-68.22180349357512,-652.7513726359274,3787.3148737979495,-41.893219713738006,-623.7124299626788,3798.966469783525,-70.4016450307043,-610.4948812017816,3817.060018523143,-72.30421424183787,-608.5697635197406,3839.73660252017,-69.57285194007727,-667.6971355323471,3805.8995866941527,-43.09877774059672,-645.0627752191157,3818.658355061405,-67.7348343594005,-632.5976607303749,3834.136655984101,-71.45696434694057,-629.0944406805544,3853.6127957032418,-70.33628924088764
-662.2944183066423,3774.5479424458663,34.644790847853834,-619.7339234626452,3767.006899307253,29.192868714933827,-590.2585362170329,3769.1031202309896,7.82077296955123,-574.2077279794147,3775.6627833328903,-18.222147305777966,-560.3418989206745,3778.8994142843794,-38.45426522963469,-606.9871122676923,3745.5772840065342,-26.8893080355186,-577.7175681508187,3757.1812434738713,-59.90696757135035,-563.7001688910924,3774.908010468417,-65.83363492712903,-561.6095068211027,3795.530000128118,-65.53160293927904,-633.0492120612355,3767.5389550052137,-37.46968891282227,-600.893039534523,3776.75319710253,-68.0227709970421,-586.810540798452,3795.060722462017,-70.87522471186205,-584.6656172537134,3817.0962499230986,-68.11245289858412,-653.7979341297315,3789.8301060023705,-42.17686550694381,-624.6236926151777,3800.8228646995076,-70.01787944497629,-611.0872514224421,3817.1385173516564,-71.66037927115863,-608.8950157700642,3837.675751809932,-68.94396786251774,-668.4830338825885,3808.518219761602,-43.01225854042056,-646.4311658992457,3821.1703317715774,-67.13257763227863,-633.8648905717105,3835.5336639408292,-70.828778726451,-630.0879638573316,3853.246401874897,-69.75230321617809
-662.4839701074322,3775.2592676055524,33.55811624321078,-619.6891496584485,3766.0311122326616,28.927150638489156,-590.0713173920014,3766.9582101448636,7.360851631184424,-574.2105659960886,3773.402375193222,-18.52013733987198,-560.0659402969977,3776.841001748968,-38.17663586882605,-607.3993358210942,3746.4419193094573,-27.61581763034804,-578.1830744752011,3756.396015203988,-60.170230369535496,-564.7453883724756,3774.4712653314436,-66.35459225437582,-563.4342265093467,3796.1855198886483,-66.28657631759833,-633.8530993655265,3769.145186480049,-38.14754936094162,-601.9762576571499,3777.2768600133213,-68.43131052961625,-587.8344025106776,3794.788967617025,-72.01608410622066,-585.8285798254819,3817.0646932540144,-69.93249036170015,-655.014198612967,3792.2520989893997,-42.57532910222261,-626.2443446816166,3802.1354215277834,-70.40049842216477,-612.5996261594523,3817.7045443449697,-72.88811189404261,-610.2814475807434,3838.092492122316,-70.78851222408684,-670.2335095119168,3812.3491661694934,-43.03428969381477,-649.026795888595,3824.586286104184,-67.24863603870313,-636.5303769342487,3838.3198629791254,-71.74069340900255,-632.6605484125424,3855.6170923491272,-71.29037778718329
-661.8699986924292,3774.234758375711,33.46877059140006,-620.1999451195147,3768.0337377899873,28.80054989832029,-591.1432531584429,3769.801745915345,6.756748108180207,-575.3368639487077,3775.345407311508,-19.32740609181423,-561.493095129763,3779.2413881081234,-39.00312521425499,-607.7016493102223,3747.2314793727815,-27.75443217040994,-579.2670893010401,3756.825145342708,-59.965652185509086,-566.7527364664776,3776.5244522859334,-66.63447932501376,-566.1086284685505,3799.6801657467336,-66.77212486754873,-633.8824532835777,3768.5161277286993,-38.12547997291705,-602.9928156427746,3777.3206231995596,-68.05330673283642,-589.7227400718502,3796.3127732558723,-72.23052997714098,-588.6182203881699,3820.7890569591145,-70.60467992867666,-655.0116077936522,3790.944775020448,-42.39954843154936,-627.1439526110462,3801.326402921103,-70.15586870007303,-614.2432618927083,3818.4284455799157,-73.23037011676317,-612.7418303804916,3840.9964985781626,-71.57970751952446,-670.5078609766564,3811.381718203893,-42.69428203941552,-649.7126456291477,3824.181482867034,-66.74557043120151,-637.8793033290705,3839.006428149748,-71.57757366869596,-634.9219314059474,3858.1008555809126,-71.49423925315318
-661.4289362540451,3774.8341565394217,33.4953093531053,-620.782080050328,3771.773636115848,28.32624040282253,-592.0283133333012,3773.9146026581834,5.5400356994969355,-576.2476033298339,3778.1496153124153,-21.13554001286387,-563.3203269829327,3782.584117130339,-41.292015543527846,-607.4729214408337,3747.062431554758,-27.909445982472967,-580.6145136690008,3759.6553800111697,-59.96613181127994,-568.3735385479872,3778.359007391975,-65.75797237489995,-566.912726801449,3797.6466934923137,-65.39727235106241,-633.4046757921453,3766.881757854992,-37.942564992775495,-604.1332845537485,3778.776340767444,-67.53702243772753,-591.6184732211107,3797.5467343677924,-70.83783332594348,-590.4310925720841,3819.6523362699,-68.9410773547926,-654.5142317342129,3788.562692948997,-42.14065947900757,-628.1545167294486,3801.790126896188,-69.56441024408551,-616.0253852887679,3818.958823959827,-71.7084527067024,-614.6935790794766,3839.6280370216477,-69.80860466590194,-670.2713956708396,3808.975845223409,-42.564963737250366,-650.0434105910216,3824.0585544880632,-66.12371580931931,-638.7218789293743,3838.6121747046477,-69.92547242638993,-636.1157664946521,3856.072371123396,-69.31574833515141
-661.7754054688857,3778.0678108157354,33.147618175617254,-620.7100232252892,3774.5051457504424,27.423620649022105,-591.7246233211828,3775.537102439277,3.825565817012686,-576.4052386641215,3779.4804029467923,-23.49233682891774,-564.2539342139072,3783.6745773987714,-43.99345762546203,-606.5089912484286,3745.834489892101,-28.595673051696902,-582.253006699302,3764.502640902244,-60.67798542947381,-569.4499740615615,3778.399354850377,-63.94068361608653,-565.3407587449218,3787.2081108975794,-62.15613357853892,-632.6359299986852,3765.449294499222,-38.17921104478068,-605.7096241428671,3782.1817933356688,-67.73117072901817,-592.7266808011595,3796.671375519675,-68.7766141417858,-588.9115803899781,3808.4773893224356,-65.77114001480439,-653.9117297310489,3786.9567891350384,-42.213188860700086,-629.9333882996247,3804.944596506409,-69.27934405323042,-617.4138998650881,3817.985366010944,-69.07714738175241,-613.7396987356575,3828.675492710314,-66.00827950907531,-669.9393567854968,3807.389996471856,-42.810938593693216,-651.4846980609218,3826.5019397352453,-65.87676279902406,-639.6603935507392,3837.254203036021,-67.46445980321715,-634.9717109736213,3845.858355144176,-65.32955391027018
-661.9998109215147,3780.3434715298813,32.6612411325573,-619.5638760388031,3774.0405616046396,26.63917708479543,-590.7556942741404,3774.6123936272957,2.6560751009521364,-576.5270235697252,3780.099465642503,-24.91314207710472,-564.3129281982864,3782.935679706628,-45.30015105626569,-605.2540762513167,3744.601058094202,-29.306815874502412,-583.8178909989299,3768.1332839284432,-61.622313408239464,-570.4793418146589,3777.7703989787124,-62.605751365872685,-563.8716091158656,3777.283168387166,-59.15991649333451,-631.6407999708672,3764.2621052772615,-38.58373744761933,-607.038801092871,3784.635014540736,-68.46197244457994,-592.9380276231079,3794.461786442029,-67.56014823196199,-585.8413309950399,3795.615087616566,-63.086238729635596,-652.8615552010332,3785.2499715308495,-42.37161266160695,-631.2631508702648,3807.0460658058305,-69.40480414677481,-617.6716910004229,3815.2317220854134,-67.15708494786577,-610.7592183409412,3815.0791303332962,-62.513383521621854,-668.7596332421807,3805.121307692382,-42.95733148067995,-652.5809170462222,3827.5989927153573,-65.8496311344347,-639.7973847285407,3834.060058339375,-65.53620077204204,-631.9789342329816,3832.7596738539933,-61.73233828939351
-661.2439247701584,3778.9908115685676,32.36949923495254,-617.8560182301937,3770.757741625165,26.459414067115464,-590.0500365283553,3772.8077199379054,2.777956049851986,-576.9927521488812,3780.5882977670813,-24.564306384447736,-564.3009202953203,3782.269398250233,-44.685958251748325,-604.4164055190829,3744.1699311705006,-29.327105415022185,-584.446911054407,3767.7470676789335,-62.01284037692003,-571.1875387293976,3777.238445671585,-62.41477733919054,-564.1798449362911,3775.403201385751,-57.779689597515315,-630.7668726588048,3763.2835464863224,-38.64749740820238,-607.1834354066945,3783.5594439240876,-68.96087524802876,-592.7279902122182,3792.5906527121356,-67.55482053561221,-584.8586758063822,3791.5635667554748,-61.90205797981414,-651.5982757979082,3783.1397497879743,-42.339300936574304,-630.8578474366211,3804.9370920014244,-69.68608701706606,-616.9700512409265,3812.1338014908597,-66.99959090202825,-609.1478030708155,3809.540153341839,-61.226324484134956,-666.9710342106737,3801.8764964071624,-42.83709523106201,-651.7174529369127,3824.3763328742752,-65.94942032737464,-638.7529752036563,3829.972979389011,-65.24079897213632,-629.850724742237,3826.111988616908,-60.6117253963408
