LSL_Time,Video_P1_Channel 1
6700.95697565816,25763.0
6700.959032304722,25764.0
6700.961088951283,25764.0
6700.963145597845,25764.0
6700.965202244407,25764.0
6700.967258890968,25764.0
6700.96931553753,25764.0
6700.971372184092,25764.0
6700.973428830653,25764.0
6700.9754854772145,25765.0
6700.977542123776,25765.0
6700.979598770337,25765.0
6700.981655416899,25765.0
6700.983712063461,25765.0
6700.985768710022,25765.0
6700.987825356584,25765.0
6700.989882003145,25765.0
6700.991938649707,25766.0
6700.993995296269,25766.0
6700.99605194283,25766.0
6700.998108589391,25766.0
6701.000165235953,25766.0
6701.002221882514,25766.0
6701.004278529076,25766.0
6701.006335175638,25766.0
6701.008391822199,25767.0
6701.010448468761,25767.0
6701.012505115323,25767.0
6701.014561761884,25767.0
6701.0166184084455,25767.0
6701.018675055007,25767.0
6701.020731701568,25767.0
6701.02278834813,25767.0
6701.024844994692,25767.0
6701.026901641253,25768.0
6701.028958287815,25768.0
6701.031014934377,25768.0
6701.033071580938,25768.0
6701.0351282275,25768.0
6701.037184874061,25768.0
6701.039241520622,25768.0
6701.041298167184,25769.0
6701.043354813745,25769.0
6701.045411460307,25769.0
6701.047468106869,25769.0
6701.04952475343,25769.0
6701.051581399992,25769.0
6701.053638046554,25769.0
6701.055694693115,25769.0
6701.0577513396765,25770.0
6701.059807986238,25770.0
6701.061864632799,25770.0
6701.063921279361,25770.0
6701.065977925922,25770.0
6701.068034572484,25770.0
6701.070091219046,25770.0
6701.072147865607,25770.0
6701.074204512169,25771.0
6701.076261158731,25771.0
6701.078317805292,25771.0
6701.0803744518535,25771.0
6701.082431098415,25771.0
6701.084487744976,25771.0
6701.086544391538,25771.0
6701.0886010381,25771.0
6701.090657684661,25771.0
6701.092714331223,25771.0
6701.094770977785,25772.0
6701.096827624346,25772.0
6701.098884270908,25772.0
6701.100940917469,25772.0
6701.10299756403,25772.0
6701.105054210592,25772.0
6701.107110857153,25773.0
6701.109167503715,25773.0
6701.111224150277,25773.0
6701.113280796838,25773.0
6701.1153374434,25773.0
6701.117394089962,25773.0
6701.119450736523,25773.0
6701.1215073830845,25773.0
6701.123564029646,25774.0
6701.125620676207,25774.0
6701.127677322769,25774.0
6701.129733969331,25774.0
6701.131790615892,25774.0
6701.133847262454,25774.0
6701.135903909016,25774.0
6701.137960555577,25774.0
6701.140017202139,25775.0
6701.1420738486995,25775.0
6701.144130495261,25775.0
6701.146187141823,25775.0
6701.148243788384,25775.0
6701.150300434946,25775.0
6701.152357081508,25775.0
6701.154413728069,25775.0
