LSL_Time,PLUX_P2_nSeq,PLUX_P2_ECG0,PLUX_P2_EMG1,PLUX_P2_EMG2,PLUX_P2_RIP3
6636.820020752725,1320405.0,-0.0027000000700354576,-0.00880999956279993,0.0021299999207258224,14.545000076293945
6636.821020524648,1320406.0,-0.006649999879300594,-0.011629999615252018,-0.0020000000949949026,14.621000289916992
6636.822020296571,1320407.0,-0.008980000391602516,-0.009809999726712704,-0.0030900000128895044,14.581000328063965
6636.823020068494,1320408.0,-0.008799999952316284,0.006719999946653843,0.0020000000949949026,14.605999946594238
6636.824019840416,1320409.0,-0.009610000066459179,0.019530000165104866,-0.000539999979082495,14.605999946594238
6636.825019612339,1320410.0,-0.008630000054836273,0.013810000382363796,-0.00418000016361475,14.593999862670898
6636.826019384262,1320411.0,-0.006560000125318766,0.004769999999552965,-0.0012700000079348683,14.458999633789062
6636.827019156184,1320412.0,-0.003590000094845891,-0.001449999981559813,0.0027199999894946814,14.770999908447266
6636.828018928108,1320413.0,-0.0007600000244565308,-0.003949999809265137,0.0002300000051036477,14.404000282287598
6636.82901870003,1320414.0,0.00022000000171829015,-0.007449999917298555,-0.0036800000816583633,14.404000282287598
6636.830018471953,1320415.0,0.00018000000272877514,-0.01988999918103218,-0.00949000008404255,14.368000030517578
6636.831018243875,1320416.0,-0.0008999999845400453,-0.021619999781250954,-0.005179999861866236,14.66100025177002
6636.832018015798,1320417.0,-0.000539999979082495,-0.015080000273883343,-0.007449999917298555,14.32800006866455
6636.8330177877215,1320418.0,0.000539999979082495,-0.013439999893307686,-0.0010400000028312206,14.840999603271484
6636.834017559644,1320419.0,0.0014400000218302011,0.0028200000524520874,0.003449999960139394,14.473999977111816
6636.835017331567,1320420.0,0.005210000090301037,0.008630000054836273,-0.001230000052601099,14.470999717712402
6636.836017103489,1320421.0,0.005210000090301037,0.008899999782443047,0.004360000137239695,14.772000312805176
6636.837016875412,1320422.0,0.003640000009909272,0.011629999615252018,0.004720000084489584,14.916999816894531
6636.838016647334,1320423.0,0.002520000096410513,0.007180000189691782,-0.0025400000158697367,14.70300006866455
6636.839016419258,1320424.0,0.001979999942705035,0.0021299999207258224,-0.004900000058114529,14.581000328063965
6636.84001619118,1320425.0,0.0023399998899549246,0.009720000438392162,-0.0016299999551847577,14.767000198364258
6636.841015963103,1320426.0,0.0008999999845400453,0.007079999893903732,0.007079999893903732,14.746000289916992
6636.842015735026,1320427.0,-0.000539999979082495,-0.000590000010561198,0.003909999970346689,14.788999557495117
6636.843015506948,1320428.0,-0.0023399998899549246,-0.0008200000156648457,0.008080000057816505,14.550999641418457
6636.844015278872,1320429.0,-0.0034099998883903027,-0.003809999907389283,0.00418000016361475,14.940999984741211
6636.845015050794,1320430.0,-0.0034099998883903027,-0.01834999956190586,-0.008539999835193157,14.789999961853027
6636.846014822717,1320431.0,-0.004129999782890081,-0.016759999096393585,-0.005859999917447567,14.99899959564209
6636.847014594639,1320432.0,-0.0053900000639259815,-0.00044999999227002263,0.010579999536275864,15.022000312805176
6636.848014366562,1320433.0,-0.0048500001430511475,0.006719999946653843,-0.003539999946951866,14.960000038146973
6636.8490141384855,1320434.0,-0.004129999782890081,0.004000000189989805,-0.003220000071451068,14.842000007629395
6636.850013910408,1320435.0,-0.004490000195801258,0.003269999986514449,-0.0018599999602884054,14.597000122070312
6636.851013682331,1320436.0,-0.003640000009909272,-0.003909999970346689,-0.00880999956279993,14.9350004196167
6636.852013454253,1320437.0,-0.0034099998883903027,-0.00041000000783242285,-0.00418000016361475,14.815999984741211
6636.853013226176,1320438.0,-0.0026100000832229853,0.02969999983906746,-0.005590000189840794,14.739999771118164
6636.854012998099,1320439.0,-0.00279000005684793,0.044319998472929,-0.011579999700188637,14.54800033569336
6636.855012770022,1320440.0,-0.0027000000700354576,0.04527999833226204,-0.004449999891221523,14.916999816894531
6636.856012541944,1320441.0,-0.0024300001095980406,0.013530000112950802,0.0033599999733269215,15.081999778747559
6636.857012313867,1320442.0,-0.0012600000482052565,-0.013439999893307686,-0.0030900000128895044,14.99899959564209
6636.85801208579,1320443.0,-0.00018000000272877514,-0.029839999973773956,0.005770000163465738,14.960000038146973
6636.859011857712,1320444.0,0.0007600000244565308,-0.035599999129772186,0.0013599999947473407,14.928000450134277
6636.860011629636,1320445.0,0.00039999998989515007,-0.018890000879764557,-0.010169999673962593,15.074000358581543
6636.861011401558,1320446.0,0.0008999999845400453,-0.015080000273883343,-0.0012700000079348683,14.975000381469727
6636.862011173481,1320447.0,0.0034099998883903027,-0.022299999371170998,0.001449999981559813,14.876999855041504
6636.863010945403,1320448.0,0.004490000195801258,-0.0017300000181421638,-0.00018000000272877514,15.111000061035156
6636.864010717326,1320449.0,0.004670000169426203,0.025520000606775284,0.00875999964773655,15.194999694824219
6636.8650104892495,1320450.0,0.005750000011175871,-0.0016299999551847577,0.004360000137239695,15.145999908447266
6636.866010261172,1320451.0,0.0064199999906122684,-0.028880000114440918,0.0016299999551847577,14.937999725341797
6636.867010033095,1320452.0,0.006289999932050705,-0.01744000054895878,0.007269999943673611,15.239999771118164
6636.868009805017,1320453.0,0.0034099998883903027,-0.008899999782443047,-0.0036299999337643385,15.032999992370605
6636.86900957694,1320454.0,0.0017999999690800905,-0.010490000247955322,-0.0063599999994039536,15.241999626159668
6636.870009348863,1320455.0,0.0016599999507889152,0.014580000191926956,0.004000000189989805,15.210000038146973
6636.871009120786,1320456.0,0.003100000089034438,0.021709999069571495,0.0006799999973736703,15.166999816894531
6636.872008892708,1320457.0,0.003590000094845891,0.013849999755620956,-0.000539999979082495,14.777000427246094
6636.873008664631,1320458.0,0.0034099998883903027,-0.0019499999471008778,-0.000910000002477318,15.093999862670898
6636.874008436554,1320459.0,0.0027000000700354576,-0.004900000058114529,-0.007269999943673611,15.180999755859375
6636.875008208477,1320460.0,0.0023399998899549246,-0.03142999857664108,-0.004900000058114529,15.053999900817871
6636.8760079804,1320461.0,0.002520000096410513,-0.03505999967455864,0.0,14.996000289916992
6636.877007752322,1320462.0,0.0024300001095980406,-0.03505999967455864,0.0051299999468028545,14.902000427246094
6636.878007524245,1320463.0,0.0031399999279528856,-0.018799999728798866,0.003949999809265137,15.218999862670898
6636.879007296167,1320464.0,0.004670000169426203,-0.016979999840259552,-0.006630000192672014,15.163000106811523
