LSL_Time,PLUX_P2_nSeq,PLUX_P2_ECG0,PLUX_P2_EMG1,PLUX_P2_EMG2,PLUX_P2_RIP3
6740.493369826205,1424102.0,-0.010739999823272228,0.0064500002190470695,-0.00880999956279993,-0.4970000088214874
6740.494369598127,1424103.0,-0.011230000294744968,-0.00044999999227002263,0.000590000010561198,-0.5889999866485596
6740.49536937005,1424104.0,-0.009789999574422836,0.005810000002384186,-0.003449999960139394,-0.5680000185966492
6740.496369141973,1424105.0,-0.008179999887943268,-0.000859999970998615,-0.001769999973475933,-0.5370000004768372
6740.497368913896,1424106.0,-0.007280000019818544,-0.0059899999760091305,0.0012700000079348683,-0.5130000114440918
6740.498368685819,1424107.0,-0.007009999826550484,0.002859999891370535,-0.00044999999227002263,-0.29899999499320984
6740.499368457741,1424108.0,-0.007189999800175428,-0.00031999999191612005,-0.0012700000079348683,-0.44600000977516174
6740.500368229664,1424109.0,-0.006020000204443932,-0.006899999920278788,-0.0008200000156648457,-0.25
6740.501368001587,1424110.0,-0.005570000037550926,-0.002360000042244792,0.003590000094845891,-0.21799999475479126
6740.50236777351,1424111.0,-0.007369999773800373,0.0017300000181421638,0.0020000000949949026,-0.20100000500679016
6740.503367545432,1424112.0,-0.009700000286102295,0.004900000058114529,-0.0021299999207258224,-0.21199999749660492
6740.504367317355,1424113.0,-0.010739999823272228,-0.00044999999227002263,0.005450000055134296,-0.21400000154972076
6740.505367089278,1424114.0,-0.011409999802708626,-0.001820000004954636,0.0012700000079348683,-0.3109999895095825
6740.506366861201,1424115.0,-0.011859999969601631,0.0010900000343099236,-0.00535999983549118,-0.14800000190734863
6740.507366633124,1424116.0,-0.010870000347495079,-0.0012700000079348683,-0.007809999864548445,-0.11599999666213989
6740.508366405046,1424117.0,-0.010780000127851963,-0.0059899999760091305,-0.009170000441372395,-0.09200000017881393
6740.509366176969,1424118.0,-0.009879999794065952,-0.003269999986514449,-0.004040000028908253,-0.03400000184774399
6740.510365948891,1424119.0,-0.009789999574422836,-0.007079999893903732,-0.0076299998909235,-0.16500000655651093
6740.511365720815,1424120.0,-0.009340000338852406,-0.0017300000181421638,-0.005900000222027302,0.03099999949336052
6740.512365492737,1424121.0,-0.007189999800175428,-0.0022299999836832285,0.0013599999947473407,-0.1080000028014183
6740.51336526466,1424122.0,-0.005030000116676092,-0.00041000000783242285,0.0028200000524520874,-0.08900000154972076
6740.514365036583,1424123.0,-0.003590000094845891,0.0015399999683722854,0.003809999907389283,-0.07500000298023224
6740.515364808505,1424124.0,-0.0017500000540167093,-0.005090000107884407,-0.004540000110864639,0.08500000089406967
6740.516364580428,1424125.0,-0.002469999948516488,-0.00031999999191612005,-0.0020000000949949026,-0.017999999225139618
6740.517364352351,1424126.0,-0.0022499999031424522,0.0017300000181421638,0.002409999957308173,0.18000000715255737
6740.518364124274,1424127.0,-0.0031399999279528856,-0.005539999809116125,-0.007180000189691782,0.16200000047683716
6740.519363896196,1424128.0,-0.005439999978989363,-0.003449999960139394,-0.0017300000181421638,0.19200000166893005
6740.520363668119,1424129.0,-0.007189999800175428,-0.004089999943971634,0.002360000042244792,0.20100000500679016
6740.521363440042,1424130.0,-0.00800000037997961,-0.004449999891221523,-0.00418000016361475,0.1459999978542328
6740.522363211965,1424131.0,-0.009879999794065952,0.0030900000128895044,0.0012700000079348683,0.23800000548362732
6740.523362983888,1424132.0,-0.01257999986410141,0.0006799999973736703,0.0015399999683722854,0.31700000166893005
6740.52436275581,1424133.0,-0.014019999653100967,0.005040000192821026,-0.0013599999947473407,0.37400001287460327
6740.525362527733,1424134.0,-0.0142000000923872,-0.0007699999841861427,-0.007269999943673611,0.4090000092983246
6740.526362299655,1424135.0,-0.013120000250637531,-0.003449999960139394,-0.002859999891370535,0.4169999957084656
6740.527362071578,1424136.0,-0.012400000356137753,0.0021299999207258224,0.0029100000392645597,0.28700000047683716
6740.528361843501,1424137.0,-0.010780000127851963,-0.0063599999994039536,-0.0033199999015778303,0.4880000054836273
6740.529361615424,1424138.0,-0.009700000286102295,-0.006899999920278788,-0.005630000028759241,0.3479999899864197
6740.530361387347,1424139.0,-0.0083600003272295,-0.0033199999015778303,0.001820000004954636,0.5070000290870667
6740.531361159269,1424140.0,-0.008270000107586384,0.0016299999551847577,-0.0022299999836832285,0.5249999761581421
6740.532360931192,1424141.0,-0.00773000018671155,0.003269999986514449,0.003449999960139394,0.5490000247955322
6740.533360703115,1424142.0,-0.005929999984800816,-0.00044999999227002263,0.005309999920427799,0.4970000088214874
6740.534360475038,1424143.0,-0.007189999800175428,-0.0076299998909235,-0.0014100000262260437,0.6039999723434448
6740.53536024696,1424144.0,-0.008580000139772892,0.0012700000079348683,-0.0027199999894946814,0.5139999985694885
6740.536360018883,1424145.0,-0.01051000040024519,-0.003000000026077032,-0.007809999864548445,0.5630000233650208
6740.537359790806,1424146.0,-0.01181000005453825,-0.005900000222027302,-0.007079999893903732,0.6200000047683716
6740.538359562729,1424147.0,-0.012040000408887863,-0.004449999891221523,-0.0006799999973736703,0.5979999899864197
6740.539359334652,1424148.0,-0.01257999986410141,-0.004540000110864639,-0.0036299999337643385,0.7509999871253967
6740.540359106574,1424149.0,-0.01348000019788742,0.0036800000816583633,-0.0024500000290572643,0.6320000290870667
6740.541358878497,1424150.0,-0.011859999969601631,-0.002630000002682209,-0.0010000000474974513,0.8379999995231628
6740.542358650419,1424151.0,-0.007550000213086605,0.0010000000474974513,0.00044999999227002263,0.8730000257492065
6740.543358422343,1424152.0,-0.007369999773800373,-0.0007300000288523734,-0.0063599999994039536,0.8799999952316284
6740.544358194265,1424153.0,-0.00773000018671155,0.002360000042244792,-0.005179999861866236,0.9459999799728394
6740.545357966188,1424154.0,-0.007459999993443489,0.000539999979082495,-0.0019099999917671084,0.925000011920929
6740.546357738111,1424155.0,-0.008089999668300152,0.00031999999191612005,0.008539999835193157,0.8700000047683716
6740.547357510033,1424156.0,-0.008270000107586384,-0.005630000028759241,-0.002319999970495701,0.9750000238418579
6740.548357281956,1424157.0,-0.00800000037997961,-0.0020000000949949026,0.002950000111013651,1.0069999694824219
6740.549357053879,1424158.0,-0.007009999826550484,-0.003590000094845891,0.004360000137239695,1.034999966621399
6740.550356825802,1424159.0,-0.00674000009894371,0.005090000107884407,-0.004360000137239695,1.059000015258789
6740.551356597724,1424160.0,-0.0071000000461936,0.004629999864846468,0.0030900000128895044,0.9459999799728394
6740.552356369647,1424161.0,-0.007009999826550484,-0.000539999979082495,-0.0007300000288523734,1.1080000400543213
6740.55335614157,1424162.0,-0.005570000037550926,-0.002859999891370535,-0.005539999809116125,1.0010000467300415
6740.554355913493,1424163.0,-0.0028800000436604023,-0.007269999943673611,-0.0027199999894946814,1.0190000534057617
6740.555355685416,1424164.0,0.0003600000054575503,-0.004360000137239695,-0.0016299999551847577,1.0440000295639038
6740.556355457338,1424165.0,0.0013899999903514981,0.00018000000272877514,-0.0030900000128895044,1.2269999980926514
6740.557355229261,1424166.0,0.0008999999845400453,0.0016299999551847577,0.00014000000373926014,1.1109999418258667
6740.558355001183,1424167.0,0.0017999999690800905,-0.006899999920278788,0.0012700000079348683,1.2599999904632568
6740.559354773107,1424168.0,0.0025599999353289604,0.0021800000686198473,-0.004629999864846468,1.1660000085830688
6740.560354545029,1424169.0,0.004000000189989805,0.003909999970346689,-0.005270000081509352,1.1779999732971191
6740.561354316952,1424170.0,0.003640000009909272,-0.0027199999894946814,-0.004720000084489584,1.218000054359436
6740.562354088875,1424171.0,0.002520000096410513,0.003590000094845891,-0.0012700000079348683,1.3660000562667847
6740.563353860797,1424172.0,0.00279000005684793,-0.0063599999994039536,0.003590000094845891,1.2879999876022339
6740.564353632721,1424173.0,0.0026100000832229853,-0.00571999978274107,0.0006799999973736703,1.5080000162124634
6740.565353404643,1424174.0,0.0008999999845400453,0.0017300000181421638,-0.000910000002477318,1.3899999856948853
6740.566353176566,1424175.0,-0.000539999979082495,0.005900000222027302,-0.005090000107884407,1.3919999599456787
6740.567352948488,1424176.0,-0.0008999999845400453,0.00418000016361475,-0.004360000137239695,1.4220000505447388
6740.568352720411,1424177.0,-0.0012600000482052565,-0.003449999960139394,0.0059899999760091305,1.534999966621399
6740.569352492334,1424178.0,-0.0015300000086426735,-0.005900000222027302,0.0010000000474974513,1.4470000267028809
6740.570352264257,1424179.0,-0.0012600000482052565,-0.0003600000054575503,-0.004269999917596579,1.6710000038146973
6740.57135203618,1424180.0,-0.0002699999895412475,-0.005270000081509352,-0.0007300000288523734,1.5199999809265137
