LSL_Time,PLUX_P1_nSeq,PLUX_P1_ECG0,PLUX_P1_EMG1,PLUX_P1_EMG2,PLUX_P1_RESPIRATION3
6481.006177260308,1163405.0,-0.009970000013709068,-0.0045900000259280205,0.005040000192821026,0.43977001309394836
6481.007177032523,1163406.0,-0.010420000180602074,-0.010940000414848328,-0.0027699999045580626,0.43977001309394836
6481.0081768047385,1163407.0,-0.011049999855458736,0.00031999999191612005,-0.007309999782592058,0.4368000030517578
6481.009176576954,1163408.0,-0.015449999831616879,-0.0013200000394135714,-0.0063599999994039536,0.44196999073028564
6481.010176349169,1163409.0,-0.02345000021159649,-0.0016299999551847577,0.0002300000051036477,0.4349200129508972
6481.011176121385,1163410.0,-0.028929999098181725,0.005309999920427799,0.0016299999551847577,0.44192999601364136
6481.012175893599,1163411.0,-0.032340001314878464,0.0022299999836832285,0.00031999999191612005,0.4349699914455414
6481.013175665815,1163412.0,-0.03342000022530556,0.004720000084489584,-0.004410000052303076,0.44150999188423157
6481.01417543803,1163413.0,-0.032839998602867126,-0.002360000042244792,0.00031999999191612005,0.4264500141143799
6481.015175210246,1163414.0,-0.03127000108361244,-0.0002699999895412475,-0.000590000010561198,0.43849000334739685
6481.016174982461,1163415.0,-0.029200000688433647,-0.000590000010561198,0.001820000004954636,0.4232900142669678
6481.017174754676,1163416.0,-0.02889000065624714,0.0020000000949949026,-0.0007699999841861427,0.4397299885749817
6481.018174526891,1163417.0,-0.02776000089943409,0.01104000024497509,-0.002319999970495701,0.43230998516082764
6481.019174299106,1163418.0,-0.026149999350309372,0.0071299998089671135,-0.000590000010561198,0.4327700138092041
6481.020174071322,1163419.0,-0.02507000043988228,0.005770000163465738,0.0037700000684708357,0.4375799894332886
6481.021173843537,1163420.0,-0.024210000410676003,0.004310000222176313,0.0019099999917671084,0.43094000220298767
6481.022173615753,1163421.0,-0.021199999377131462,-0.0018599999602884054,0.00031999999191612005,0.4299300014972687
6481.023173387967,1163422.0,-0.015449999831616879,-0.001500000013038516,-0.001769999973475933,0.433459997177124
6481.024173160183,1163423.0,-0.010200000368058681,-0.004860000219196081,4.999999873689376e-05,0.4302099943161011
6481.025172932398,1163424.0,-0.005710000172257423,-0.01063000038266182,-0.0033599999733269215,0.42923998832702637
6481.026172704614,1163425.0,-0.00215999991632998,-0.01711999997496605,0.005450000055134296,0.4339100122451782
6481.027172476829,1163426.0,-0.003590000094845891,-0.0045900000259280205,0.0024500000290572643,0.41536998748779297
6481.028172249044,1163427.0,-0.009840000420808792,0.011939999647438526,-0.004410000052303076,0.430620014667511
6481.029172021259,1163428.0,-0.01779000088572502,0.006130000110715628,-0.0063599999994039536,0.4315299987792969
6481.030171793474,1163429.0,-0.0243500005453825,0.004410000052303076,-0.005950000137090683,0.4125800132751465
6481.03117156569,1163430.0,-0.029200000688433647,-0.002589999930933118,0.0010400000028312206,0.42952001094818115
6481.032171337905,1163431.0,-0.03189999982714653,-0.007079999893903732,-0.0011399999493733048,0.42493999004364014
6481.033171110121,1163432.0,-0.03423000127077103,-0.003719999920576811,-0.0013599999947473407,0.42407000064849854
6481.034170882335,1163433.0,-0.03539999946951866,0.003949999809265137,0.0011399999493733048,0.4274100065231323
6481.035170654551,1163434.0,-0.03612000122666359,0.010400000028312206,0.0019499999471008778,0.4268600046634674
6481.036170426766,1163435.0,-0.03508000075817108,0.010850000195205212,0.0030900000128895044,0.41047999262809753
6481.037170198982,1163436.0,-0.034860000014305115,0.008129999972879887,0.00031999999191612005,0.42480000853538513
6481.038169971197,1163437.0,-0.0340999998152256,0.006810000166296959,0.0019499999471008778,0.42677000164985657
6481.039169743412,1163438.0,-0.03149000182747841,0.0015899999998509884,-0.00041000000783242285,0.4197700023651123
6481.040169515627,1163439.0,-0.027310000732541084,-0.0019099999917671084,-0.00041000000783242285,0.42594999074935913
6481.041169287842,1163440.0,-0.02314000017940998,0.000859999970998615,0.002360000042244792,0.4195899963378906
6481.042169060058,1163441.0,-0.018689999356865883,-0.0031300000846385956,-0.00044999999227002263,0.4109799861907959
6481.043168832273,1163442.0,-0.0142000000923872,0.0019099999917671084,0.001230000052601099,0.421779990196228
6481.044168604488,1163443.0,-0.008980000391602516,-0.0012700000079348683,-0.004040000028908253,0.42113998532295227
6481.045168376703,1163444.0,-0.0027000000700354576,0.0013200000394135714,-0.0033199999015778303,0.40452998876571655
6481.046168148919,1163445.0,-0.00044999999227002263,0.0010000000474974513,-0.0010400000028312206,0.41753000020980835
6481.047167921134,1163446.0,-0.0008999999845400453,-0.002319999970495701,0.00031999999191612005,0.4206799864768982
6481.04816769335,1163447.0,-0.004579999949783087,-0.0007699999841861427,-0.003539999946951866,0.4148299992084503
6481.049167465565,1163448.0,-0.011590000241994858,-0.007670000195503235,-0.0022700000554323196,0.4138199985027313
6481.0501672377795,1163449.0,-0.021290000528097153,-0.0072200000286102295,-0.003220000071451068,0.4196299910545349
6481.051167009995,1163450.0,-0.030009999871253967,-0.0063599999994039536,-0.005539999809116125,0.41244998574256897
6481.05216678221,1163451.0,-0.033240001648664474,-0.0052200001664459705,-0.0036800000816583633,0.41409000754356384
6481.053166554426,1163452.0,-0.033560000360012054,-0.00418000016361475,9.000000136438757e-05,0.4163399934768677
6481.054166326641,1163453.0,-0.030910000205039978,-0.002589999930933118,0.0013599999947473407,0.41043001413345337
6481.055166098856,1163454.0,-0.02857000008225441,0.003949999809265137,0.002859999891370535,0.40988001227378845
6481.056165871071,1163455.0,-0.02655000053346157,0.006769999861717224,0.004809999838471413,0.4156999886035919
