LSL_Time,Video_P1_Channel 1
7034.351723164519,44249.0
7034.353779811081,44249.0
7034.355836457643,44249.0
7034.357893104204,44249.0
7034.359949750766,44250.0
7034.362006397328,44250.0
7034.364063043889,44250.0
7034.36611969045,44250.0
7034.368176337012,44250.0
7034.370232983573,44250.0
7034.372289630135,44250.0
7034.374346276696,44250.0
7034.376402923258,44251.0
7034.37845956982,44251.0
7034.380516216381,44251.0
7034.382572862943,44251.0
7034.3846295095045,44251.0
7034.3866861560655,44251.0
7034.388742802627,44251.0
7034.390799449189,44251.0
7034.39285609575,44252.0
7034.394912742312,44252.0
7034.396969388874,44252.0
7034.399026035435,44252.0
7034.401082681997,44252.0
7034.403139328559,44253.0
7034.40519597512,44253.0
7034.407252621681,44253.0
7034.409309268243,44253.0
7034.411365914804,44253.0
7034.413422561366,44253.0
7034.415479207928,44253.0
7034.417535854489,44253.0
7034.419592501051,44253.0
7034.421649147612,44253.0
7034.423705794174,44253.0
7034.4257624407355,44253.0
7034.4278190872965,44253.0
7034.429875733858,44253.0
7034.43193238042,44254.0
7034.433989026981,44254.0
7034.436045673543,44254.0
7034.438102320105,44254.0
7034.440158966666,44254.0
7034.442215613228,44254.0
7034.444272259789,44254.0
7034.446328906351,44254.0
7034.448385552912,44255.0
7034.450442199473,44255.0
7034.452498846035,44255.0
7034.454555492597,44255.0
7034.456612139158,44255.0
7034.45866878572,44255.0
7034.460725432282,44255.0
7034.462782078843,44255.0
7034.464838725405,44256.0
7034.4668953719665,44256.0
7034.4689520185275,44256.0
7034.471008665089,44256.0
7034.473065311651,44256.0
7034.475121958212,44256.0
7034.477178604774,44256.0
7034.479235251336,44256.0
7034.481291897897,44257.0
7034.483348544459,44257.0
7034.485405191021,44257.0
7034.487461837582,44257.0
7034.489518484143,44257.0
7034.491575130705,44257.0
7034.493631777266,44257.0
7034.495688423828,44258.0
7034.497745070389,44258.0
7034.499801716951,44258.0
7034.501858363513,44258.0
7034.503915010074,44258.0
7034.505971656636,44258.0
7034.5080283031975,44258.0
7034.5100849497585,44258.0
7034.51214159632,44259.0
7034.514198242882,44259.0
7034.516254889443,44259.0
7034.518311536005,44259.0
7034.520368182566,44259.0
7034.522424829128,44259.0
7034.52448147569,44259.0
7034.526538122251,44259.0
7034.528594768813,44259.0
7034.530651415374,44259.0
7034.532708061935,44259.0
7034.534764708497,44259.0
7034.536821355059,44259.0
7034.53887800162,44259.0
7034.540934648182,44259.0
7034.542991294744,44259.0
7034.545047941305,44260.0
7034.547104587867,44260.0
7034.5491612344285,44260.0
7034.5512178809895,44260.0
7034.553274527551,44260.0
7034.555331174113,44260.0
7034.557387820674,44260.0
7034.559444467236,44260.0
7034.561501113798,44261.0
7034.563557760359,44261.0
7034.565614406921,44261.0
7034.567671053482,44261.0
7034.569727700044,44261.0
7034.571784346605,44261.0
7034.573840993166,44261.0
7034.575897639728,44261.0
7034.57795428629,44262.0
7034.580010932851,44262.0
7034.582067579413,44262.0
7034.584124225975,44262.0
7034.586180872536,44262.0
7034.588237519098,44262.0
7034.590294165659,44262.0
7034.5923508122205,44262.0
7034.594407458782,44263.0
7034.596464105343,44263.0
7034.598520751905,44263.0
7034.600577398467,44263.0
7034.602634045028,44263.0
7034.60469069159,44264.0
7034.606747338152,44264.0
7034.608803984713,44264.0
7034.610860631275,44264.0
7034.6129172778365,44264.0
7034.614973924397,44264.0
7034.617030570959,44265.0
7034.619087217521,44265.0
7034.621143864082,44265.0
7034.623200510644,44265.0
7034.625257157206,44265.0
7034.627313803767,44265.0
7034.629370450329,44265.0
7034.631427096891,44265.0
7034.6334837434515,44266.0
7034.635540390013,44266.0
7034.637597036575,44266.0
