LSL_Time,Video_P1_Channel 1
6740.493949157366,27980.0
6740.496005803928,27980.0
6740.49806245049,27980.0
6740.500119097051,27980.0
6740.5021757436125,27980.0
6740.504232390174,27981.0
6740.506289036735,27981.0
6740.508345683297,27981.0
6740.510402329859,27981.0
6740.51245897642,27981.0
6740.514515622982,27981.0
6740.516572269544,27981.0
6740.518628916105,27981.0
6740.520685562667,27982.0
6740.522742209228,27982.0
6740.524798855789,27982.0
6740.526855502351,27982.0
6740.528912148912,27982.0
6740.530968795474,27982.0
6740.533025442036,27982.0
6740.535082088597,27982.0
6740.537138735159,27983.0
6740.539195381721,27983.0
6740.541252028282,27983.0
6740.5433086748435,27983.0
6740.545365321405,27983.0
6740.547421967966,27983.0
6740.549478614528,27983.0
6740.55153526109,27983.0
6740.553591907651,27984.0
6740.555648554213,27984.0
6740.557705200774,27984.0
6740.559761847336,27984.0
6740.561818493898,27984.0
6740.563875140459,27984.0
6740.56593178702,27984.0
6740.567988433582,27984.0
6740.570045080143,27984.0
6740.572101726705,27984.0
6740.574158373267,27985.0
6740.576215019828,27985.0
6740.57827166639,27985.0
6740.580328312952,27985.0
6740.582384959513,27985.0
6740.5844416060745,27985.0
6740.586498252636,27985.0
6740.588554899197,27986.0
6740.590611545759,27986.0
6740.592668192321,27986.0
6740.594724838882,27986.0
6740.596781485444,27986.0
6740.598838132006,27986.0
6740.600894778567,27986.0
6740.602951425129,27987.0
6740.60500807169,27987.0
6740.607064718251,27987.0
6740.609121364813,27987.0
6740.611178011374,27987.0
6740.613234657936,27987.0
6740.615291304498,27987.0
6740.617347951059,27987.0
6740.619404597621,27988.0
6740.621461244183,27988.0
6740.623517890744,27988.0
6740.6255745373055,27988.0
6740.627631183867,27988.0
6740.629687830428,27988.0
6740.63174447699,27988.0
6740.633801123551,27988.0
6740.635857770113,27989.0
6740.637914416675,27989.0
6740.639971063236,27989.0
6740.642027709798,27989.0
6740.64408435636,27989.0
6740.646141002921,27989.0
6740.648197649482,27989.0
6740.650254296044,27989.0
6740.652310942605,27990.0
6740.654367589167,27990.0
6740.656424235729,27990.0
6740.65848088229,27990.0
6740.660537528852,27990.0
6740.662594175414,27990.0
6740.664650821975,27990.0
6740.6667074685365,27990.0
6740.668764115098,27991.0
6740.670820761659,27991.0
6740.672877408221,27991.0
6740.674934054782,27991.0
6740.676990701344,27991.0
6740.679047347906,27991.0
6740.681103994467,27991.0
6740.683160641029,27991.0
6740.685217287591,27992.0
6740.687273934152,27992.0
6740.689330580713,27992.0
6740.691387227275,27992.0
6740.693443873836,27992.0
6740.695500520398,27992.0
6740.69755716696,27992.0
6740.699613813521,27992.0
6740.701670460083,27993.0
6740.703727106644,27993.0
6740.705783753206,27993.0
6740.7078403997675,27993.0
6740.7098970463285,27993.0
6740.71195369289,27993.0
6740.714010339452,27993.0
6740.716066986013,27993.0
6740.718123632575,27993.0
6740.720180279137,27993.0
6740.722236925698,27993.0
6740.72429357226,27993.0
6740.726350218822,27993.0
6740.728406865383,27993.0
6740.730463511944,27994.0
6740.732520158506,27994.0
6740.734576805067,27994.0
6740.736633451629,27994.0
6740.738690098191,27994.0
6740.740746744752,27994.0
6740.742803391314,27994.0
6740.744860037876,27994.0
6740.746916684437,27995.0
6740.7489733309985,27995.0
6740.7510299775595,27995.0
6740.753086624121,27995.0
6740.755143270683,27995.0
6740.757199917244,27995.0
6740.759256563806,27995.0
6740.761313210368,27995.0
6740.763369856929,27996.0
6740.765426503491,27996.0
6740.767483150053,27996.0
6740.769539796614,27996.0
6740.771596443175,27996.0
6740.773653089737,27996.0
6740.775709736298,27996.0
6740.77776638286,27996.0
6740.779823029421,27997.0
6740.781879675983,27997.0
6740.783936322545,27997.0
6740.785992969106,27997.0
6740.788049615668,27997.0
6740.7901062622295,27997.0
6740.7921629087905,27997.0
6740.794219555352,27997.0
6740.796276201914,27998.0
6740.798332848475,27998.0
6740.800389495037,27998.0
6740.802446141599,27998.0
6740.80450278816,27998.0
6740.806559434722,27998.0
6740.808616081284,27998.0
6740.810672727845,27998.0
6740.812729374406,27999.0
6740.814786020968,27999.0
6740.816842667529,27999.0
6740.818899314091,27999.0
6740.820955960652,27999.0
6740.823012607214,27999.0
6740.825069253776,27999.0
6740.827125900337,27999.0
6740.829182546899,28000.0
6740.8312391934605,28000.0
6740.8332958400215,28000.0
6740.835352486583,28000.0
6740.837409133145,28000.0
6740.839465779706,28000.0
6740.841522426268,28000.0
6740.84357907283,28000.0
6740.845635719391,28001.0
6740.847692365953,28001.0
6740.849749012514,28001.0
6740.851805659076,28001.0
6740.853862305637,28001.0
6740.855918952198,28001.0
6740.85797559876,28001.0
6740.860032245322,28001.0
6740.862088891883,28001.0
6740.864145538445,28001.0
6740.866202185007,28001.0
6740.868258831568,28001.0
6740.87031547813,28001.0
6740.8723721246915,28001.0
6740.8744287712525,28002.0
6740.876485417814,28002.0
6740.878542064376,28002.0
6740.880598710937,28002.0
6740.882655357499,28002.0
6740.884712004061,28002.0
6740.886768650622,28002.0
6740.888825297184,28002.0
6740.890881943746,28003.0
6740.892938590307,28003.0
6740.894995236868,28003.0
6740.897051883429,28003.0
6740.899108529991,28003.0
6740.901165176553,28003.0
6740.903221823114,28003.0
6740.905278469676,28003.0
6740.907335116238,28004.0
6740.909391762799,28004.0
6740.911448409361,28004.0
6740.9135050559225,28004.0
6740.9155617024835,28004.0
6740.917618349045,28004.0
6740.919674995607,28004.0
6740.921731642168,28004.0
6740.92378828873,28005.0
6740.925844935291,28005.0
6740.927901581853,28005.0
6740.929958228415,28005.0
6740.932014874976,28005.0
6740.934071521538,28005.0
6740.9361281680995,28005.0
6740.93818481466,28005.0
6740.940241461222,28006.0
6740.942298107784,28006.0
6740.944354754345,28006.0
6740.946411400907,28006.0
6740.948468047469,28006.0
6740.95052469403,28006.0
6740.952581340592,28006.0
6740.954637987154,28006.0
6740.9566946337145,28007.0
6740.958751280276,28007.0
6740.960807926838,28007.0
6740.962864573399,28007.0
6740.964921219961,28007.0
6740.966977866522,28007.0
6740.969034513084,28007.0
6740.971091159646,28008.0
6740.973147806207,28008.0
6740.975204452769,28008.0
6740.9772610993305,28008.0
6740.979317745891,28008.0
6740.981374392453,28008.0
6740.983431039015,28008.0
6740.985487685576,28008.0
6740.987544332138,28009.0
6740.9896009787,28009.0
6740.991657625261,28009.0
6740.993714271823,28009.0
6740.995770918384,28009.0
6740.9978275649455,28009.0
6740.999884211507,28009.0
6741.001940858068,28009.0
6741.00399750463,28010.0
6741.006054151192,28010.0
6741.008110797753,28010.0
6741.010167444315,28010.0
6741.012224090877,28010.0
6741.014280737438,28010.0
6741.016337384,28010.0
6741.0183940305615,28010.0
6741.020450677122,28010.0
6741.022507323684,28010.0
6741.024563970246,28010.0
6741.026620616807,28010.0
6741.028677263369,28010.0
6741.030733909931,28010.0
6741.032790556492,28010.0
6741.034847203054,28010.0
6741.036903849616,28011.0
6741.0389604961765,28011.0
6741.041017142738,28011.0
6741.043073789299,28011.0
6741.045130435861,28011.0
6741.047187082423,28011.0
6741.049243728984,28011.0
6741.051300375546,28012.0
6741.053357022108,28012.0
6741.055413668669,28012.0
6741.057470315231,28012.0
6741.0595269617925,28012.0
6741.061583608353,28012.0
6741.063640254915,28012.0
6741.065696901477,28012.0
6741.067753548038,28013.0
6741.0698101946,28013.0
6741.071866841161,28013.0
6741.073923487723,28013.0
6741.075980134285,28013.0
6741.078036780846,28013.0
6741.0800934274075,28013.0
6741.082150073969,28013.0
6741.08420672053,28014.0
6741.086263367092,28014.0
6741.088320013654,28014.0
6741.090376660215,28014.0
6741.092433306777,28014.0
6741.094489953339,28014.0
6741.0965465999,28014.0
6741.098603246462,28014.0
6741.1006598930235,28015.0
6741.102716539584,28015.0
